"TABSCHEMA","TABNAME","INDNAME","UNIQUERULE","INDEXTYPE"
MAXIMO  ,PLUSCWODS,SQL251206163759610,P,REG 
MAXIMO  ,PLUSCWODSINSTR,PLUSCWODSINSTR_NDX2,D,REG 
MAXIMO  ,PLUSCWODSINSTR,PLUSCWODSINSTR_NDX4,D,REG 
MAXIMO  ,PLUSCWODSINSTR,PLUSCWODSINSTR_NDX5,D,REG 
MAXIMO  ,PLUSCWODSINSTR,SQL251206163759760,P,REG 
MAXIMO  ,PLUSCWODSPOINT,PLUSCWODSPOINT_NDX2,D,REG 
MAXIMO  ,PLUSCWODSPOINT,PLUSCWODSPOINT_NDX3,D,REG 
MAXIMO  ,PLUSCWODSPOINT,PLUSCWODSPOINT_NDX5,D,REG 
MAXIMO  ,PLUSCWODSPOINT,SQL251206163759930,P,REG 
MAXIMO  ,PLUSDSPLAN,PLUSDSPLAN_NDX1,U,REG 
MAXIMO  ,PLUSDSPLAN,PLUSDSPLAN_NDX4,D,REG 
MAXIMO  ,PLUSDSPLAN,PLUSDSPLAN_NDX5,D,REG 
MAXIMO  ,PLUSDSPLAN,PLUSDSPLAN_NDX6,D,REG 
MAXIMO  ,PLUSDSPLAN,SQL251206163800060,P,REG 
MAXIMO  ,PLUSGACSPERPROC,PLUSGACSPERPR_NDX1,U,REG 
MAXIMO  ,PLUSGACSPERPROC,SQL251206163800200,P,REG 
MAXIMO  ,PLUSGACSPERSON,PLUSGACSPERSO_NDX1,U,REG 
MAXIMO  ,PLUSGACSPERSON,SQL251206163800330,P,REG 
MAXIMO  ,PLUSGACSPERTRAIN,PLUSGACSPERTR_NDX1,U,REG 
MAXIMO  ,PLUSGACSPERTRAIN,SQL251206163800450,P,REG 
MAXIMO  ,PLUSGACTBENEFIT,PLUSGACTBENEFIT_NDX2,D,REG 
MAXIMO  ,PLUSGACTBENEFIT,SQL251206163800560,P,REG 
MAXIMO  ,PLUSGACTSTDACT,PLUSGACTSTDAC_NDX1,U,REG 
MAXIMO  ,PLUSGACTSTDACT,PLUSGACTSTDAC_NDX2,D,REG 
MAXIMO  ,PLUSGACTSTDACT,SQL251206163800690,P,REG 
MAXIMO  ,PLUSGASSCALCULATE,SQL251206163800820,P,REG 
MAXIMO  ,PLUSGASSETAUDIT,PLUSGASSETAUD_NDX1,U,REG 
MAXIMO  ,PLUSGASSETAUDIT,SQL251206163800950,P,REG 
MAXIMO  ,PLUSGASSETCERT,SQL251206163801080,P,REG 
MAXIMO  ,PLUSGASSETREG,PLUSGASSETREG_NDX2,U,REG 
MAXIMO  ,PLUSGASSETREG,SQL251206163801210,P,REG 
MAXIMO  ,PLUSGASSFAILUREMODE,SQL251206163801330,P,REG 
MAXIMO  ,PLUSGASSREVACT,PLUSGASSREVAC_NDX1,D,REG 
MAXIMO  ,PLUSGASSREVACT,SQL251206163801460,P,REG 
MAXIMO  ,PLUSGASSREVITEM,SQL251206163801590,P,REG 
MAXIMO  ,PLUSGAUDFIND,PLUSGAUDFIND_NDX1,U,REG 
MAXIMO  ,PLUSGAUDFIND,SQL251206163801720,P,REG 
MAXIMO  ,PLUSGAUDIT,PLUSGAUDIT_NDX1,U,REG 
MAXIMO  ,PLUSGAUDIT,SQL251206163801860,P,REG 
MAXIMO  ,PLUSGAUDITSTATUS,SQL251206163801980,P,REG 
MAXIMO  ,PLUSGAUDLINE,PLUSGAUDLINE_NDX1,U,REG 
MAXIMO  ,PLUSGAUDLINE,SQL251206163802110,P,REG 
MAXIMO  ,PLUSGAUDTEAM,PLUSGAUDTEAM_NDX1,U,REG 
MAXIMO  ,PLUSGAUDTEAM,SQL251206163802230,P,REG 
MAXIMO  ,PLUSGBENEFIT,PLUSGBENEFIT_NDX2,U,REG 
MAXIMO  ,PLUSGBENEFIT,SQL251206163802370,P,REG 
MAXIMO  ,PLUSGBYPAPPR,PLUSGBYPAPPR_NDX1,U,REG 
MAXIMO  ,PLUSGBYPAPPR,SQL251206163802510,P,REG 
MAXIMO  ,PLUSGBYPREV,PLUSGBYPREV_NDX1,U,REG 
MAXIMO  ,PLUSGBYPREV,SQL251206163802630,P,REG 
MAXIMO  ,PLUSGBYPREVACT,SQL251206163802780,P,REG 
MAXIMO  ,PLUSGBYPREVITEM,SQL251206163802910,P,REG 
MAXIMO  ,PLUSGBYPSTDACT,PLUSGBYPSTDAC_NDX1,D,REG 
MAXIMO  ,PLUSGBYPSTDACT,SQL251206163803030,P,REG 
MAXIMO  ,PLUSGCERT,PLUSGCERT_NDX1,U,REG 
MAXIMO  ,PLUSGCERT,SQL251206163803170,P,REG 
MAXIMO  ,PLUSGCERTAPPR,PLUSGCERTAPPR_NDX1,U,REG 
MAXIMO  ,PLUSGCERTAPPR,SQL251206163803290,P,REG 
MAXIMO  ,PLUSGCERTCONSENT,SQL251206163803410,P,REG 
MAXIMO  ,PLUSGCERTEXTEND,PLUSGCERTEXTE_NDX1,U,REG 
MAXIMO  ,PLUSGCERTEXTEND,SQL251206163803540,P,REG 
MAXIMO  ,PLUSGCERTLOCS,PLUSGCERTLOCS_NDX1,U,REG 
MAXIMO  ,PLUSGCERTLOCS,SQL251206163803670,P,REG 
MAXIMO  ,PLUSGCERTREAD,PLUSGCERTREAD_NDX1,U,REG 
MAXIMO  ,PLUSGCERTREAD,SQL251206163803810,P,REG 
MAXIMO  ,PLUSGCERTREV,PLUSGCERTREV_NDX1,U,REG 
MAXIMO  ,PLUSGCERTREV,SQL251206163803930,P,REG 
MAXIMO  ,PLUSGCERTREVACT,PLUSGCERTREVA_NDX1,D,REG 
MAXIMO  ,PLUSGCERTREVACT,SQL251206163804060,P,REG 
MAXIMO  ,PLUSGCERTREVITEM,SQL251206163804180,P,REG 
MAXIMO  ,PLUSGCERTSTATUS,SQL251206163804300,P,REG 
MAXIMO  ,PLUSGCERTSTDACT,PLUSGCERTSTDA_NDX1,U,REG 
MAXIMO  ,PLUSGCERTSTDACT,PLUSGCERTSTDA_NDX2,D,REG 
MAXIMO  ,PLUSGCERTSTDACT,SQL251206163804420,P,REG 
MAXIMO  ,PLUSGCFW,PLUSGCFW_NDX2,U,REG 
MAXIMO  ,PLUSGCFW,SQL251206163804550,P,REG 
MAXIMO  ,PLUSGCONSQ,PLUSGCONSQ_NDX1,U,REG 
MAXIMO  ,PLUSGCONSQ,SQL251206163804670,P,REG 
MAXIMO  ,PLUSGCONSQSTATUS,PLUSGCONSQSTATUS_NDX1,D,REG 
MAXIMO  ,PLUSGCONSQSTATUS,SQL251206163804780,P,REG 
MAXIMO  ,PLUSGCPREVIEW,SQL251206163804920,P,REG 
MAXIMO  ,PLUSGCRAFTCOURSE,PLUSGCRAFTCOU_NDX1,U,REG 
MAXIMO  ,PLUSGCRAFTCOURSE,SQL251206163805040,P,REG 
MAXIMO  ,PLUSGHAZRISK,PLUSGHAZRISK_NDX1,D,REG 
MAXIMO  ,PLUSGHAZRISK,PLUSGHAZRISK_NDX2,D,REG 
MAXIMO  ,PLUSGHAZRISK,SQL251206163805160,P,REG 
MAXIMO  ,PLUSGHAZRISKPREC,PLUSGHAZRISKP_NDX1,U,REG 
MAXIMO  ,PLUSGHAZRISKPREC,SQL251206163805280,P,REG 
MAXIMO  ,PLUSGHFRESULTS,PLUSGHFRESULT_NDX2,U,REG 
MAXIMO  ,PLUSGHFRESULTS,SQL251206163805400,P,REG 
MAXIMO  ,PLUSGHUMANFACTORS,PLUSGHUMANFAC_NDX1,U,REG 
MAXIMO  ,PLUSGHUMANFACTORS,SQL251206163805520,P,REG 
MAXIMO  ,PLUSGINCEVENT,PLUSGINCEVENT_NDX1,U,REG 
MAXIMO  ,PLUSGINCEVENT,SQL251206163805650,P,REG 
MAXIMO  ,PLUSGINCEVENTSPEC,PLUSGINCEVENT_NDX3,U,REG 
MAXIMO  ,PLUSGINCEVENTSPEC,SQL251206163805780,P,REG 
MAXIMO  ,PLUSGINCEVTSTATUS,SQL251206163805920,P,REG 
MAXIMO  ,PLUSGINCPERSON,PLUSGINCPERSON_NDX1,D,REG 
MAXIMO  ,PLUSGINCPERSON,PLUSGINCPERSON_NDX2,D,REG 
MAXIMO  ,PLUSGINCPERSON,PLUSGINCPERSO_NDX1,U,REG 
MAXIMO  ,PLUSGINCPERSON,SQL251206163806060,P,REG 
MAXIMO  ,PLUSGINJORILL,PLUSGINJORILL_NDX1,U,REG 
MAXIMO  ,PLUSGINJORILL,SQL251206163806190,P,REG 
MAXIMO  ,PLUSGINVCAUSEAN,PLUSGINVCAUSE_NDX1,U,REG 
MAXIMO  ,PLUSGINVCAUSEAN,SQL251206163806320,P,REG 
MAXIMO  ,PLUSGINVFMECA,PLUSGINVFMECA_NDX1,U,REG 
MAXIMO  ,PLUSGINVFMECA,SQL251206163806450,P,REG 
MAXIMO  ,PLUSGINVREVACT,PLUSGINVREVAC_NDX1,D,REG 
MAXIMO  ,PLUSGINVREVACT,SQL251206163806580,P,REG 
MAXIMO  ,PLUSGINVREVITEM,SQL251206163806700,P,REG 
MAXIMO  ,PLUSGITEMCERT,PLUSGITEMCERT_NDX1,U,REG 
MAXIMO  ,PLUSGITEMCERT,SQL251206163806830,P,REG 
MAXIMO  ,PLUSGITEMREG,PLUSGITEMREG_NDX1,U,REG 
MAXIMO  ,PLUSGITEMREG,SQL251206163806940,P,REG 
MAXIMO  ,PLUSGJOBPLANREG,PLUSGJOBPLANR_NDX1,U,REG 
MAXIMO  ,PLUSGJOBPLANREG,SQL251206163807070,P,REG 
MAXIMO  ,PLUSGJPPERTYPE,PLUSGJPPERTYP_NDX1,D,REG 
MAXIMO  ,PLUSGJPPERTYPE,SQL251206163807190,P,REG 
MAXIMO  ,PLUSGJPREVACT,SQL251206163807320,P,REG 
MAXIMO  ,PLUSGJPSTDACT,PLUSGJPSTDACT_NDX1,U,REG 
MAXIMO  ,PLUSGJPSTDACT,SQL251206163807440,P,REG 
MAXIMO  ,PLUSGJPSUPRISKASSESS,PLUSGJPSUPRIS_NDX1,U,REG 
MAXIMO  ,PLUSGJPSUPRISKASSESS,SQL251206163807550,P,REG 
MAXIMO  ,PLUSGJPTESTRES,PLUSGJPTESTRE_NDX1,U,REG 
MAXIMO  ,PLUSGJPTESTRES,SQL251206163807680,P,REG 
MAXIMO  ,PLUSGLISTIMPBEN,PLUSGLISTIMPBEN_NDX2,D,REG 
MAXIMO  ,PLUSGLISTIMPBEN,SQL251206163807800,P,REG 
MAXIMO  ,PLUSGLISTTEAM,PLUSGLISTTEAM_NDX2,U,REG 
MAXIMO  ,PLUSGLISTTEAM,SQL251206163807920,P,REG 
MAXIMO  ,PLUSGLOCAUDIT,PLUSGLOCAUDIT_NDX1,U,REG 
MAXIMO  ,PLUSGLOCAUDIT,SQL251206163808040,P,REG 
MAXIMO  ,PLUSGLOCCALCULATE,SQL251206163808160,P,REG 
MAXIMO  ,PLUSGLOCCERT,SQL251206163808310,P,REG 
MAXIMO  ,PLUSGLOCFAILUREMODE,SQL251206163808450,P,REG 
MAXIMO  ,PLUSGLOCKBOXSTATUS,SQL251206163808570,P,REG 
MAXIMO  ,PLUSGLOCKDETAIL,PLUSGLOCKDETA_NDX2,U,REG 
MAXIMO  ,PLUSGLOCKDETAIL,SQL251206163808690,P,REG 
MAXIMO  ,PLUSGLOCKDETAILINUSE,SQL251206163808810,P,REG 
MAXIMO  ,PLUSGLOCLOCKSTATE,SQL251206163808940,P,REG 
MAXIMO  ,PLUSGLOCPROF,PLUSGLOCPROF_NDX1,U,REG 
MAXIMO  ,PLUSGLOCPROF,SQL251206163809070,P,REG 
MAXIMO  ,PLUSGLOCPROFSTATUS,SQL251206163809190,P,REG 
MAXIMO  ,PLUSGLOCREG,PLUSGLOCREG_NDX2,U,REG 
MAXIMO  ,PLUSGLOCREG,SQL251206163809360,P,REG 
MAXIMO  ,PLUSGLOCREVACT,PLUSGLOCREVAC_NDX1,D,REG 
MAXIMO  ,PLUSGLOCREVACT,SQL251206163809490,P,REG 
MAXIMO  ,PLUSGLOCREVITEM,SQL251206163809620,P,REG 
MAXIMO  ,PLUSGLOGBOOK,PLUSGLOGBOOK_NDX1,U,REG 
MAXIMO  ,PLUSGLOGBOOK,SQL251206163809740,P,REG 
MAXIMO  ,PLUSGLOGBOOKSTATUS,SQL251206163809860,P,REG 
MAXIMO  ,PLUSGLPROFPOB,SQL251206163809990,P,REG 
MAXIMO  ,PLUSGLPROFPROD,SQL251206163810120,P,REG 
MAXIMO  ,PLUSGLPROFWPRD,SQL251206163810250,P,REG 
MAXIMO  ,PLUSGLSTATTENDEE,PLUSGLSTATTENDEE_NDX2,U,REG 
MAXIMO  ,PLUSGLSTATTENDEE,SQL251206163810370,P,REG 
MAXIMO  ,PLUSGMASTERLOCKBOX,PLUSGMASTERLO_NDX1,U,REG 
MAXIMO  ,PLUSGMASTERLOCKBOX,SQL251206163810490,P,REG 
MAXIMO  ,PLUSGMATRIXLIST,PLUSGMATRIXLIST_NDX2,U,REG 
MAXIMO  ,PLUSGMATRIXLIST,SQL251206163810610,P,REG 
MAXIMO  ,PLUSGMITEMPARTCODE,SQL251206163810730,P,REG 
MAXIMO  ,PLUSGMOCAPPRLIST,PLUSGMOCAPPRLIST_NDX2,U,REG 
MAXIMO  ,PLUSGMOCAPPRLIST,SQL251206163810840,P,REG 
MAXIMO  ,PLUSGMOCAUTHLIST,PLUSGMOCAUTHLIST_NDX2,U,REG 
MAXIMO  ,PLUSGMOCAUTHLIST,SQL251206163810960,P,REG 
MAXIMO  ,PLUSGMOCCLOSURELIST,PLUSGMOCCLOSU_NDX1,U,REG 
MAXIMO  ,PLUSGMOCCLOSURELIST,PLUSGMOCCLOSU_NDX2,D,REG 
MAXIMO  ,PLUSGMOCCLOSURELIST,SQL251206163811080,P,REG 
MAXIMO  ,PLUSGMOCCOSPER,PLUSGMOCCOSPE_NDX2,U,REG 
MAXIMO  ,PLUSGMOCCOSPER,SQL251206163811210,P,REG 
MAXIMO  ,PLUSGMOCCOURSE,SQL251206163811320,P,REG 
MAXIMO  ,PLUSGMOCPOSTLIST,PLUSGMOCPOSTLIST_NDX3,D,REG 
MAXIMO  ,PLUSGMOCPOSTLIST,PLUSGMOCPOSTL_NDX1,D,REG 
MAXIMO  ,PLUSGMOCPOSTLIST,SQL251206163811440,P,REG 
MAXIMO  ,PLUSGMOCPRELIST,PLUSGMOCPRELIST_NDX3,D,REG 
MAXIMO  ,PLUSGMOCPRELIST,PLUSGMOCPRELI_NDX1,D,REG 
MAXIMO  ,PLUSGMOCPRELIST,SQL251206163811560,P,REG 
MAXIMO  ,PLUSGMOCREVACT,PLUSGMOCREVAC_NDX1,D,REG 
MAXIMO  ,PLUSGMOCREVACT,SQL251206163811690,P,REG 
MAXIMO  ,PLUSGMOCREVITEM,SQL251206163811810,P,REG 
MAXIMO  ,PLUSGMOCRVLST,PLUSGMOCRVLST_NDX2,U,REG 
MAXIMO  ,PLUSGMOCRVLST,SQL251206163811930,P,REG 
MAXIMO  ,PLUSGOPACTREVITEM,SQL251206163812060,P,REG 
MAXIMO  ,PLUSGOPERACTION,SQL251206163812180,P,REG 
MAXIMO  ,PLUSGOPERROUND,PLUSGOPERROUN_NDX1,U,REG 
MAXIMO  ,PLUSGOPERROUND,SQL251206163812320,P,REG 
MAXIMO  ,PLUSGOUTCOME,PLUSGOUTCOME_NDX1,D,REG 
MAXIMO  ,PLUSGOUTCOME,SQL251206163812450,P,REG 
MAXIMO  ,PLUSGOWNERHISTORY,PLUSGOWNERHIS_NDX1,U,REG 
MAXIMO  ,PLUSGOWNERHISTORY,SQL251206163812580,P,REG 
MAXIMO  ,PLUSGPERCOURSESTATUS,SQL251206163812700,P,REG 
MAXIMO  ,PLUSGPERMITWORK,PLUSGPERMITWO_NDX1,U,REG 
MAXIMO  ,PLUSGPERMITWORK,SQL251206163812860,P,REG 
MAXIMO  ,PLUSGPERSONAREAS,SQL251206163812980,P,REG 
MAXIMO  ,PLUSGPERSONCERT,SQL251206163813210,P,REG 
MAXIMO  ,PLUSGPERSONCOURSE,SQL251206163813330,P,REG 
MAXIMO  ,PLUSGPERTYPE,PLUSGPERTYPE_NDX1,U,REG 
MAXIMO  ,PLUSGPERTYPE,PLUSGPERTYPE_NDX3,D,REG 
MAXIMO  ,PLUSGPERTYPE,SQL251206163813450,P,REG 
MAXIMO  ,PLUSGPERTYPECOURSE,SQL251206163813560,P,REG 
MAXIMO  ,PLUSGPERTYPESTAT,PLUSGPERTYPESTAT_NDX1,D,REG 
MAXIMO  ,PLUSGPERTYPESTAT,SQL251206163813680,P,REG 
MAXIMO  ,PLUSGPERWORKACC,SQL251206163813810,P,REG 
MAXIMO  ,PLUSGPERWORKAPPR,PLUSGPERWORKA_NDX1,U,REG 
MAXIMO  ,PLUSGPERWORKAPPR,SQL251206163813940,P,REG 
MAXIMO  ,PLUSGPERWORKCFW,PLUSGPERWORKC_NDX1,U,REG 
MAXIMO  ,PLUSGPERWORKCFW,SQL251206163814050,P,REG 
MAXIMO  ,PLUSGPERWORKCTRSIGN,SQL251206163814180,P,REG 
MAXIMO  ,PLUSGPERWORKEMGACT,PLUSGPERWORKE_NDX2,U,REG 
MAXIMO  ,PLUSGPERWORKEMGACT,PLUSGPERWORKE_NDX3,D,REG 
MAXIMO  ,PLUSGPERWORKEMGACT,SQL251206163814310,P,REG 
MAXIMO  ,PLUSGPERWORKEXT,PLUSGPERWORKE_NDX1,U,REG 
MAXIMO  ,PLUSGPERWORKEXT,SQL251206163814430,P,REG 
MAXIMO  ,PLUSGPERWORKGASTEST,PLUSGPERWORKG_NDX1,U,REG 
MAXIMO  ,PLUSGPERWORKGASTEST,SQL251206163814560,P,REG 
MAXIMO  ,PLUSGPERWORKHAZMAT,PLUSGPERWORKH_NDX1,U,REG 
MAXIMO  ,PLUSGPERWORKHAZMAT,SQL251206163814690,P,REG 
MAXIMO  ,PLUSGPERWORKHAZREV,PLUSGPERWORKH_NDX3,U,REG 
MAXIMO  ,PLUSGPERWORKHAZREV,PLUSGPERWORKH_NDX4,D,REG 
MAXIMO  ,PLUSGPERWORKHAZREV,SQL251206163814810,P,REG 
MAXIMO  ,PLUSGPERWORKISS,SQL251206163814950,P,REG 
MAXIMO  ,PLUSGPERWORKLOCS,PLUSGPERWORKL_NDX1,U,REG 
MAXIMO  ,PLUSGPERWORKLOCS,SQL251206163815070,P,REG 
MAXIMO  ,PLUSGPERWORKMULTISITECHK,SQL251206163815190,P,REG 
MAXIMO  ,PLUSGPERWORKPROC,PLUSGPERWORKP_NDX1,U,REG 
MAXIMO  ,PLUSGPERWORKPROC,SQL251206163815310,P,REG 
MAXIMO  ,PLUSGPERWORKREV,PLUSGPERWORKR_NDX1,U,REG 
MAXIMO  ,PLUSGPERWORKREV,SQL251206163815420,P,REG 
MAXIMO  ,PLUSGPERWORKREVACT,PLUSGPERWORKR_NDX6,D,REG 
MAXIMO  ,PLUSGPERWORKREVACT,SQL251206163815550,P,REG 
MAXIMO  ,PLUSGPERWORKREVITEM,SQL251206163815670,P,REG 
MAXIMO  ,PLUSGPERWORKRSKREV,PLUSGPERWORKR_NDX2,U,REG 
MAXIMO  ,PLUSGPERWORKRSKREV,SQL251206163815810,P,REG 
MAXIMO  ,PLUSGPERWORKSTATUS,SQL251206163815930,P,REG 
MAXIMO  ,PLUSGPERWORKSTDACT,PLUSGPERWORKS_NDX2,U,REG 
MAXIMO  ,PLUSGPERWORKSTDACT,PLUSGPERWORKS_NDX3,D,REG 
MAXIMO  ,PLUSGPERWORKSTDACT,SQL251206163816050,P,REG 
MAXIMO  ,PLUSGPERWORKWRKPT,PLUSGPERWORKW_NDX1,U,REG 
MAXIMO  ,PLUSGPERWORKWRKPT,SQL251206163816180,P,REG 
MAXIMO  ,PLUSGPMREG,PLUSGPMREG_NDX1,U,REG 
MAXIMO  ,PLUSGPMREG,SQL251206163816310,P,REG 
MAXIMO  ,PLUSGPOITEMCERT,PLUSGPOITEMCE_NDX1,U,REG 
MAXIMO  ,PLUSGPOITEMCERT,SQL251206163816420,P,REG 
MAXIMO  ,PLUSGPOLICY,PLUSGPOLICY_NDX1,U,REG 
MAXIMO  ,PLUSGPOLICY,PLUSGPOLICY_NDX3,D,REG 
MAXIMO  ,PLUSGPOLICY,PLUSGPOLICY_NDX4,D,REG 
MAXIMO  ,PLUSGPOLICY,PLUSGPOLICY_NDX5,D,REG 
MAXIMO  ,PLUSGPOLICY,SQL251206163816550,P,REG 
MAXIMO  ,PLUSGPOLICYESTBY,PLUSGPOLICYES_NDX1,U,REG 
MAXIMO  ,PLUSGPOLICYESTBY,SQL251206163816670,P,REG 
MAXIMO  ,PLUSGPOLICYHIST,PLUSGPOLICYHIST_NDX1,D,REG 
MAXIMO  ,PLUSGPOLICYHIST,SQL251206163816790,P,REG 
MAXIMO  ,PLUSGPOLICYSPEC,PLUSGPOLICYSP_NDX1,U,REG 
MAXIMO  ,PLUSGPOLICYSPEC,SQL251206163816910,P,REG 
MAXIMO  ,PLUSGPOLICYSTATUS,PLUSGPOLICYSTATUS_NDX1,D,REG 
MAXIMO  ,PLUSGPOLICYSTATUS,SQL251206163817030,P,REG 
MAXIMO  ,PLUSGPRITEMCERT,PLUSGPRITEMCE_NDX1,U,REG 
MAXIMO  ,PLUSGPRITEMCERT,SQL251206163817150,P,REG 
MAXIMO  ,PLUSGPROCEDURE,PLUSGPROCEDUR_NDX1,U,REG 
MAXIMO  ,PLUSGPROCEDURE,SQL251206163817270,P,REG 
MAXIMO  ,PLUSGPROCLINE,PLUSGPROCLINE_NDX1,U,REG 
MAXIMO  ,PLUSGPROCLINE,PLUSGPROCLINE_NDX3,D,REG 
MAXIMO  ,PLUSGPROCLINE,SQL251206163817390,P,REG 
MAXIMO  ,PLUSGPROCSTATUS,PLUSGPROCSTATUS_NDX1,D,REG 
MAXIMO  ,PLUSGPROCSTATUS,SQL251206163817510,P,REG 
MAXIMO  ,PLUSGPTWLCKTG,PLUSGPTWLCKTG_NDX1,U,REG 
MAXIMO  ,PLUSGPTWLCKTG,SQL251206163817630,P,REG 
MAXIMO  ,PLUSGPTWLCKTGOP,PLUSGPTWLCKTG_NDX2,U,REG 
MAXIMO  ,PLUSGPTWLCKTGOP,SQL251206163817760,P,REG 
MAXIMO  ,PLUSGRCFARESULTS,PLUSGRCFARESULTS_NDX2,U,REG 
MAXIMO  ,PLUSGRCFARESULTS,SQL251206163817880,P,REG 
MAXIMO  ,PLUSGREGSPEC,PLUSGREGSPEC_NDX1,U,REG 
MAXIMO  ,PLUSGREGSPEC,SQL251206163818000,P,REG 
MAXIMO  ,PLUSGREGSTAT,SQL251206163818110,P,REG 
MAXIMO  ,PLUSGREGULATION,PLUSGREGULATION_NDX2,U,REG 
MAXIMO  ,PLUSGREGULATION,SQL251206163818230,P,REG 
MAXIMO  ,PLUSGRELATEDREC,PLUSGRELATEDR_NDX1,U,REG 
MAXIMO  ,PLUSGRELATEDREC,SQL251206163818350,P,REG 
MAXIMO  ,PLUSGRFW,PLUSGRFW_NDX2,U,REG 
MAXIMO  ,PLUSGRFW,SQL251206163818470,P,REG 
MAXIMO  ,PLUSGRISKAPPR,PLUSGRISKAPPR_NDX1,U,REG 
MAXIMO  ,PLUSGRISKAPPR,SQL251206163818600,P,REG 
MAXIMO  ,PLUSGRISKASSESS,PLUSGRISKASSE_NDX1,U,REG 
MAXIMO  ,PLUSGRISKASSESS,SQL251206163818730,P,REG 
MAXIMO  ,PLUSGRISKLIST,PLUSGRISKLIST_NDX1,U,REG 
MAXIMO  ,PLUSGRISKLIST,SQL251206163818840,P,REG 
MAXIMO  ,PLUSGRISKREV,PLUSGRISKREV_NDX1,U,REG 
MAXIMO  ,PLUSGRISKREV,SQL251206163818960,P,REG 
MAXIMO  ,PLUSGRISKREVACT,PLUSGRISKREVA_NDX1,D,REG 
MAXIMO  ,PLUSGRISKREVACT,SQL251206163819080,P,REG 
MAXIMO  ,PLUSGRISKREVITEM,SQL251206163819210,P,REG 
MAXIMO  ,PLUSGRISKSPEC,PLUSGRISKSPEC_NDX1,U,REG 
MAXIMO  ,PLUSGRISKSPEC,SQL251206163819340,P,REG 
MAXIMO  ,PLUSGRISKSTATUS,PLUSGRISKSTATUS_NDX1,D,REG 
MAXIMO  ,PLUSGRISKSTATUS,SQL251206163819460,P,REG 
MAXIMO  ,PLUSGRISKSTDACT,PLUSGRISKSTDA_NDX1,U,REG 
MAXIMO  ,PLUSGRISKSTDACT,PLUSGRISKSTDA_NDX2,D,REG 
MAXIMO  ,PLUSGRISKSTDACT,SQL251206163819580,P,REG 
MAXIMO  ,PLUSGRISKTEAM,PLUSGRISKTEAM_NDX1,U,REG 
MAXIMO  ,PLUSGRISKTEAM,SQL251206163819700,P,REG 
MAXIMO  ,PLUSGSANTESTHIST,PLUSGSANTESTH_NDX1,U,REG 
MAXIMO  ,PLUSGSANTESTHIST,SQL251206163819830,P,REG 
MAXIMO  ,PLUSGSEQOFEVENTS,SQL251206163819950,P,REG 
MAXIMO  ,PLUSGSHFTLGHDOVREV,SQL251206163820070,P,REG 
MAXIMO  ,PLUSGSHFTLOGENTRY,SQL251206163820200,P,REG 
MAXIMO  ,PLUSGSHIFTIMPACT,PLUSGSHIFTIMP_NDX1,U,REG 
MAXIMO  ,PLUSGSHIFTIMPACT,SQL251206163820320,P,REG 
MAXIMO  ,PLUSGSHIFTLOG,PLUSGSHIFTLOG_NDX1,U,REG 
MAXIMO  ,PLUSGSHIFTLOG,PLUSGSHIFTLOG_NDX3,D,REG 
MAXIMO  ,PLUSGSHIFTLOG,SQL251206163820450,P,REG 
MAXIMO  ,PLUSGSHIFTTEAM,PLUSGSHIFTTEA_NDX1,U,REG 
MAXIMO  ,PLUSGSHIFTTEAM,SQL251206163820570,P,REG 
MAXIMO  ,PLUSGSHLGENTRYREV,SQL251206163820680,P,REG 
MAXIMO  ,PLUSGSHLOGSPEC,PLUSGSHLOGSPE_NDX1,U,REG 
MAXIMO  ,PLUSGSHLOGSPEC,SQL251206163820820,P,REG 
MAXIMO  ,PLUSGSHLOGSTATUS,PLUSGSHLOGSTATUS_NDX1,D,REG 
MAXIMO  ,PLUSGSHLOGSTATUS,SQL251206163820940,P,REG 
MAXIMO  ,PLUSGSHLOGTEMPLATE,PLUSGSHLOGTEM_NDX1,U,REG 
MAXIMO  ,PLUSGSHLOGTEMPLATE,SQL251206163821060,P,REG 
MAXIMO  ,PLUSGSHTEAMTEMPLATE,PLUSGSHTEAMTE_NDX1,U,REG 
MAXIMO  ,PLUSGSHTEAMTEMPLATE,SQL251206163821170,P,REG 
MAXIMO  ,PLUSGSOLNBENLIST,PLUSGSOLNBENLIST_NDX2,U,REG 
MAXIMO  ,PLUSGSOLNBENLIST,PLUSGSOLNBENLIST_NDX3,D,REG 
MAXIMO  ,PLUSGSOLNBENLIST,SQL251206163821280,P,REG 
MAXIMO  ,PLUSGSOLUTIONLST,PLUSGSOLUTIONLST_NDX2,U,REG 
MAXIMO  ,PLUSGSOLUTIONLST,SQL251206163821400,P,REG 
MAXIMO  ,PLUSGSPEC,PLUSGSPEC_NDX1,U,REG 
MAXIMO  ,PLUSGSPEC,SQL251206163821510,P,REG 
MAXIMO  ,PLUSGSTACGRPSTATUS,PLUSGSTACGRPSTATUS_NDX1,D,REG 
MAXIMO  ,PLUSGSTACGRPSTATUS,SQL251206163821640,P,REG 
MAXIMO  ,PLUSGSTDACT,PLUSGSTDACT_NDX2,U,REG 
MAXIMO  ,PLUSGSTDACT,SQL251206163821770,P,REG 
MAXIMO  ,PLUSGSTDACTGRP,PLUSGSTDACTGR_NDX1,U,REG 
MAXIMO  ,PLUSGSTDACTGRP,SQL251206163821890,P,REG 
MAXIMO  ,PLUSGSTDACTGRPLIST,SQL251206163822020,P,REG 
