"USERID","PERSONID","STATUS","DEFSITE","TYPE","GROUPNAME"
KASTOLPHO,KASTOLPHO,ACTIVE,N09,TYPE 5,OOG_MOC_OPENERS
KELLENLOBO,KELLENLOBO,INACTIVE,N09,TYPE 2,MAXEVERYONE
KELLENLOBO,KELLENLOBO,INACTIVE,N09,TYPE 2,OOG_ALL_DRILLING
KELLENLOBO,KELLENLOBO,INACTIVE,N09,TYPE 2,OOG_BASE_READ_ONLY
KENNETHYEO,KENNETHYEO,INACTIVE,OP-BASE,TYPE 1,MAXEVERYONE
KENNETHYEO,KENNETHYEO,INACTIVE,OP-BASE,TYPE 1,OOG_ALL_DRILLING
KENNETHYEO,KENNETHYEO,INACTIVE,OP-BASE,TYPE 1,OOG_BASE_READ_ONLY
KENNETHYEO,KENNETHYEO,INACTIVE,OP-BASE,TYPE 1,OOG_FIELD_SUPPORT
KETTYMOURA,KETTYMOURA,ACTIVE,OP-BASE,TYPE 1,MAXEVERYONE
KETTYMOURA,KETTYMOURA,ACTIVE,OP-BASE,TYPE 1,OOG_ALL_DRILLING
KETTYMOURA,KETTYMOURA,ACTIVE,OP-BASE,TYPE 1,OOG_MOCDOC_EMISSOR
KEVENBARBOSA,KEVENBARBOSA,ACTIVE,OP-BASE,TYPE 1,MAXDEFLTREG
KEVENBARBOSA,KEVENBARBOSA,ACTIVE,OP-BASE,TYPE 1,MAXEVERYONE
KEVENBARBOSA,KEVENBARBOSA,ACTIVE,OP-BASE,TYPE 1,OOG_ALL_DRILLING
KEVENBARBOSA,KEVENBARBOSA,ACTIVE,OP-BASE,TYPE 1,OOG_DEFSITE_DATA_RESTRICTIONS
KEVENBARBOSA,KEVENBARBOSA,ACTIVE,OP-BASE,TYPE 1,OOG_DEPARTMENT_TEAM
KEVENBARBOSA,KEVENBARBOSA,ACTIVE,OP-BASE,TYPE 1,OOG_ISOLATION_MANAGER
KEVENBARBOSA,KEVENBARBOSA,ACTIVE,OP-BASE,TYPE 1,OOG_PTW_ISSUER
KEVENBARBOSA,KEVENBARBOSA,ACTIVE,OP-BASE,TYPE 1,TUTOR_GROUP
KLEBERPRADO,KLEBERPRADO,INACTIVE,OP-BASE,TYPE 3,MAXEVERYONE
KLEBERPRADO,KLEBERPRADO,INACTIVE,OP-BASE,TYPE 3,OOG_ALL_DRILLING
KLEBERPRADO,KLEBERPRADO,INACTIVE,OP-BASE,TYPE 3,OOG_BASE_READ_ONLY
KLEBERPRADO,KLEBERPRADO,INACTIVE,OP-BASE,TYPE 3,OOG_ENGINEER_COORDINATOR
KLEBERPRADO,KLEBERPRADO,INACTIVE,OP-BASE,TYPE 3,OOG_MOC_APPROVERS
KLEITONXAVIER,KLEITONXAVIER,ACTIVE,PGC,TYPE 2,MAXEVERYONE
KLEITONXAVIER,KLEITONXAVIER,ACTIVE,PGC,TYPE 2,MOBILE
KLEITONXAVIER,KLEITONXAVIER,ACTIVE,PGC,TYPE 2,OOG_ALL_DRILLING
KLEITONXAVIER,KLEITONXAVIER,ACTIVE,PGC,TYPE 2,OOG_MOC_APPROVERS
KLEITONXAVIER,KLEITONXAVIER,ACTIVE,PGC,TYPE 2,OOG_MOC_OPENERS
KLEITONXAVIER,KLEITONXAVIER,ACTIVE,PGC,TYPE 2,OOG_RIGSUPSQP
KLISMANCHAGAS,KLISMANCHAGAS,ACTIVE,N06,TYPE 1,MAXEVERYONE
KLISMANCHAGAS,KLISMANCHAGAS,ACTIVE,N06,TYPE 1,OOG_ALL_DRILLING
KLISMANCHAGAS,KLISMANCHAGAS,ACTIVE,N06,TYPE 1,OOG_ASSET_ENGINEER
KLISMANCHAGAS,KLISMANCHAGAS,ACTIVE,N06,TYPE 1,OOG_COGNOS
L.OLIVEIRA,L.OLIVEIRA,INACTIVE,OP-BASE,TYPE 3,MAXEVERYONE
L.OLIVEIRA,L.OLIVEIRA,INACTIVE,OP-BASE,TYPE 3,OOG_ALL_DRILLING
L.OLIVEIRA,L.OLIVEIRA,INACTIVE,OP-BASE,TYPE 3,OOG_MACRO_ACTIONS
LAIONSOUZA,LAIONSOUZA,INACTIVE,OP-BASE,TYPE 3,MAXEVERYONE
LAIONSOUZA,LAIONSOUZA,INACTIVE,OP-BASE,TYPE 3,OOG_ALL_DRILLING
LAIONSOUZA,LAIONSOUZA,INACTIVE,OP-BASE,TYPE 3,OOG_DEFSITE_DATA_RESTRICTIONS
LAIONSOUZA,LAIONSOUZA,INACTIVE,OP-BASE,TYPE 3,OOG_DEPARTMENT_TEAM
LAIONSOUZA,LAIONSOUZA,INACTIVE,OP-BASE,TYPE 3,OOG_MATERIALS_COORDINATOR
LAIONSOUZA,LAIONSOUZA,INACTIVE,OP-BASE,TYPE 3,OOG_MOCDOC_EMISSOR
LAIONSOUZA,LAIONSOUZA,INACTIVE,OP-BASE,TYPE 3,OOG_MOCPEO_GESTOR
LAIONSOUZA,LAIONSOUZA,INACTIVE,OP-BASE,TYPE 3,TUTOR_GROUP
LARAALVES,LARAALVES,INACTIVE,OP-BASE,TYPE 4,MAXEVERYONE
LARAALVES,LARAALVES,INACTIVE,OP-BASE,TYPE 4,OOG_ALL_DRILLING
LARAALVES,LARAALVES,INACTIVE,OP-BASE,TYPE 4,OOG_DEFSITE_DATA_RESTRICTIONS
LARAALVES,LARAALVES,INACTIVE,OP-BASE,TYPE 4,OOG_REQUISITANTET
LARAFIGUEIRO,LARAFIGUEIRO,INACTIVE,OP-BASE,TYPE 4,MAXEVERYONE
LARAFIGUEIRO,LARAFIGUEIRO,INACTIVE,OP-BASE,TYPE 4,OOG_ALL_DRILLING
LARAFIGUEIRO,LARAFIGUEIRO,INACTIVE,OP-BASE,TYPE 4,OOG_BASE_READ_ONLY
LARAKLEM,LARAKLEM,INACTIVE,HTQ,TYPE 1,MAXEVERYONE
LARAKLEM,LARAKLEM,INACTIVE,HTQ,TYPE 1,OOG_ALL_DRILLING
LARAKLEM,LARAKLEM,INACTIVE,HTQ,TYPE 1,OOG_MOCPEO_GESTOR
LARAKLEM,LARAKLEM,INACTIVE,HTQ,TYPE 1,TUTOR_GROUP
LARISSABARBOSA,LARISSABARBOSA,INACTIVE,ODN1,TYPE 1,MAXEVERYONE
LARISSABARBOSA,LARISSABARBOSA,INACTIVE,ODN1,TYPE 1,OOG_ALL_DRILLING
LARISSABARBOSA,LARISSABARBOSA,INACTIVE,ODN1,TYPE 1,OOG_DEPARTMENT_LEADER
LARISSABARBOSA,LARISSABARBOSA,INACTIVE,ODN1,TYPE 1,OOG_ISOLATION_APPROVER
LARISSABARBOSA,LARISSABARBOSA,INACTIVE,ODN1,TYPE 1,OOG_ISOLATION_MANAGER
LARISSABARBOSA,LARISSABARBOSA,INACTIVE,ODN1,TYPE 1,OOG_MOCDOC_EMISSOR
LAURANASCIMENTO,LAURANASCIMENTO,INACTIVE,BASE-UNP,TYPE 4,MAXEVERYONE
LAURANASCIMENTO,LAURANASCIMENTO,INACTIVE,BASE-UNP,TYPE 4,OOG_ALL_DRILLING
LAURANASCIMENTO,LAURANASCIMENTO,INACTIVE,BASE-UNP,TYPE 4,OOG_BASE_READ_ONLY
LAURENCEDIAS,LAURENCEDIAS,INACTIVE,N08,TYPE 1,MAXEVERYONE
LAURENCEDIAS,LAURENCEDIAS,INACTIVE,N08,TYPE 1,OOG_ALL_DRILLING
LAURENCEDIAS,LAURENCEDIAS,INACTIVE,N08,TYPE 1,OOG_BASE_READ_ONLY
LAURENCEMASLANKA,LAURENCEMASLANKA,INACTIVE,OP-BASE,TYPE 1,MAXEVERYONE
LAURENCEMASLANKA,LAURENCEMASLANKA,INACTIVE,OP-BASE,TYPE 1,OOG_ALL_DRILLING
LAURENCEMASLANKA,LAURENCEMASLANKA,INACTIVE,OP-BASE,TYPE 1,OOG_BASE_READ_ONLY
LAURENCEMASLANKA,LAURENCEMASLANKA,INACTIVE,OP-BASE,TYPE 1,OOG_FIELD_SUPPORT
LAUROFERNANDES,LAUROFERNANDES,INACTIVE,BASE-UNP,TYPE 5,MAXDEFLTREG
LAUROFERNANDES,LAUROFERNANDES,INACTIVE,BASE-UNP,TYPE 5,MAXEVERYONE
LAUROFERNANDES,LAUROFERNANDES,INACTIVE,BASE-UNP,TYPE 5,OOG_ALL_DRILLING
LAUROFERNANDES,LAUROFERNANDES,INACTIVE,BASE-UNP,TYPE 5,OOG_DEFSITE_DATA_RESTRICTIONS
LAUROFERNANDES,LAUROFERNANDES,INACTIVE,BASE-UNP,TYPE 5,OOG_DEPARTMENT_LEADER
LAUROFERNANDES,LAUROFERNANDES,INACTIVE,BASE-UNP,TYPE 5,OOG_ISOLATION_MANAGER
LAUROFERNANDES,LAUROFERNANDES,INACTIVE,BASE-UNP,TYPE 5,OOG_MOC_OPENERS
LEANDRO.BOTELHO,LEANDRO.BOTELHO,INACTIVE,BASE-UNP,TYPE 1,MAXDEFLTREG
LEANDRO.BOTELHO,LEANDRO.BOTELHO,INACTIVE,BASE-UNP,TYPE 1,MAXEVERYONE
LEANDROANDRADE,LEANDROANDRADE,INACTIVE,BASE-UNP,TYPE 5,MAXEVERYONE
LEANDROANDRADE,LEANDROANDRADE,INACTIVE,BASE-UNP,TYPE 5,OOG_ALL_DRILLING
LEANDROANDRADE,LEANDROANDRADE,INACTIVE,BASE-UNP,TYPE 5,OOG_DEFSITE_DATA_RESTRICTIONS
LEANDROANDRADE,LEANDROANDRADE,INACTIVE,BASE-UNP,TYPE 5,OOG_DEPARTMENT_LEADER
LEANDROANDRADE,LEANDROANDRADE,INACTIVE,BASE-UNP,TYPE 5,OOG_ISOLATION_MANAGER
LEANDROBARCELOS,LEANDROBARCELOS,ACTIVE,PGC,TYPE 1,MAXDEFLTREG
LEANDROBARCELOS,LEANDROBARCELOS,ACTIVE,PGC,TYPE 1,MAXEVERYONE
LEANDROBARCELOS,LEANDROBARCELOS,ACTIVE,PGC,TYPE 1,OOG_ALL_DRILLING
LEANDROBARCELOS,LEANDROBARCELOS,ACTIVE,PGC,TYPE 1,OOG_DEFSITE_DATA_RESTRICTIONS
LEANDROBARCELOS,LEANDROBARCELOS,ACTIVE,PGC,TYPE 1,OOG_MOC_OPENERS
LEANDROBARCELOS,LEANDROBARCELOS,ACTIVE,PGC,TYPE 1,OOG_SUPERVISOR
LEANDROBARCELOS,LEANDROBARCELOS,ACTIVE,PGC,TYPE 1,TUTOR_GROUP
LEANDROBOTELHO,LEANDROBOTELHO,INACTIVE,BASE-UNP,TYPE 3,MAXEVERYONE
LEANDROBOTELHO,LEANDROBOTELHO,INACTIVE,BASE-UNP,TYPE 3,OOG_ALL_DRILLING
LEANDROBOTELHO,LEANDROBOTELHO,INACTIVE,BASE-UNP,TYPE 3,OOG_MOC_OPENERS
LEANDROBOTELHO,LEANDROBOTELHO,INACTIVE,BASE-UNP,TYPE 3,OOG_PROJECT_ENGINEER
LEANDROCALDAS,LEANDROCALDAS,INACTIVE,OP-BASE,TYPE 1,MAXDEFLTREG
LEANDROCALDAS,LEANDROCALDAS,INACTIVE,OP-BASE,TYPE 1,MAXEVERYONE
LEANDROCALDAS,LEANDROCALDAS,INACTIVE,OP-BASE,TYPE 1,OOG_ALL_DRILLING
LEANDROCALDAS,LEANDROCALDAS,INACTIVE,OP-BASE,TYPE 1,OOG_BASE_READ_ONLY
LEANDROCALDAS,LEANDROCALDAS,INACTIVE,OP-BASE,TYPE 1,OOG_DEFSITE_DATA_RESTRICTIONS
LEANDROJACOMINI,LEANDROJACOMINI,INACTIVE,N06,TYPE 1,MAXEVERYONE
LEANDROJACOMINI,LEANDROJACOMINI,INACTIVE,N06,TYPE 1,OOG_ALL_DRILLING
LEANDROJACOMINI,LEANDROJACOMINI,INACTIVE,N06,TYPE 1,OOG_BASE_READ_ONLY
LEANDROJACOMINI,LEANDROJACOMINI,INACTIVE,N06,TYPE 1,OOG_MATERIAL_ENGINEER
LEANDROLEAO,LEANDROLEAO,INACTIVE,OP-BASE,TYPE 1,MAXDEFLTREG
LEANDROLEAO,LEANDROLEAO,INACTIVE,OP-BASE,TYPE 1,MAXEVERYONE
LEANDROLEAO,LEANDROLEAO,INACTIVE,OP-BASE,TYPE 1,OOG_ALL_DRILLING
LEANDROLEAO,LEANDROLEAO,INACTIVE,OP-BASE,TYPE 1,OOG_DEFSITE_DATA_RESTRICTIONS
LEANDROLEAO,LEANDROLEAO,INACTIVE,OP-BASE,TYPE 1,OOG_ISOLATION_MANAGER
LEANDROLEAO,LEANDROLEAO,INACTIVE,OP-BASE,TYPE 1,OOG_MAINTENANCE_COORDINATOR
LEANDROLEAO,LEANDROLEAO,INACTIVE,OP-BASE,TYPE 1,OOG_MOC_OPENERS
LEANDRONSILVA,LEANDRONSILVA,INACTIVE,BASE-UNP,TYPE 4,MAXEVERYONE
LEANDRONSILVA,LEANDRONSILVA,INACTIVE,BASE-UNP,TYPE 4,OOG_TRANSPORTADOR
LEANDROREIS,LEANDROREIS,ACTIVE,N06,TYPE 5,MAXEVERYONE
LEANDROREIS,LEANDROREIS,ACTIVE,N06,TYPE 5,OOG_ALL_DRILLING
LEANDROREIS,LEANDROREIS,ACTIVE,N06,TYPE 5,OOG_BASE_READ_ONLY
LEANDROREIS,LEANDROREIS,ACTIVE,N06,TYPE 5,OOG_MOCDOC_EMISSOR
LEANDROREIS,LEANDROREIS,ACTIVE,N06,TYPE 5,OOG_MOC_OPENERS
LEANDROROCHA,LEANDROROCHA,INACTIVE,OP-BASE,TYPE 5,MAXEVERYONE
LEANDROROCHA,LEANDROROCHA,INACTIVE,OP-BASE,TYPE 5,OOG_ALL_DRILLING
LEANDROROCHA,LEANDROROCHA,INACTIVE,OP-BASE,TYPE 5,OOG_MOCDOC_EMISSOR
LEANDROVENANCIO,LEANDROVENANCIO,INACTIVE,OP-BASE,TYPE 5,MAXEVERYONE
LEANDROVENANCIO,LEANDROVENANCIO,INACTIVE,OP-BASE,TYPE 5,OOG_ALL_DRILLING
LEANDROVENANCIO,LEANDROVENANCIO,INACTIVE,OP-BASE,TYPE 5,OOG_BASE_READ_ONLY
LEANDROVENANCIO,LEANDROVENANCIO,INACTIVE,OP-BASE,TYPE 5,OOG_ISOLATION_MANAGER
LENIELJUNIOR,LENIELJUNIOR,INACTIVE,BASE-UNP,TYPE 3,MAXEVERYONE
LENIELJUNIOR,LENIELJUNIOR,INACTIVE,BASE-UNP,TYPE 3,OOG_ALL_DRILLING
LENIELJUNIOR,LENIELJUNIOR,INACTIVE,BASE-UNP,TYPE 3,OOG_MOC_OPENERS
LENIELJUNIOR,LENIELJUNIOR,INACTIVE,BASE-UNP,TYPE 3,OOG_PROJECT_ENGINEER
LEONARDOAGUIAR,LEONARDOAGUIAR,INACTIVE,OP-BASE,TYPE 4,MAXEVERYONE
LEONARDOAGUIAR,LEONARDOAGUIAR,INACTIVE,OP-BASE,TYPE 4,OOG_ALL_DRILLING
LEONARDOAGUIAR,LEONARDOAGUIAR,INACTIVE,OP-BASE,TYPE 4,OOG_ASSET_ENGINEER
LEONARDOAGUIAR,LEONARDOAGUIAR,INACTIVE,OP-BASE,TYPE 4,OOG_ASSET_MANAGER
LEONARDOAGUIAR,LEONARDOAGUIAR,INACTIVE,OP-BASE,TYPE 4,OOG_REQUISITANTET
LEONARDOCOUTINH,LEONARDOCOUTINH,ACTIVE,POL,TYPE 1,MAXEVERYONE
LEONARDOCOUTINH,LEONARDOCOUTINH,ACTIVE,POL,TYPE 1,OOG_ALL_DRILLING
LEONARDOCOUTINH,LEONARDOCOUTINH,ACTIVE,POL,TYPE 1,OOG_DEFSITE_DATA_RESTRICTIONS
LEONARDOCOUTINH,LEONARDOCOUTINH,ACTIVE,POL,TYPE 1,OOG_DEPARTMENT_LEADER
LEONARDODOURADO,LEONARDODOURADO,ACTIVE,BASE-UNP,TYPE 1,MAXEVERYONE
LEONARDODOURADO,LEONARDODOURADO,ACTIVE,BASE-UNP,TYPE 1,OOG_ALL_DRILLING
LEONARDODOURADO,LEONARDODOURADO,ACTIVE,BASE-UNP,TYPE 1,OOG_DEPARTMENT_LEADER
LEONARDODOURADO,LEONARDODOURADO,ACTIVE,BASE-UNP,TYPE 1,OOG_MOCDOC_EMISSOR
LEONARDOFERREIRA,LEONARDOFERREIRA,INACTIVE,OP-BASE,TYPE 1,MAXEVERYONE
LEONARDOFERREIRA,LEONARDOFERREIRA,INACTIVE,OP-BASE,TYPE 1,OOG_ALL_DRILLING
LEONARDOFERREIRA,LEONARDOFERREIRA,INACTIVE,OP-BASE,TYPE 1,OOG_BASE_READ_ONLY
LEONARDOFERREIRA,LEONARDOFERREIRA,INACTIVE,OP-BASE,TYPE 1,OOG_MOCDOC_EMISSOR
LEONARDOGASPAR,LEONARDOGASPAR,ACTIVE,OP-BASE,TYPE 2,MAXEVERYONE
LEONARDOGASPAR,LEONARDOGASPAR,ACTIVE,OP-BASE,TYPE 2,OOG_ALL_DRILLING
LEONARDOGASPAR,LEONARDOGASPAR,ACTIVE,OP-BASE,TYPE 2,OOG_ASSET_MANAGER
LEONARDOGASPAR,LEONARDOGASPAR,ACTIVE,OP-BASE,TYPE 2,OOG_MOCDOC_EMISSOR
LEONARDOGASPAR,LEONARDOGASPAR,ACTIVE,OP-BASE,TYPE 2,OOG_MOC_OPENERS
LEONARDOGASPAR,LEONARDOGASPAR,ACTIVE,OP-BASE,TYPE 2,OOG_PROJECT_ENGINEER
LEONARDOGASPAR,LEONARDOGASPAR,ACTIVE,OP-BASE,TYPE 2,OOG_RELIABILITY_TEAM
LEONARDOGAVA,LEONARDOGAVA,ACTIVE,PGA,TYPE 1,MAXDEFLTREG
LEONARDOGAVA,LEONARDOGAVA,ACTIVE,PGA,TYPE 1,MAXEVERYONE
LEONARDOGAVA,LEONARDOGAVA,ACTIVE,PGA,TYPE 1,OOG_ALL_DRILLING
LEONARDOGAVA,LEONARDOGAVA,ACTIVE,PGA,TYPE 1,OOG_DEPARTMENT_LEADER
LEONARDOGAVA,LEONARDOGAVA,ACTIVE,PGA,TYPE 1,OOG_ISOLATION_MANAGER
LEONARDOGAVA,LEONARDOGAVA,ACTIVE,PGA,TYPE 1,OOG_MOC_OPENERS
LEONARDOGAVA,LEONARDOGAVA,ACTIVE,PGA,TYPE 1,OOG_PTW_APPROVERS
LEONARDOGOMES,LEONARDOGOMES,INACTIVE,ODN2,TYPE 1,MAXEVERYONE
LEONARDOGOMES,LEONARDOGOMES,INACTIVE,ODN2,TYPE 1,OOG_ALL_DRILLING
LEONARDOGOMES,LEONARDOGOMES,INACTIVE,ODN2,TYPE 1,OOG_BASE_READ_ONLY
LEONARDOGOMES,LEONARDOGOMES,INACTIVE,ODN2,TYPE 1,OOG_FIELD_SUPPORT
LEONARDOMAYERHOFFER,LEONARDOMAYERHOFFER,ACTIVE,N08,TYPE 2,MAXEVERYONE
LEONARDOMAYERHOFFER,LEONARDOMAYERHOFFER,ACTIVE,N08,TYPE 2,OOG_ALL_DRILLING
LEONARDOMAYERHOFFER,LEONARDOMAYERHOFFER,ACTIVE,N08,TYPE 2,OOG_MOCDOC_EMISSOR
LEONARDOMAYERHOFFER,LEONARDOMAYERHOFFER,ACTIVE,N08,TYPE 2,OOG_REPAIR_RETURN
LEONARDOMAYERHOFFER,LEONARDOMAYERHOFFER,ACTIVE,N08,TYPE 2,OOG_REQUISITANTET
LEONARDOMAYERHOFFER,LEONARDOMAYERHOFFER,ACTIVE,N08,TYPE 2,OOG_SUP_REPAIR_RETURN
LEONARDOMOREIRA,LEONARDOMOREIRA,ACTIVE,ODN1,TYPE 1,MAXDEFLTREG
LEONARDOMOREIRA,LEONARDOMOREIRA,ACTIVE,ODN1,TYPE 1,MAXEVERYONE
LEONARDOMOREIRA,LEONARDOMOREIRA,ACTIVE,ODN1,TYPE 1,OOG_BASE_READ_ONLY
LEONARDONASCIMENTO,LEONARDONASCIMENTO,INACTIVE,N06,TYPE 4,MAXEVERYONE
LEONARDONASCIMENTO,LEONARDONASCIMENTO,INACTIVE,N06,TYPE 4,OOG_ALL_DRILLING
LEONARDONASCIMENTO,LEONARDONASCIMENTO,INACTIVE,N06,TYPE 4,OOG_DEFSITE_DATA_RESTRICTIONS
LEONARDONASCIMENTO,LEONARDONASCIMENTO,INACTIVE,N06,TYPE 4,OOG_MATERIALS_COORDINATOR
LEONCIOALVARENGA,LEONCIOALVARENGA,INACTIVE,ODN1,TYPE 1,MAXEVERYONE
LEONCIOALVARENGA,LEONCIOALVARENGA,INACTIVE,ODN1,TYPE 1,OOG_ALL_DRILLING
LEONCIOALVARENGA,LEONCIOALVARENGA,INACTIVE,ODN1,TYPE 1,OOG_BASE_READ_ONLY
LEONESETENTA,LEONESETENTA,INACTIVE,BASE-UNP,TYPE 4,MAXEVERYONE
LEONESETENTA,LEONESETENTA,INACTIVE,BASE-UNP,TYPE 4,OOG_TRANSPORTADOR
LEOSANDOVAL,LEOSANDOVAL,ACTIVE,N06,TYPE 4,MAXEVERYONE
LEOSANDOVAL,LEOSANDOVAL,ACTIVE,N06,TYPE 4,OOG_ALL_DRILLING
LEOSANDOVAL,LEOSANDOVAL,ACTIVE,N06,TYPE 4,OOG_BASE_READ_ONLY
LETICIALACERDA,LETICIALACERDA,ACTIVE,ODN2,TYPE 3,MAXEVERYONE
LETICIALACERDA,LETICIALACERDA,ACTIVE,ODN2,TYPE 3,OOG_ALL_DRILLING
LETICIALACERDA,LETICIALACERDA,ACTIVE,ODN2,TYPE 3,OOG_DEPARTMENT_LEADER
LETICIALACERDA,LETICIALACERDA,ACTIVE,ODN2,TYPE 3,OOG_MATERIALS_COORDINATOR_YARD
LETICIALACERDA,LETICIALACERDA,ACTIVE,ODN2,TYPE 3,OOG_MATERIAL_ENGINEER
LETICIALEITE,LETICIALEITE,ACTIVE,OP-BASE,TYPE 1,MAXEVERYONE
LETICIALEITE,LETICIALEITE,ACTIVE,OP-BASE,TYPE 1,OOG_ALL_DRILLING
LETICIALEITE,LETICIALEITE,ACTIVE,OP-BASE,TYPE 1,OOG_LOGISTICA
LETICIALEITE,LETICIALEITE,ACTIVE,OP-BASE,TYPE 1,OOG_REQUISITANTET
LICIAAVENA,LICIAAVENA,ACTIVE,OP-BASE,TYPE 1,MAXEVERYONE
LICIAAVENA,LICIAAVENA,ACTIVE,OP-BASE,TYPE 1,OOG_ALL_DRILLING
LICIAAVENA,LICIAAVENA,ACTIVE,OP-BASE,TYPE 1,OOG_BASE_READ_ONLY
LICIAAVENA,LICIAAVENA,ACTIVE,OP-BASE,TYPE 1,OOG_MOCDOC_EMISSOR
LICIAAVENA,LICIAAVENA,ACTIVE,OP-BASE,TYPE 1,OOG_REQUISITANTET
LINASOUZA,LINASOUZA,INACTIVE,N09,TYPE 1,MAXEVERYONE
LINASOUZA,LINASOUZA,INACTIVE,N09,TYPE 1,OOG_ALL_DRILLING
LINASOUZA,LINASOUZA,INACTIVE,N09,TYPE 1,OOG_BASE_READ_ONLY
LINCOLNSOUZA,LINCOLNSOUZA,INACTIVE,ODN1,TYPE 3,MAXEVERYONE
LINCOLNSOUZA,LINCOLNSOUZA,INACTIVE,ODN1,TYPE 3,OOG_ALL_DRILLING
LINCOLNSOUZA,LINCOLNSOUZA,INACTIVE,ODN1,TYPE 3,OOG_DEPARTMENT_LEADER
LINCOLNSOUZA,LINCOLNSOUZA,INACTIVE,ODN1,TYPE 3,OOG_MATERIALS_COORDINATOR_YARD
LINCOLNSOUZA,LINCOLNSOUZA,INACTIVE,ODN1,TYPE 3,OOG_MATERIAL_ENGINEER
LINEUNETO,LINEUNETO,INACTIVE,BASE-UNP,TYPE 4,MAXEVERYONE
LINEUNETO,LINEUNETO,INACTIVE,BASE-UNP,TYPE 4,OOG_ALL_DRILLING
LINEUNETO,LINEUNETO,INACTIVE,BASE-UNP,TYPE 4,OOG_BASE_READ_ONLY
LINEUNETO,LINEUNETO,INACTIVE,BASE-UNP,TYPE 4,OOG_DEFSITE_DATA_RESTRICTIONS
LINEUNETO,LINEUNETO,INACTIVE,BASE-UNP,TYPE 4,OOG_MOCDOC_EMISSOR
LINEUNETO,LINEUNETO,INACTIVE,BASE-UNP,TYPE 4,OOG_MOC_OPENERS
LINEUNETO,LINEUNETO,INACTIVE,BASE-UNP,TYPE 4,OOG_PTW_ISSUER
LINEUNETO,LINEUNETO,INACTIVE,BASE-UNP,TYPE 4,OOG_REQUISITANTET
LINOBATISTA,LINOBATISTA,INACTIVE,OP-BASE,TYPE 3,MAXEVERYONE
LINOBATISTA,LINOBATISTA,INACTIVE,OP-BASE,TYPE 3,OOG_ALL_DRILLING
LINOBATISTA,LINOBATISTA,INACTIVE,OP-BASE,TYPE 3,OOG_MOC_MACRO
LIVIAROSW,LIVIAROSW,INACTIVE,OP-BASE,TYPE 4,MAXEVERYONE
LIVIAROSW,LIVIAROSW,INACTIVE,OP-BASE,TYPE 4,OOG_ALL_DRILLING
LIVIAROSW,LIVIAROSW,INACTIVE,OP-BASE,TYPE 4,OOG_REQUISITANTET
LMOURA,LMOURA,INACTIVE,OP-BASE,TYPE 1,MAXEVERYONE
LMOURA,LMOURA,INACTIVE,OP-BASE,TYPE 1,OOG_ALL_DRILLING
LMOURA,LMOURA,INACTIVE,OP-BASE,TYPE 1,OOG_LOGISTICA
LORENBRANDAO,LORENBRANDAO,INACTIVE,OP-BASE,TYPE 4,MAXEVERYONE
LORENBRANDAO,LORENBRANDAO,INACTIVE,OP-BASE,TYPE 4,OOG_ALL_DRILLING
LORENBRANDAO,LORENBRANDAO,INACTIVE,OP-BASE,TYPE 4,OOG_DEFSITE_DATA_RESTRICTIONS
LORENBRANDAO,LORENBRANDAO,INACTIVE,OP-BASE,TYPE 4,OOG_REQUISITANTET
LORENNZORODRIGUES,LORENNZORODRIGUES,INACTIVE,OP-BASE,TYPE 1,MAXEVERYONE
LORENNZORODRIGUES,LORENNZORODRIGUES,INACTIVE,OP-BASE,TYPE 1,OOG_ALL_DRILLING
LORENNZORODRIGUES,LORENNZORODRIGUES,INACTIVE,OP-BASE,TYPE 1,OOG_BASE_READ_ONLY
LOUISEFEIJO,LOUISEFEIJO,INACTIVE,BASE-UNP,TYPE 1,MAXEVERYONE
LOUISEFEIJO,LOUISEFEIJO,INACTIVE,BASE-UNP,TYPE 1,OOG_BASE_READ_ONLY
LOURENCOMORUCCI,LOURENCOMORUCCI,INACTIVE,ODN2,TYPE 1,MAXEVERYONE
LOURENCOMORUCCI,LOURENCOMORUCCI,INACTIVE,ODN2,TYPE 1,OOG_ALL_DRILLING
LOURENCOMORUCCI,LOURENCOMORUCCI,INACTIVE,ODN2,TYPE 1,OOG_BASE_READ_ONLY
LOURENCOMORUCCI,LOURENCOMORUCCI,INACTIVE,ODN2,TYPE 1,OOG_MOCDOC_APROVADOR
LOURENCOMORUCCI,LOURENCOMORUCCI,INACTIVE,ODN2,TYPE 1,OOG_MOC_APPROVERS
LUANASILVA,LUANASILVA,INACTIVE,ODN3,TYPE 1,MAXEVERYONE
LUANASILVA,LUANASILVA,INACTIVE,ODN3,TYPE 1,OOG_ALL_DRILLING
LUANASILVA,LUANASILVA,INACTIVE,ODN3,TYPE 1,OOG_MAINTENANCE_LEADER
LUANASILVA,LUANASILVA,INACTIVE,ODN3,TYPE 1,OOG_MATERIALS_COORDINATOR
LUANCARD,LUANCARD,INACTIVE,ODN2,TYPE 1,MAXEVERYONE
LUANCARD,LUANCARD,INACTIVE,ODN2,TYPE 1,OOG_ALL_DRILLING
LUANCARD,LUANCARD,INACTIVE,ODN2,TYPE 1,OOG_SUP_REPAIR_RETURN
LUANNACRUZ,LUANNACRUZ,ACTIVE,OP-BASE,TYPE 1,MAXEVERYONE
LUANNACRUZ,LUANNACRUZ,ACTIVE,OP-BASE,TYPE 1,OOG_ALL_DRILLING
