IBM Db2 Interactive CLI Sample Program
(C) COPYRIGHT International Business Machines Corp. 1993,1996
All Rights Reserved
Licensed Materials - Property of IBM
US Government Users Restricted Rights - Use, duplication or
disclosure restricted by GSA ADP Schedule Contract with IBM Corp.
> SELECT GROUPNAME, APP, OPTIONNAME FROM APPLICATIONAUTH;
  OOG_ASSET_MANAGER, PLUSGCRF, BOOKMARK
  OOG_ASSET_MANAGER, PLUSGCRF, CLEAR
  OOG_ASSET_MANAGER, PLUSGCRF, NEXT
  OOG_ASSET_MANAGER, PLUSGCRF, PREVIOUS
  OOG_MAXIMO_COORDINATOR, PLUSGCRF, ASSOCFOLD
  OOG_MAXIMO_COORDINATOR, PLUSGCRF, BMXVIEWMANAGEWHER
  OOG_MAXIMO_COORDINATOR, PLUSGCRF, BMXVIEWMANAGEWHERRO
  OOG_MAXIMO_COORDINATOR, PLUSGCRF, BOOKMARK
  OOG_MAXIMO_COORDINATOR, PLUSGCRF, CLEAR
  OOG_MAXIMO_COORDINATOR, PLUSGCRF, COGNOSHOME
  OOG_MAXIMO_COORDINATOR, PLUSGCRF, CREATEKPI
  OOG_MAXIMO_COORDINATOR, PLUSGCRF, CREATEREPT
  OOG_MAXIMO_COORDINATOR, PLUSGCRF, DELETE
  OOG_MAXIMO_COORDINATOR, PLUSGCRF, DELETEREPT
  OOG_MAXIMO_COORDINATOR, PLUSGCRF, DUPLICATE
  OOG_MAXIMO_COORDINATOR, PLUSGCRF, INSERT
  OOG_MAXIMO_COORDINATOR, PLUSGCRF, MANAGEFOLD
  OOG_MAXIMO_COORDINATOR, PLUSGCRF, MANAGELIB
  OOG_MAXIMO_COORDINATOR, PLUSGCRF, MNGPPCODE
  OOG_MAXIMO_COORDINATOR, PLUSGCRF, NEXT
  OOG_MAXIMO_COORDINATOR, PLUSGCRF, PREVIOUS
  OOG_MAXIMO_COORDINATOR, PLUSGCRF, PUBLICREPT
  OOG_MAXIMO_COORDINATOR, PLUSGCRF, READ
  OOG_MAXIMO_COORDINATOR, PLUSGCRF, RUNREPORTS
  OOG_MAXIMO_COORDINATOR, PLUSGCRF, SAVE
  OOG_MAXIMO_COORDINATOR, PLUSGCRF, SEARCHBOOK
  OOG_MAXIMO_COORDINATOR, PLUSGCRF, SEARCHMORE
  OOG_MAXIMO_COORDINATOR, PLUSGCRF, SEARCHSQRY
  OOG_MAXIMO_COORDINATOR, PLUSGCRF, SEARCHTIPS
  OOG_MAXIMO_COORDINATOR, PLUSGCRF, SEARCHVMQR
  OOG_MAXIMO_COORDINATOR, PLUSGCRF, SEARCHWHER
  MAXADMIN, PLUSGCRF, SEARCHWHER
  MAXADMIN, PLUSGCRF, SEARCHVMQR
  MAXADMIN, PLUSGCRF, SEARCHTIPS
  MAXADMIN, PLUSGCRF, BMXVIEWMANAGEWHER
  MAXADMIN, PLUSGCRF, BMXVIEWMANAGEWHERRO
  MAXADMIN, PLUSGCRF, SEARCHSQRY
  MAXADMIN, PLUSGCRF, RUNREPORTS
  MAXADMIN, PLUSGCRF, SEARCHMORE
  MAXADMIN, PLUSGCRF, MNGPPCODE
  MAXADMIN, PLUSGCRF, MANAGELIB
  MAXADMIN, PLUSGCRF, MANAGEFOLD
  MAXADMIN, PLUSGCRF, DUPLICATE
  MAXADMIN, PLUSGCRF, DELETEREPT
  MAXADMIN, PLUSGCRF, CREATEKPI
  MAXADMIN, PLUSGCRF, COGNOSHOME
  MAXADMIN, PLUSGCRF, SEARCHBOOK
  MAXADMIN, PLUSGCRF, ASSOCFOLD
  MAXADMIN, PLUSGCRF, MKISCREW
  OOG_MATERIALS_COORDINATOR, PLUSGCRF, SEARCHMORE
  MAXREADONLYSPPT, PLUSGCRF, SEARCHWHER
  MAXREADONLYSPPT, PLUSGCRF, RUNREPORTS
  MAXREADONLYSPPT, PLUSGCRF, SEARCHMORE
  OOG_DEPARTMENT_LEADER, PLUSGCRF, SEARCHMORE
  OOG_DEPARTMENT_LEADER, PLUSGCRF, READ
  OOG_DEPARTMENT_LEADER, PLUSGCRF, PREVIOUS
  OOG_DEPARTMENT_LEADER, PLUSGCRF, NEXT
  OOG_DEPARTMENT_LEADER, PLUSGCRF, CLEAR
  OOG_DEPARTMENT_LEADER, PLUSGCRF, BOOKMARK
  OOG_ASSIST_RIGMGR, PLUSGCRF, SEARCHMORE
  OOG_ASSIST_RIGMGR, PLUSGCRF, READ
  OOG_ASSIST_RIGMGR, PLUSGCRF, PREVIOUS
  OOG_ASSIST_RIGMGR, PLUSGCRF, NEXT
  OOG_ASSIST_RIGMGR, PLUSGCRF, CLEAR
  OOG_ASSIST_RIGMGR, PLUSGCRF, BOOKMARK
  OOG_BASE_READ_ONLY, PLUSGCRF, READ
  OOG_BASE_READ_ONLY, PLUSGCRF, PREVIOUS
  OOG_BASE_READ_ONLY, PLUSGCRF, NEXT
  OOG_BASE_READ_ONLY, PLUSGCRF, CLEAR
  OOG_BASE_READ_ONLY, PLUSGCRF, BOOKMARK
  OOG_BASE_READ_ONLY, PLUSGCRF, SEARCHMORE
  MAXREADONLYSPPT, PLUSGCRF, READ
  MAXREADONLYSPPT, PLUSGCRF, PREVIOUS
  MAXREADONLYSPPT, PLUSGCRF, NEXT
  MAXREADONLYSPPT, PLUSGCRF, CLEAR
  MAXREADONLYSPPT, PLUSGCRF, BOOKMARK
  OOG_MATERIALS_COORDINATOR, PLUSGCRF, READ
  OOG_MATERIALS_COORDINATOR, PLUSGCRF, PREVIOUS
  OOG_MATERIALS_COORDINATOR, PLUSGCRF, NEXT
  OOG_MATERIALS_COORDINATOR, PLUSGCRF, CLEAR
  OOG_MATERIALS_COORDINATOR, PLUSGCRF, BOOKMARK
  OOG_FIELD_SUPPORT, PLUSGCRF, SEARCHMORE
  OOG_FIELD_SUPPORT, PLUSGCRF, READ
  OOG_FIELD_SUPPORT, PLUSGCRF, PREVIOUS
  OOG_FIELD_SUPPORT, PLUSGCRF, NEXT
  MAXADMIN, INSPECTORSUP, CREATEREPT
  OOG_DEPARTMENT_LEADER, PLUSGWO, COMP
  OOG_DEPARTMENT_LEADER, PLUSGWO, INIT
  OOG_DEPARTMENT_TEAM, PLUSGWO, COMP
  OOG_DEPARTMENT_TEAM, PLUSGWO, INIT
  OOG_FIELD_SUPPORT, PLUSGCRF, CLEAR
  OOG_FIELD_SUPPORT, PLUSGCRF, BOOKMARK
  OOG_OPMGR, PLUSGCRF, SEARCHMORE
  OOG_RIGMGR, PLUSGCRF, SEARCHMORE
  OOG_RIGMGR, PLUSGCRF, READ
  OOG_RIGMGR, PLUSGCRF, PREVIOUS
  OOG_RIGMGR, PLUSGCRF, NEXT
  OOG_RIGMGR, PLUSGCRF, CLEAR
  OOG_RIGMGR, PLUSGCRF, BOOKMARK
  OOG_OPMGR, PLUSGCRF, READ
  OOG_OPMGR, PLUSGCRF, PREVIOUS
  OOG_OPMGR, PLUSGCRF, NEXT
  OOG_OPMGR, PLUSGCRF, CLEAR
  OOG_OPMGR, PLUSGCRF, BOOKMARK
  PLSV_TECHNICIAN, PLUSGCRF, SEARCHMORE
  PLSV_TECHNICIAN, PLUSGCRF, READ
  PLSV_TECHNICIAN, PLUSGCRF, PREVIOUS
  PLSV_TECHNICIAN, PLUSGCRF, NEXT
  PLSV_TECHNICIAN, PLUSGCRF, CLEAR
  PLSV_TECHNICIAN, PLUSGCRF, BOOKMARK
  OOG_MATERIAL_ENGINEER, PLUSGCRF, PREVIOUS
  OOG_MATERIAL_ENGINEER, PLUSGCRF, NEXT
  OOG_MATERIAL_ENGINEER, PLUSGCRF, CLEAR
  OOG_MATERIAL_ENGINEER, PLUSGCRF, BOOKMARK
  OOG_MATERIAL_ENGINEER, PLUSGCRF, SEARCHTIPS
  OOG_MATERIAL_ENGINEER, PLUSGCRF, SEARCHMORE
  OOG_MATERIAL_ENGINEER, PLUSGCRF, SEARCHBOOK
  OOG_MATERIAL_ENGINEER, PLUSGCRF, RUNREPORTS
  OOG_MATERIAL_ENGINEER, PLUSGCRF, DELETEREPT
  OOG_MATERIAL_ENGINEER, PLUSGCRF, READ
  MAXADMIN, PLUSGCRF, EDITREPT
  OOG_PROJECT_ENGINEER, PLUSGCRF, PREVIOUS
  OOG_PROJECT_ENGINEER, PLUSGCRF, NEXT
  OOG_PROJECT_ENGINEER, PLUSGCRF, CLEAR
  OOG_PROJECT_ENGINEER, PLUSGCRF, BOOKMARK
  OOG_PROJECT_ENGINEER, PLUSGCRF, SEARCHTIPS
  OOG_PROJECT_ENGINEER, PLUSGCRF, SEARCHMORE
  OOG_PROJECT_ENGINEER, PLUSGCRF, RUNREPORTS
  OOG_PROJECT_ENGINEER, PLUSGCRF, PUBLICREPT
  OOG_PROJECT_ENGINEER, PLUSGCRF, CREATEREPT
  OOG_PROJECT_ENGINEER, PLUSGCRF, EDITREPT
  OOG_ASSET_MANAGER, PLUSGCRF, EDITREPT
  OOG_MAINTENANCE_COORDINATOR, PLUSGCRF, EDITREPT
  OOG_MAXIMO_COORDINATOR, PLUSGCRF, EDITREPT
  OOG_ASSET_COORDINATOR, PLUSGCRF, PREVIOUS
  OOG_ASSET_COORDINATOR, PLUSGCRF, NEXT
  OOG_ASSET_COORDINATOR, PLUSGCRF, CLEAR
  OOG_ASSET_COORDINATOR, PLUSGCRF, BOOKMARK
  OOG_ASSET_COORDINATOR, PLUSGCRF, SEARCHTIPS
  OOG_ASSET_COORDINATOR, PLUSGCRF, SEARCHMORE
  OOG_ASSET_COORDINATOR, PLUSGCRF, RUNREPORTS
  OOG_ASSET_COORDINATOR, PLUSGCRF, PUBLICREPT
  OOG_ASSET_COORDINATOR, PLUSGCRF, EDITREPT
  OOG_ASSET_COORDINATOR, PLUSGCRF, CREATEREPT
  OOG_ASSET_COORDINATOR, PLUSGCRF, READ
  OOG_ENGINEER_COORDINATOR, PLUSGCRF, PREVIOUS
  OOG_ENGINEER_COORDINATOR, PLUSGCRF, NEXT
  OOG_ENGINEER_COORDINATOR, PLUSGCRF, CLEAR
  OOG_ENGINEER_COORDINATOR, PLUSGCRF, BOOKMARK
  OOG_ENGINEER_COORDINATOR, PLUSGCRF, SEARCHTIPS
  OOG_ENGINEER_COORDINATOR, PLUSGCRF, SEARCHMORE
  OOG_ENGINEER_COORDINATOR, PLUSGCRF, RUNREPORTS
  OOG_ENGINEER_COORDINATOR, PLUSGCRF, PUBLICREPT
  OOG_ENGINEER_COORDINATOR, PLUSGCRF, EDITREPT
  OOG_ENGINEER_COORDINATOR, PLUSGCRF, CREATEREPT
  OOG_ENGINEER_COORDINATOR, PLUSGCRF, READ
  OOG_PROJECT_ENGINEER, PLUSGCRF, READ
  OOG_DEPARTMENT_TEAM, PLUSGCRF, READ
  OOG_ASSET_ENGINEER, PLUSGCRF, READ
  OOG_ASSET_ENGINEER, PLUSGCRF, EDITREPT
  OOG_ASSET_ENGINEER, PLUSGCRF, PREVIOUS
  OOG_ASSET_ENGINEER, PLUSGCRF, NEXT
  OOG_ASSET_ENGINEER, PLUSGCRF, CLEAR
  OOG_ASSET_ENGINEER, PLUSGCRF, BOOKMARK
  OOG_ASSET_ENGINEER, PLUSGCRF, PUBLICREPT
  OOG_ASSET_ENGINEER, PLUSGCRF, CREATEREPT
  OOG_ASSET_ENGINEER, PLUSGCRF, SEARCHTIPS
  OOG_ASSET_ENGINEER, PLUSGCRF, SEARCHMORE
  OOG_ASSET_ENGINEER, PLUSGCRF, RUNREPORTS
  OOG_MOCPEO_EMISSOR, PLUSGCRF, READ
  OOG_MOCPEO_EMISSOR, PLUSGCRF, PREVIOUS
  OOG_MOCPEO_EMISSOR, PLUSGCRF, NEXT
  OOG_MOCPEO_EMISSOR, PLUSGCRF, CLEAR
  OOG_MOCPEO_EMISSOR, PLUSGCRF, BOOKMARK
  REPORTADMIN, PLUSGCRF, COGNOSHOME
  REPORTADMIN, PLUSGCRF, CREATEREPT
  REPORTADMIN, PLUSGCRF, PUBLICREPT
  REPORTADMIN, PLUSGCRF, RUNREPORTS
  REPORTADMIN, PLUSGCRF, QBRCALTAB
  REPORTADMIN, PLUSGCRF, QBRSUMTAB
  MAXEVERYONE, PLUSGCRF, DYNQUERY
  MAXADMIN, PLUSGCRF, VIEWCRRQ
  MAXREADONLYSPPT, PLUSGCRF, VIEWCRRQ
  OOG_ASSET_COORDINATOR, PLUSGCRF, VIEWCRRQ
  OOG_ASSET_ENGINEER, PLUSGCRF, VIEWCRRQ
  OOG_ASSET_MANAGER, PLUSGCRF, VIEWCRRQ
  OOG_ASSIST_RIGMGR, PLUSGCRF, VIEWCRRQ
  OOG_BASE_READ_ONLY, PLUSGCRF, VIEWCRRQ
  OOG_DEPARTMENT_LEADER, PLUSGCRF, VIEWCRRQ
  OOG_ENGINEER_COORDINATOR, PLUSGCRF, VIEWCRRQ
  OOG_FIELD_SUPPORT, PLUSGCRF, VIEWCRRQ
  OOG_MAINTENANCE_COORDINATOR, PLUSGCRF, VIEWCRRQ
  OOG_MATERIALS_COORDINATOR, PLUSGCRF, VIEWCRRQ
  OOG_MATERIAL_ENGINEER, PLUSGCRF, VIEWCRRQ
  OOG_MAXIMO_COORDINATOR, PLUSGCRF, VIEWCRRQ
  OOG_MOCPEO_EMISSOR, PLUSGCRF, VIEWCRRQ
  OOG_OPMGR, PLUSGCRF, VIEWCRRQ
  OOG_RIGMGR, PLUSGCRF, VIEWCRRQ
  PLSV_TECHNICIAN, PLUSGCRF, VIEWCRRQ
  OOG_PROJECT_ENGINEER, PLUSGCRF, VIEWCRRQ
  MAXADMIN, PLUSGCRF, QBRCALTAB
  MAXADMIN, PLUSGCRF, QBRSUMTAB
  OOG_MATERIALS_COORDINATOR_YARD, PLUSGCRF, READ
  OOG_MATERIALS_COORDINATOR_YARD, PLUSGCRF, SEARCHMORE
  OOG_MATERIALS_COORDINATOR_YARD, PLUSGCRF, VIEWCRRQ
  OOG_MATERIALS_COORDINATOR_YARD, PLUSGCRF, BOOKMARK
  OOG_MATERIALS_COORDINATOR_YARD, PLUSGCRF, CLEAR
  OOG_MATERIALS_COORDINATOR_YARD, PLUSGCRF, NEXT
  OOG_MATERIALS_COORDINATOR_YARD, PLUSGCRF, PREVIOUS
  OOG_QUALIFIED_PROFESSIONAL, PLUSGCRF, READ
  OOG_DEPARTMENT_TEAM, PLUSGCRF, SEARCHMORE
  OOG_DEPARTMENT_TEAM, PLUSGCRF, VIEWCRRQ
  OOG_REPAIR_RETURN, PLUSGPR, IFEXPORT
  OOG_REPAIR_RETURN, PLUSGPR, IFIMPORT
  OOG_ASSET_MANAGER, OOG_ALERT, AB_SETAPLANNER
  OOG_DEPARTMENT_TEAM, PLUSGCRF, BOOKMARK
  OOG_DEPARTMENT_TEAM, PLUSGCRF, CLEAR
  OOG_DEPARTMENT_TEAM, PLUSGCRF, NEXT
  OOG_DEPARTMENT_TEAM, PLUSGCRF, PREVIOUS
  OOG_QUALIFIED_PROFESSIONAL, PLUSGCRF, RUNREPORTS
  OOG_QUALIFIED_PROFESSIONAL, PLUSGCRF, SEARCHMORE
  OOG_QUALIFIED_PROFESSIONAL, PLUSGCRF, SEARCHTIPS
  OOG_QUALIFIED_PROFESSIONAL, PLUSGCRF, CREATEREPT
  OOG_QUALIFIED_PROFESSIONAL, PLUSGCRF, EDITREPT
  OOG_QUALIFIED_PROFESSIONAL, PLUSGCRF, PUBLICREPT
  OOG_QUALIFIED_PROFESSIONAL, PLUSGCRF, VIEWCRRQ
  OOG_QUALIFIED_PROFESSIONAL, PLUSGCRF, BOOKMARK
  OOG_QUALIFIED_PROFESSIONAL, PLUSGCRF, CLEAR
  OOG_QUALIFIED_PROFESSIONAL, PLUSGCRF, NEXT
  OOG_QUALIFIED_PROFESSIONAL, PLUSGCRF, PREVIOUS
  MAXADMIN, PLUSGPTW, PLUSGPASSVALVE
  MAXADMIN, PLUSGISO, PLUSGPASSVALVE
  MAXEVERYONE, PLUSGDRL, DELETEREPT
  MAXEVERYONE, PLUSGDRL, EDITREPT
  MAXADMIN, PLUSGLKBOX, PUBLICREPT
  MAXEVERYONE, PLUSGLKBOX, DELETEREPT
  MAXEVERYONE, PLUSGLKBOX, EDITREPT
  MAXADMIN, PLUSGTRAIN, PUBLICREPT
  MAXEVERYONE, PLUSGTRAIN, DELETEREPT
  MAXEVERYONE, PLUSGTRAIN, EDITREPT
  MAXADMIN, PLUSGTRAMOD, RUNREPORTS
  MAXREADONLYSPPT, PLUSGTRAMOD, RUNREPORTS
  MAXADMIN, PLUSGTRAMOD, CREATEREPT
  MAXADMIN, PLUSGTRAMOD, PUBLICREPT
  MAXEVERYONE, PLUSGTRAMOD, DELETEREPT
  MAXEVERYONE, PLUSGTRAMOD, EDITREPT
  MAXEVERYONE, PLUSGBYP, DELETEREPT
  MAXEVERYONE, PLUSGBYP, EDITREPT
  MAXADMIN, RLCAPACITY, MANRESULTS
  MAXEVERYONE, RLCAPACITY, MANRESULTS
  MAXADMIN, RLCAPACITY, DFLTSCENARIO
  MAXEVERYONE, RLCAPACITY, DFLTSCENARIO
  MAXEVERYONE, SCHEDMAX, DOWNLOADPDF
  MAXEVERYONE, SCHEDMAX, PRINTJOBS
  MAXEVERYONE, SCHEDACM, DOWNLOADPDF
  MAXEVERYONE, SCHEDACM, PRINTJOBS
  MAXEVERYONE, SCHEDDM, ENABLEWORK
  MAXEVERYONE, SCHEDDM, SHOWVALMSG
  MAXEVERYONE, SCHEDDM, CIRCULARDEPS
  MAXEVERYONE, SCHEDDM, SHOWCVALMSG
  MAXEVERYONE, SCHEDDM, SHOWALLWORKVALMSG
  MAXEVERYONE, SCHEDDM, SHOWALLCONSVALMSG
  MAXEVERYONE, SCHEDDM, SHOWVALWMSG
  MAXEVERYONE, SCHEDDM, SHOWVALCWMSG
  MAXEVERYONE, SCHEDDM, SHOWALLRESVALMSG
  MAXEVERYONE, SCHEDDM, SHOWRVALMSG
  MAXEVERYONE, SCHEDDM, SHOWVALRWMSG
  MAXEVERYONE, SCHEDDM, ALTAVAILRES
  MAXEVERYONE, SCHEDMAX, SHOWOPTKPI
  MAXEVERYONE, SCHEDMAX, SHOWOPTCONFLICT
  MAXEVERYONE, MPMAN, CONFIGMAPTOOLS
  MAXEVERYONE, SCHEDMAX, COMMITCONSTRAINTS
  MAXEVERYONE, SCHEDMAX, SHOWODMECFG
  MAXEVERYONE, SCHEDACM, SHOWOPTKPI
  MAXEVERYONE, SCHEDACM, SHOWOPTCONFLICT
  MAXEVERYONE, RLASSIGN, SHOWOPTKPI
  MAXEVERYONE, RLASSIGN, SHOWOPTCONFLICT
  MAXEVERYONE, SCHEDMAX, SHOWREFRESH
  MAXEVERYONE, SCHEDACM, SHOWREFRESH
  MAXEVERYONE, RLASSIGN, SHOWREFRESH
  MAXADMIN, GWORKASSIGN, READ
  MAXADMIN, GWORKASSIGN, INSERT
  MAXADMIN, GWORKASSIGN, NEXT
  MAXADMIN, GWORKASSIGN, PREVIOUS
  MAXADMIN, GWORKASSIGN, SAVE
  MAXADMIN, GWORKASSIGN, CLEAR
  MAXADMIN, GWORKASSIGN, DELETE
  MAXADMIN, GWORKASSIGN, REFRESH
  MAXADMIN, GWORKASSIGN, MANAGELIB
  MAXADMIN, GWORKASSIGN, CONFIGPROP
  MAXADMIN, GWORKASSIGN, SEARCHWHER
  MAXADMIN, GWORKASSIGN, DUPLICATE
  MAXADMIN, GWORKASSIGN, ASSOCFOLD
  MAXADMIN, GWORKASSIGN, SEARCHVMQR
  MAXADMIN, GWORKASSIGN, RUNREPORTS
  MAXADMIN, GWORKASSIGN, MANAGEFOLD
  MAXADMIN, GWORKASSIGN, SEARCHMORE
  MAXADMIN, GWORKASSIGN, BOOKMARK
  MAXADMIN, GWORKASSIGN, GNTVWPROP
  MAXADMIN, GWORKASSIGN, BMXSQLWHER
  MAXADMIN, GWORKASSIGN, BMXVIEWMANAGEWHER
  MAXADMIN, GWORKASSIGN, SEARCHSQRY
  MAXADMIN, GWORKASSIGN, SEARCHTIPS
  MAXADMIN, GWORKASSIGN, BMXVIEWMANAGEWHERRO
  MAXADMIN, GWORKASSIGN, SEARCHBOOK
  MAXADMIN, GWORKASSIGN, ENABLEBUTTON
  MAXADMIN, GWORKASSIGN, COPYSCHEDU
  MAXEVERYONE, GWORKASSIGN, ROLLPRJ
  MAXADMIN, GWORKASSIGN, ROLLPRJ
  MAXEVERYONE, GWORKASSIGN, LABORMODAVAIL
  MAXEVERYONE, GWORKASSIGN, CREWMODAVAIL
  MAXADMIN, GWORKASSIGN, LABORMODAVAIL
  MAXADMIN, GWORKASSIGN, CREWMODAVAIL
  MAXADMIN, GWORKASSIGN, COPYGALIST
  MAXEVERYONE, GWORKASSIGN, ENABLEMODAVAIL
  MAXADMIN, GWORKASSIGN, ENABLEMODAVAIL
  MAXEVERYONE, GWORKASSIGN, ENABLEBUTTON
  MAXADMIN, GRESOURCE, READ
  MAXADMIN, GRESOURCE, INSERT
  MAXADMIN, GRESOURCE, NEXT
  MAXADMIN, GRESOURCE, PREVIOUS
  MAXADMIN, GRESOURCE, SAVE
  MAXADMIN, GRESOURCE, CLEAR
  MAXADMIN, GRESOURCE, DELETE
  MAXADMIN, GRESOURCE, REFRESH
  MAXADMIN, GRESOURCE, BOOKMARK
  MAXADMIN, GRESOURCE, MANAGELIB
  MAXADMIN, GRESOURCE, SEARCHWHER
  MAXADMIN, GRESOURCE, DUPLICATE
  MAXADMIN, GRESOURCE, ASSOCFOLD
  MAXADMIN, GRESOURCE, SEARCHVMQR
  MAXADMIN, GRESOURCE, BMXSQLWHER
  MAXADMIN, GRESOURCE, BMXVIEWMANAGEWHER
  MAXADMIN, GRESOURCE, SEARCHSQRY
  MAXADMIN, GRESOURCE, SEARCHTIPS
  MAXADMIN, GRESOURCE, RUNREPORTS
  MAXADMIN, GRESOURCE, MANAGEFOLD
  MAXADMIN, GRESOURCE, BMXVIEWMANAGEWHERRO
  MAXEVERYONE, OOG_TUTOR, OOG_SIGNATURE_S
  MAXEVERYONE, INVENTORY_COUNT, RP_INVETIQUETA
  MAXEVERYONE, PLUSGRSK, HIDERISKS
  MAXEVERYONE, PLUSGRSK, OOG_RISKSPEO
  MAXADMIN, MOCMOBILE, READ
  MAXADMIN, RESMOBILE, READ
  MAXADMIN, GRESOURCE, SEARCHBOOK
  MAXADMIN, GRESOURCE, SEARCHMORE
  MAXEVERYONE, SCHEDDM, SHOWALLASSIGNVALMSG
  MAXEVERYONE, SCHEDDM, SHOWAVALMSG
  MAXEVERYONE, SCHEDDM, SHOWVALAWMSG
  MAXEVERYONE, SCHEDDM, SHOWVALSWMSG
  MAXEVERYONE, SCHEDDM, SHOWVALQWMSG
  MAXEVERYONE, SCHEDDM, SHOWVALSMSG
  MAXEVERYONE, SCHEDDM, SHOWVALQMSG
  MAXEVERYONE, SCHEDDM, SHOWRESOURCETAB
  MAXEVERYONE, SCHEDDM, SHOWASSIGNTAB
  MAXADMIN, GWORKASSIGN, DOWNLOADALL
  MAXADMIN, RLASSIGN, DOWNLOADALL
  MAXEVERYONE, GWORKASSIGN, DOWNLOADALL
  MAXEVERYONE, RLASSIGN, DOWNLOADALL
  MAXADMIN, RLASSIGN, LOCKDUR
  MAXADMIN, RLCAPACITY, LOCKDUR
  MAXADMIN, GWORKASSIGN, LOCKDUR
  MAXEVERYONE, SCHEDACM, LOCKDUR
  MAXEVERYONE, SCHEDMAX, LOCKDUR
  MAXEVERYONE, RLASSIGN, LOCKDUR
  MAXEVERYONE, RLCAPACITY, LOCKDUR
  MAXEVERYONE, GWORKASSIGN, LOCKDUR
  MAXADMIN, LABOR, VIEWWORK
  MAXREADONLYSPPT, LABOR, VIEWWORK
  OOG_FIELD_SUPPORT, LABOR, VIEWWORK
  PLSV_EXCLUSIVE_ACCESS, LABOR, VIEWWORK
  MAXADMIN, RLASSIGN, SCENARIOM
  MAXADMIN, SCHEDDM, HIDETABSGWW
  MAXEVERYONE, SCHEDDM, HIDETABSGWW
  MAXEVERYONE, SCHEDACM, ROLLCOMP
  MAXEVERYONE, SCHEDMAX, ROLLCOMP
  MAXEVERYONE, GRESOURCE, LABORMODAVAIL
  MAXEVERYONE, GRESOURCE, CREWMODAVAIL
  MAXADMIN, GRESOURCE, LABORMODAVAIL
  MAXADMIN, GRESOURCE, CREWMODAVAIL
  MAXEVERYONE, GWORKASSIGN, SHOWTARGSTART
  MAXADMIN, MSOHOME, READ
  MAXEVERYONE, MPMAN, OPENMAP
  MAXEVERYONE, GWORKASSIGN, SHOWASGNDATES
  MAXEVERYONE, GWORKASSIGN, SHOWSCHEDSTART
  MAXEVERYONE, MPMAN, ISMAPSYMBOL
  MAXEVERYONE, MPMAN, AGFMAPS
  MAXEVERYONE, MPMAN, OSTRMAPS
  MAXEVERYONE, MPMAN, ISCARBONMAP
  MAXADMIN, SCHEDDM, SHOWTABGA
  MAXEVERYONE, SCHEDDM, SHOWTABGA
  MAXEVERYONE, SCHEDDM, APIKEY
  MAXEVERYONE, SCHEDDM, CLIENTID
  MAXEVERYONE, SCHEDDM, GMAP
  MAXEVERYONE, SCHEDDM, BMAP
  MAXEVERYONE, SCHEDDM, SMAP
  MAXADMIN, RLASSIGN, LOCKSCHEDULE
  MAXADMIN, RLASSIGN, LOCKRESOURCE
  MAXEVERYONE, RLASSIGN, LOCKSCHEDULE
  MAXEVERYONE, RLASSIGN, LOCKRESOURCE
  MAXEVERYONE, SCHEDACM, LOCKSCH
  MAXADMIN, MULTISITE, RESTORELVCSYMBTEMPLATE
  MAXADMIN, MULTISITE, VALIDATELVCSYMBOLOGY
  MAXEVERYONE, OOG_MEETPLANS, OOG_QUESTION21
  MAXEVERYONE, OOG_MEETPLANS, OOG_CLONE
  MAXADMIN, PLUSGRSK, READPREC
  MAXADMIN, PLUSGRSK, PLUSGCREATECOMM
  MAXADMIN, PLUSGRSK, PLUSGTEAMCOMM
  MAXADMIN, PLUSGRSK, PLUSGCREATEGROUP
  MAXADMIN, PLUSGRSK, PLUSGTEAMCOMGRP
  MAXADMIN, PLUSGRSK, PLUSGYORNITEM
  MAXADMIN, PLUSGRSK, PLUSGSCOREITEM
  MAXADMIN, PLUSGRSK, PLUSGHASREVITEM
  MAXADMIN, PLUSGRSK, PLUSGNUMITEM
  MAXADMIN, INVENTOR, OOG_FLEET
  MAXADMIN, OOG_MOCMACRO, ROUTEWF
  MAXADMIN, PLUSGCRF, IFIMPORT
  MAXADMIN, PLUSGCRF, IFEXPORT
  MAXADMIN, INVENTOR, OOGAUD
  MAXADMIN, INVENTOR, EDITSTDCOST
  MAXADMIN, INVENTOR, EDITLASTCOST
  MAXADMIN, INVENTOR, OOG_ITEMCRITICALITY
  MAXADMIN, PLUSGREG, IFEXPORT
  MAXADMIN, PLUSGREG, IFIMPORT
  MAXADMIN, PLUSGAP, OOG_WT
  MAXADMIN, PLUSGAP, OOG_VALVE_NUMBER
  MAXADMIN, PLUSGAP, OOG_SIGNATURE
  MAXADMIN, PLUSGAP, OOG_SHOW_CRITICALITY
  MAXADMIN, PLUSGAP, OOG_REQSENSYES
  MAXADMIN, PLUSGAP, OOG_REQPTADM
  MAXADMIN, PLUSGAP, OOG_REQOWNGROUP
  MAXADMIN, PLUSGAP, OOG_PTW_RONL
  MAXADMIN, PLUSGAP, OOG_CHNGLABELPRMT
  MAXADMIN, PLUSGAP, OOG_CHNGLABEL
  MAXADMIN, PLUSGAP, OOG_CHNGGASTEST
  MAXADMIN, PLUSGAP, OOG_CHNGCONFSPACE
  MAXADMIN, OOG_COMPSH, IFIMPORT
  MAXADMIN, OOG_COMPSH, IFEXPORT
  MAXADMIN, ITEM, IFIMPORT
  MAXADMIN, ITEM, IFEXPORT
  MAXADMIN, OOG_MOCMACRO, OOG_MOCMACRO
