ENVIRONMENT,LICENSENUM,APPNAME,ACCESSLEVEL,MODULE,MAXPRODID
ODN2,OCY_EXPRESSCUR,ACTION,READONLY,UTIL,MAXIMO
ODN2,OCY_EXPRESSCUR,DESIGNER,READONLY,UTIL,MAXIMO
ODN2,OCY_EXPRESSCUR,BBOARD,FULLACCESS,SETUP,MAXIMO
ODN2,OCY_EXPRESSCUR,CALENDR,READONLY,SETUP,MAXIMO
ODN2,OCY_EXPRESSCUR,CHANGEPSWD,FULLACCESS,-,MAXIMO
ODN2,OCY_EXPRESSCUR,CHRTACCT,READONLY,FINANCIAL,MAXIMO
ODN2,OCY_EXPRESSCUR,CITYPE,READSAVE,SETUP,MAXIMO
ODN2,OCY_EXPRESSCUR,ASSETCAT,READONLY,SETUP,MAXIMO
ODN2,OCY_EXPRESSCUR,COGNOSHOME,READONLY,ANALYTICS,MAXIMO
ODN2,OCY_EXPRESSCUR,COMMTMPLT,READONLY,UTIL,MAXIMO
ODN2,OCY_EXPRESSCUR,CRONTASK,READONLY,UTIL,MAXIMO
ODN2,OCY_EXPRESSCUR,CURRENCY,READONLY,FINANCIAL,MAXIMO
ODN2,OCY_EXPRESSCUR,CONFIGUR,READONLY,UTIL,MAXIMO
ODN2,OCY_EXPRESSCUR,DOMAINADM,READONLY,UTIL,MAXIMO
ODN2,OCY_EXPRESSCUR,EMAILSTNER,READONLY,UTIL,MAXIMO
ODN2,OCY_EXPRESSCUR,ESCALATION,READONLY,UTIL,MAXIMO
ODN2,OCY_EXPRESSCUR,EXCHANGE,READONLY,FINANCIAL,MAXIMO
ODN2,OCY_EXPRESSCUR,FACONFIG,FULLACCESS,-,MAXIMO
ODN2,OCY_EXPRESSCUR,FORGOTPSWD,FULLACCESS,-,MAXIMO
ODN2,OCY_EXPRESSCUR,INBXCONFIG,FULLACCESS,-,MAXIMO
ODN2,OCY_EXPRESSCUR,INVISSUE,READSAVE,INVENTOR,MAXIMO
ODN2,OCY_EXPRESSCUR,KPIGCONFIG,FULLACCESS,-,MAXIMO
ODN2,OCY_EXPRESSCUR,KPILCONFIG,FULLACCESS,-,MAXIMO
ODN2,OCY_EXPRESSCUR,KPI,READONLY,SETUP,MAXIMO
ODN2,OCY_EXPRESSCUR,KPITPL,READONLY,SETUP,MAXIMO
ODN2,OCY_EXPRESSCUR,KPIVIEWER,FULLACCESS,ANALYTICS,MAXIMO
ODN2,OCY_EXPRESSCUR,SCCONFIG,FULLACCESS,-,MAXIMO
ODN2,OCY_EXPRESSCUR,LOGGING,READONLY,UTIL,MAXIMO
ODN2,OCY_EXPRESSCUR,INTOBJECT,READONLY,INT,MAXIMO
ODN2,OCY_EXPRESSCUR,MULTISITE,READONLY,SETUP,MAXIMO
ODN2,OCY_EXPRESSCUR,PERSON,READSAVE,SETUP,MAXIMO
ODN2,O&G_AUTHORIZED,OOG_ALERT,FULLACCESS,PLUSGSD,OILGAS
ODN2,O&G_AUTHORIZED,OOG_AMREAD,FULLACCESS,ASSET,OILGAS
ODN2,O&G_AUTHORIZED,OOG_CMISS,FULLACCESS,PURCHASE,OILGAS
ODN2,O&G_AUTHORIZED,OOG_CMRCV,FULLACCESS,PURCHASE,OILGAS
ODN2,O&G_AUTHORIZED,OOG_COMPSH,FULLACCESS,ASSET,OILGAS
ODN2,O&G_AUTHORIZED,OOG_DEPART,FULLACCESS,SETUP,OILGAS
ODN2,O&G_LIMITED,PLUSGINV,READSAVE,PLUSGSD,OILGAS
ODN2,O&G_LIMITED,PLUSGCFW,READSAVE,PLANS,OILGAS
ODN2,O&G_LIMITED,RELEASE,NOACCESS,RELEASE,OILGAS
ODN2,O&G_LIMITED,CHANGE,NOACCESS,CHANGE,OILGAS
ODN2,O&G_LIMITED,PLUSGVWINC,FULLACCESS,SSDR,OILGAS
ODN2,O&G_LIMITED,PLUSGTKTMP,READSAVE,PLUSGSD,OILGAS
ODN2,O&G_LIMITED,PLUSGLPROF,READSAVE,ASSET,OILGAS
ODN2,O&G_LIMITED,PLUSGPREC,READONLY,PLANS,OILGAS
ODN2,O&G_LIMITED,PLUSGQUAL,READSAVE,SETUP,OILGAS
ODN2,O&G_LIMITED,PLUSGOPTSK,FULLACCESS,PLUSGOP,OILGAS
ODN2,O&G_LIMITED,PLUSGPROC,READSAVE,PLUSGOP,OILGAS
ODN2,O&G_LIMITED,PLUSGHAZ,READONLY,PLANS,OILGAS
ODN2,O&G_LIMITED,PLUSGRSK,READSAVE,PLANS,OILGAS
ODN2,O&G_LIMITED,PLUSGCON,READSAVE,PLANS,OILGAS
ODN2,O&G_LIMITED,PLUSGSOL,FULLACCESS,PLUSGSD,OILGAS
ODN2,O&G_LIMITED,PLUSGPRS,READSAVE,SETUP,OILGAS
ODN2,O&G_LIMITED,PLUSGLOC,READSAVE,ASSET,OILGAS
ODN2,O&G_LIMITED,PLUSGASS,READSAVE,ASSET,OILGAS
ODN2,O&G_LIMITED,PLUSGMCR,READSAVE,PLUSGCHG,OILGAS
ODN2,O&G_LIMITED,PLUSGCRINC,FULLACCESS,SSDR,OILGAS
ODN2,O&G_LIMITED,PLUSGISO,READSAVE,PLANS,OILGAS
ODN2,O&G_LIMITED,PLUSGBYP,READSAVE,PLUSGOP,OILGAS
ODN2,O&G_LIMITED,PLUSGAUDIT,READSAVE,PLUSGSD,OILGAS
ODN2,O&G_LIMITED,PLUSGPTW,READSAVE,PLANS,OILGAS
ODN2,O&G_LIMITED,PLUSGPO,READSAVE,PURCHASE,OILGAS
ODN2,O&G_LIMITED,PLUSGRLOG,READSAVE,PLUSGOP,OILGAS
ODN2,O&G_LIMITED,PLUSGDRL,READSAVE,WO,OILGAS
ODN2,O&G_LIMITED,PLUSGSTAG,READSAVE,PLANS,OILGAS
ODN2,O&G_LIMITED,PLUSGLOG,READSAVE,PLUSGOP,OILGAS
ODN2,O&G_LIMITED,PLUSGWO,FULLACCESS,WO,OILGAS
ODN2,O&G_LIMITED,PLUSGQRP,FULLACCESS,WO,OILGAS
ODN2,O&G_LIMITED,PLUSGORG,READONLY,SETUP,OILGAS
ODN2,O&G_LIMITED,PLUSGINC,READSAVE,PLUSGSD,OILGAS
ODN2,O&G_LIMITED,PLUSGMOC,READSAVE,PLUSGCHG,OILGAS
ODN2,O&G_LIMITED,PLUSGREG,READSAVE,PLANS,OILGAS
ODN2,O&G_LIMITED,PLUSGDEF,READSAVE,PLUSGSD,OILGAS
ODN2,O&G_LIMITED,INCIDENT,NOACCESS,SD,OILGAS
ODN2,O&G_LIMITED,PLUSGOPACT,READSAVE,PLUSGOP,OILGAS
ODN2,O&G_LIMITED,PLUSGLOGBK,READSAVE,PLUSGOP,OILGAS
ODN2,O&G_LIMITED,PLUSGCERT,READSAVE,PLUSGSD,OILGAS
ODN2,O&G_LIMITED,PLUSGTGLCK,READONLY,PLANS,OILGAS
ODN2,O&G_LIMITED,PLUSGPR,READSAVE,PURCHASE,OILGAS
ODN2,O&G_LIMITED,PLUSGITEM,READSAVE,INVENTOR,OILGAS
ODN2,O&G_LIMITED,PLUSGPOL,READSAVE,PLUSGOP,OILGAS
ODN2,O&G_LIMITED,PLUSGSR,READSAVE,PLUSGSD,OILGAS
ODN2,O&G_LIMITED,PLUSGPCT,READSAVE,PLANS,OILGAS
ODN2,O&G_LIMITED,PLUSGSTA,READSAVE,PLANS,OILGAS
ODN2,O&G_LIMITED,PLUSGROU,READONLY,PLANS,OILGAS
ODN2,O&G_LIMITED,PLUSGPM,READSAVE,PM,OILGAS
ODN2,O&G_LIMITED,PLUSGJP,READSAVE,PLANS,OILGAS
ODN2,O&G_LIMITED,PLUSGAL,READONLY,PLANS,OILGAS
ODN2,O&G_LIMITED,PLUSGACT,READSAVE,WO,OILGAS
ODN2,O&G_LIMITED,PLUSGRFW,READSAVE,PLANS,OILGAS
ODN2,O&G_LIMITED,PLUSGIMP,READSAVE,PLUSGCHG,OILGAS
ODN2,O&G_LIMITED,PLUSGBEN,READSAVE,PLANS,OILGAS
ODN2,O&G_LIMITED,PROBLEM,NOACCESS,SD,OILGAS
ODN2,O&G_LIMITED,ACTIVITY,FULLACCESS,WO,MAXIMO
ODN2,O&G_LIMITED,ASSET,READSAVE,ASSET,MAXIMO
ODN2,O&G_LIMITED,PLUSCTMPLT,READSAVE,ASSET,MAXIMO
ODN2,O&G_LIMITED,WORKMAN,READONLY,WO,MAXIMO
ODN2,O&G_LIMITED,AUTOSCRIPT,READONLY,UTIL,MAXIMO
ODN2,O&G_LIMITED,COLLECTION,READONLY,CI,MAXIMO
ODN2,O&G_LIMITED,COMPANY,READONLY,PURCHASE,MAXIMO
ODN2,O&G_LIMITED,COMPMASTER,READONLY,PURCHASE,MAXIMO
ODN2,O&G_LIMITED,CONDCODE,READSAVE,INVENTOR,MAXIMO
ODN2,O&G_LIMITED,COND,READONLY,ASSET,MAXIMO
ODN2,O&G_LIMITED,CONDEXPMGR,READSAVE,SETUP,MAXIMO
ODN2,O&G_LIMITED,FINCNTRL,READONLY,FINANCIAL,MAXIMO
ODN2,O&G_LIMITED,CREATEINT,READONLY,INT,MAXIMO
ODN2,O&G_LIMITED,CRAFT,READONLY,SETUP,MAXIMO
ODN2,O&G_LIMITED,CREATEDR,FULLACCESS,SSDR,MAXIMO
ODN2,O&G_LIMITED,CREATESR,FULLACCESS,SSDR,MAXIMO
ODN2,O&G_LIMITED,ENDPOINT,READONLY,INT,MAXIMO
ODN2,O&G_LIMITED,INTSRV,READONLY,INT,MAXIMO
ODN2,O&G_LIMITED,EXTSYSTEM,READONLY,INT,MAXIMO
ODN2,O&G_LIMITED,FAILURE,READONLY,ASSET,MAXIMO
ODN2,O&G_LIMITED,HAZARDS,READONLY,PLANS,MAXIMO
ODN2,O&G_LIMITED,IM,READONLY,INT,MAXIMO
ODN2,O&G_LIMITED,INVENTOR,READSAVE,INVENTOR,MAXIMO
ODN2,O&G_LIMITED,INVUSAGE,READSAVE,INVENTOR,MAXIMO
ODN2,O&G_LIMITED,INVOKE,READONLY,INT,MAXIMO
ODN2,O&G_LIMITED,INVOICE,READSAVE,PURCHASE,MAXIMO
ODN2,O&G_LIMITED,ITEM,READSAVE,INVENTOR,MAXIMO
ODN2,O&G_LIMITED,JOBPLAN,READSAVE,PLANS,MAXIMO
ODN2,O&G_LIMITED,LABOR,READSAVE,SETUP,MAXIMO
ODN2,O&G_LIMITED,CONTLABOR,READSAVE,CONTRACT,MAXIMO
ODN2,O&G_LIMITED,LABREP,FULLACCESS,WO,MAXIMO
ODN2,O&G_LIMITED,LAUNCH,READONLY,INT,MAXIMO
ODN2,O&G_LIMITED,CONTLEASE,READSAVE,CONTRACT,MAXIMO
ODN2,O&G_LIMITED,LOCATION,READSAVE,ASSET,MAXIMO
ODN2,O&G_LIMITED,TAGLOCKS,READONLY,PLANS,MAXIMO
ODN2,O&G_LIMITED,LMO,READONLY,INT,MAXIMO
ODN2,O&G_LIMITED,MANAGEINT,READONLY,INT,MAXIMO
ODN2,O&G_LIMITED,CONTMASTER,READSAVE,CONTRACT,MAXIMO
ODN2,O&G_LIMITED,MASTERPM,READONLY,PM,MAXIMO
ODN2,O&G_LIMITED,INTERROR,READONLY,INT,MAXIMO
ODN2,O&G_LIMITED,INTMSGTRK,READONLY,INT,MAXIMO
ODN2,O&G_LIMITED,METERGRP,READONLY,ASSET,MAXIMO
ODN2,O&G_LIMITED,METER,READONLY,ASSET,MAXIMO
ODN2,O&G_LIMITED,DEPLGROUPS,READONLY,UTIL,MAXIMO
ODN2,O&G_LIMITED,DM,READONLY,UTIL,MAXIMO
ODN2,O&G_LIMITED,DEPLCOLLS,READONLY,UTIL,MAXIMO
ODN2,O&G_LIMITED,PRECAUTN,READONLY,PLANS,MAXIMO
ODN2,O&G_LIMITED,PM,READSAVE,PM,MAXIMO
ODN2,O&G_LIMITED,PUBLISH,READONLY,INT,MAXIMO
ODN2,O&G_LIMITED,CONTPURCH,READSAVE,CONTRACT,MAXIMO
ODN2,O&G_LIMITED,PO,READSAVE,PURCHASE,MAXIMO
ODN2,O&G_LIMITED,PR,READSAVE,PURCHASE,MAXIMO
ODN2,O&G_AUTHORIZED,PLUSGINV,FULLACCESS,PLUSGSD,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGCFW,FULLACCESS,PLANS,OILGAS
ODN2,O&G_AUTHORIZED,RELEASE,NOACCESS,RELEASE,OILGAS
ODN2,O&G_AUTHORIZED,CHANGE,NOACCESS,CHANGE,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGVWINC,FULLACCESS,SSDR,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGTKTMP,FULLACCESS,PLUSGSD,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGLPROF,FULLACCESS,ASSET,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGPREC,FULLACCESS,PLANS,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGQUAL,FULLACCESS,SETUP,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGOPTSK,FULLACCESS,PLUSGOP,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGPROC,FULLACCESS,PLUSGOP,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGHAZ,FULLACCESS,PLANS,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGRSK,FULLACCESS,PLANS,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGCON,FULLACCESS,PLANS,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGSOL,FULLACCESS,PLUSGSD,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGPRS,FULLACCESS,SETUP,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGLOC,FULLACCESS,ASSET,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGASS,FULLACCESS,ASSET,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGMCR,FULLACCESS,PLUSGCHG,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGCRINC,FULLACCESS,SSDR,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGISO,FULLACCESS,PLANS,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGBYP,FULLACCESS,PLUSGOP,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGAUDIT,FULLACCESS,PLUSGSD,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGPTW,FULLACCESS,PLANS,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGPO,FULLACCESS,PURCHASE,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGRLOG,FULLACCESS,PLUSGOP,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGDRL,FULLACCESS,WO,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGSTAG,FULLACCESS,PLANS,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGLOG,FULLACCESS,PLUSGOP,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGWO,FULLACCESS,WO,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGQRP,FULLACCESS,WO,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGORG,FULLACCESS,SETUP,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGINC,FULLACCESS,PLUSGSD,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGMOC,FULLACCESS,PLUSGCHG,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGREG,FULLACCESS,PLANS,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGDEF,FULLACCESS,PLUSGSD,OILGAS
ODN2,O&G_AUTHORIZED,INCIDENT,NOACCESS,SD,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGOPACT,FULLACCESS,PLUSGOP,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGLOGBK,FULLACCESS,PLUSGOP,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGCERT,FULLACCESS,PLUSGSD,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGTGLCK,FULLACCESS,PLANS,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGPR,FULLACCESS,PURCHASE,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGITEM,FULLACCESS,INVENTOR,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGPOL,FULLACCESS,PLUSGOP,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGSR,FULLACCESS,PLUSGSD,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGPCT,FULLACCESS,PLANS,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGSTA,FULLACCESS,PLANS,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGROU,FULLACCESS,PLANS,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGPM,FULLACCESS,PM,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGJP,FULLACCESS,PLANS,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGAL,FULLACCESS,PLANS,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGACT,FULLACCESS,WO,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGRFW,FULLACCESS,PLANS,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGIMP,FULLACCESS,PLUSGCHG,OILGAS
ODN2,O&G_AUTHORIZED,PLUSGBEN,FULLACCESS,PLANS,OILGAS
ODN2,O&G_AUTHORIZED,PROBLEM,NOACCESS,SD,OILGAS
ODN2,O&G_AUTHORIZED,ACTIVITY,FULLACCESS,WO,MAXIMO
ODN2,O&G_AUTHORIZED,ASSET,FULLACCESS,ASSET,MAXIMO
ODN2,O&G_AUTHORIZED,PLUSCTMPLT,FULLACCESS,ASSET,MAXIMO
ODN2,O&G_AUTHORIZED,WORKMAN,FULLACCESS,WO,MAXIMO
ODN2,O&G_AUTHORIZED,AUTOSCRIPT,FULLACCESS,UTIL,MAXIMO
ODN2,O&G_AUTHORIZED,COLLECTION,FULLACCESS,CI,MAXIMO
ODN2,O&G_AUTHORIZED,COMPANY,FULLACCESS,PURCHASE,MAXIMO
ODN2,O&G_AUTHORIZED,COMPMASTER,FULLACCESS,PURCHASE,MAXIMO
ODN2,O&G_AUTHORIZED,CONDCODE,FULLACCESS,INVENTOR,MAXIMO
ODN2,O&G_AUTHORIZED,COND,FULLACCESS,ASSET,MAXIMO
ODN2,O&G_AUTHORIZED,CONDEXPMGR,FULLACCESS,SETUP,MAXIMO
ODN2,O&G_AUTHORIZED,FINCNTRL,FULLACCESS,FINANCIAL,MAXIMO
ODN2,O&G_AUTHORIZED,CREATEINT,FULLACCESS,INT,MAXIMO
ODN2,O&G_AUTHORIZED,CRAFT,FULLACCESS,SETUP,MAXIMO
ODN2,O&G_AUTHORIZED,CREATEDR,FULLACCESS,SSDR,MAXIMO
ODN2,O&G_AUTHORIZED,CREATESR,FULLACCESS,SSDR,MAXIMO
ODN2,O&G_AUTHORIZED,ENDPOINT,FULLACCESS,INT,MAXIMO
ODN2,O&G_AUTHORIZED,INTSRV,FULLACCESS,INT,MAXIMO
ODN2,O&G_AUTHORIZED,EXTSYSTEM,FULLACCESS,INT,MAXIMO
ODN2,O&G_AUTHORIZED,FAILURE,FULLACCESS,ASSET,MAXIMO
ODN2,O&G_AUTHORIZED,HAZARDS,FULLACCESS,PLANS,MAXIMO
ODN2,O&G_AUTHORIZED,IM,FULLACCESS,INT,MAXIMO
ODN2,O&G_AUTHORIZED,INVENTOR,FULLACCESS,INVENTOR,MAXIMO
ODN2,O&G_AUTHORIZED,INVUSAGE,FULLACCESS,INVENTOR,MAXIMO
ODN2,O&G_AUTHORIZED,INVOKE,FULLACCESS,INT,MAXIMO
ODN2,O&G_AUTHORIZED,INVOICE,FULLACCESS,PURCHASE,MAXIMO
ODN2,O&G_AUTHORIZED,ITEM,FULLACCESS,INVENTOR,MAXIMO
ODN2,O&G_AUTHORIZED,JOBPLAN,FULLACCESS,PLANS,MAXIMO
ODN2,O&G_AUTHORIZED,LABOR,FULLACCESS,SETUP,MAXIMO
ODN2,O&G_AUTHORIZED,CONTLABOR,FULLACCESS,CONTRACT,MAXIMO
ODN2,O&G_AUTHORIZED,LABREP,FULLACCESS,WO,MAXIMO
ODN2,O&G_AUTHORIZED,LAUNCH,FULLACCESS,INT,MAXIMO
ODN2,O&G_AUTHORIZED,CONTLEASE,FULLACCESS,CONTRACT,MAXIMO
ODN2,O&G_AUTHORIZED,LOCATION,FULLACCESS,ASSET,MAXIMO
ODN2,O&G_AUTHORIZED,TAGLOCKS,FULLACCESS,PLANS,MAXIMO
ODN2,O&G_AUTHORIZED,LMO,FULLACCESS,INT,MAXIMO
ODN2,O&G_AUTHORIZED,MANAGEINT,FULLACCESS,INT,MAXIMO
ODN2,O&G_AUTHORIZED,CONTMASTER,FULLACCESS,CONTRACT,MAXIMO
ODN2,O&G_AUTHORIZED,MASTERPM,FULLACCESS,PM,MAXIMO
ODN2,O&G_AUTHORIZED,INTERROR,FULLACCESS,INT,MAXIMO
ODN2,O&G_AUTHORIZED,INTMSGTRK,FULLACCESS,INT,MAXIMO
ODN2,O&G_AUTHORIZED,METERGRP,FULLACCESS,ASSET,MAXIMO
ODN2,O&G_AUTHORIZED,METER,FULLACCESS,ASSET,MAXIMO
ODN2,O&G_LIMITED,QUAL,READSAVE,SETUP,MAXIMO
ODN2,O&G_LIMITED,QUICKREP,FULLACCESS,WO,MAXIMO
ODN2,O&G_LIMITED,RECEIPTS,READONLY,PURCHASE,MAXIMO
ODN2,O&G_LIMITED,RELATION,READONLY,ASSET,MAXIMO
ODN2,O&G_LIMITED,RPTOUTPUT,FULLACCESS,ANALYTICS,MAXIMO
ODN2,O&G_LIMITED,RFQ,READSAVE,PURCHASE,MAXIMO
ODN2,O&G_LIMITED,ROUTES,READONLY,PLANS,MAXIMO
ODN2,O&G_LIMITED,SAFEPLAN,READONLY,PLANS,MAXIMO
ODN2,O&G_LIMITED,ECOMMADAPT,FULLACCESS,-,MAXIMO
ODN2,O&G_LIMITED,SRVCOMMOD,READONLY,SLA,MAXIMO
ODN2,O&G_LIMITED,SRVITEM,READSAVE,INVENTOR,MAXIMO
ODN2,O&G_LIMITED,SLA,READSAVE,SLA,MAXIMO
ODN2,O&G_LIMITED,SHIPREC,READONLY,INVENTOR,MAXIMO
ODN2,O&G_LIMITED,TOOLINV,READSAVE,INVENTOR,MAXIMO
ODN2,O&G_LIMITED,STOREROOM,READONLY,INVENTOR,MAXIMO
ODN2,O&G_LIMITED,TERMCOND,READONLY,PURCHASE,MAXIMO
ODN2,O&G_LIMITED,TKTEMPLATE,READSAVE,SD,MAXIMO
ODN2,O&G_LIMITED,TOOL,READSAVE,INVENTOR,MAXIMO
ODN2,O&G_LIMITED,VIEWDRFT,FULLACCESS,SSDR,MAXIMO
ODN2,O&G_LIMITED,VIEWDR,FULLACCESS,SSDR,MAXIMO
ODN2,O&G_LIMITED,VIEWSR,FULLACCESS,SSDR,MAXIMO
ODN2,O&G_LIMITED,VIEWTMPL,FULLACCESS,SSDR,MAXIMO
ODN2,O&G_LIMITED,CONTWARRTY,READSAVE,CONTRACT,MAXIMO
ODN2,O&G_LIMITED,WSREGISTRY,READONLY,INT,MAXIMO
ODN2,O&G_LIMITED,WOTRACK,FULLACCESS,WO,MAXIMO
ODN2,O&G_LIMITED,AMCREW,READONLY,SETUP,MAXIMO
ODN2,O&G_LIMITED,AMCREWT,READONLY,SETUP,MAXIMO
ODN2,O&G_LIMITED,SEARCHSOL,FULLACCESS,SSDR,MAXIMO
ODN2,O&G_LIMITED,SOLUTION,READSAVE,SD,MAXIMO
ODN2,O&G_LIMITED,CI,READONLY,CI,MAXIMO
ODN2,O&G_LIMITED,JSONRES,READONLY,INT,MAXIMO
ODN2,O&G_LIMITED,BIMPROJECT,READONLY,-,MAXIMO
ODN2,O&G_LIMITED,PRODUCT,READONLY,-,MAXIMO
ODN2,O&G_LIMITED,DESIGNSPEC,READONLY,-,MAXIMO
ODN2,O&G_LIMITED,BIMMODELS,READONLY,-,MAXIMO
ODN2,O&G_LIMITED,LICTRACK,READONLY,SETUP,MAXIMO
ODN2,O&G_LIMITED,MFMAILCFG,READONLY,UTIL,MAXIMO
ODN2,O&G_LIMITED,ACTION,READONLY,UTIL,MAXIMO
ODN2,O&G_LIMITED,DESIGNER,READONLY,UTIL,MAXIMO
ODN2,O&G_LIMITED,BBOARD,FULLACCESS,SETUP,MAXIMO
ODN2,O&G_LIMITED,CALENDR,READONLY,SETUP,MAXIMO
ODN2,O&G_LIMITED,CHANGEPSWD,FULLACCESS,-,MAXIMO
ODN2,O&G_LIMITED,CHRTACCT,READONLY,FINANCIAL,MAXIMO
ODN2,O&G_LIMITED,CITYPE,READSAVE,SETUP,MAXIMO
ODN2,O&G_LIMITED,ASSETCAT,READONLY,SETUP,MAXIMO
ODN2,O&G_LIMITED,COGNOSHOME,READONLY,ANALYTICS,MAXIMO
ODN2,O&G_LIMITED,COMMTMPLT,READONLY,UTIL,MAXIMO
ODN2,O&G_LIMITED,CRONTASK,READONLY,UTIL,MAXIMO
ODN2,O&G_LIMITED,CURRENCY,READONLY,FINANCIAL,MAXIMO
ODN2,O&G_LIMITED,CONFIGUR,READONLY,UTIL,MAXIMO
ODN2,O&G_LIMITED,DOMAINADM,READONLY,UTIL,MAXIMO
ODN2,O&G_LIMITED,EMAILSTNER,READONLY,UTIL,MAXIMO
ODN2,O&G_LIMITED,ESCALATION,READONLY,UTIL,MAXIMO
ODN2,O&G_LIMITED,EXCHANGE,READONLY,FINANCIAL,MAXIMO
ODN2,O&G_LIMITED,FACONFIG,FULLACCESS,-,MAXIMO
ODN2,O&G_LIMITED,FORGOTPSWD,FULLACCESS,-,MAXIMO
ODN2,O&G_LIMITED,INBXCONFIG,FULLACCESS,-,MAXIMO
ODN2,O&G_LIMITED,INVISSUE,READSAVE,INVENTOR,MAXIMO
ODN2,O&G_LIMITED,KPIGCONFIG,FULLACCESS,-,MAXIMO
ODN2,O&G_LIMITED,KPILCONFIG,FULLACCESS,-,MAXIMO
ODN2,O&G_LIMITED,KPI,READONLY,SETUP,MAXIMO
ODN2,O&G_LIMITED,KPITPL,READONLY,SETUP,MAXIMO
ODN2,O&G_LIMITED,KPIVIEWER,FULLACCESS,ANALYTICS,MAXIMO
ODN2,O&G_LIMITED,SCCONFIG,FULLACCESS,-,MAXIMO
ODN2,O&G_LIMITED,LOGGING,READONLY,UTIL,MAXIMO
ODN2,O&G_LIMITED,INTOBJECT,READONLY,INT,MAXIMO
ODN2,O&G_LIMITED,MULTISITE,READONLY,SETUP,MAXIMO
ODN2,O&G_LIMITED,PERSON,READSAVE,SETUP,MAXIMO
ODN2,O&G_LIMITED,PERSONGR,READONLY,SETUP,MAXIMO
ODN2,O&G_LIMITED,ACTIONSCFG,FULLACCESS,-,MAXIMO
ODN2,O&G_LIMITED,RLADMIN,READONLY,SETUP,MAXIMO
ODN2,O&G_LIMITED,REPORT,READONLY,SETUP,MAXIMO
ODN2,O&G_LIMITED,REPLISTCFG,FULLACCESS,-,MAXIMO
ODN2,O&G_LIMITED,RSCONFIG,FULLACCESS,-,MAXIMO
ODN2,O&G_LIMITED,ROLE,READONLY,UTIL,MAXIMO
ODN2,O&G_LIMITED,SECURGROUP,READONLY,SECURITY,MAXIMO
ODN2,O&G_LIMITED,SR,READSAVE,SD,MAXIMO
ODN2,O&G_LIMITED,SETS,READONLY,SETUP,MAXIMO
ODN2,O&G_LIMITED,STARTCNTR,FULLACCESS,-,MAXIMO
ODN2,O&G_LIMITED,PROPMAINT,READONLY,UTIL,MAXIMO
ODN2,O&G_LIMITED,SELFREG,FULLACCESS,-,MAXIMO
ODN2,O&G_LIMITED,USER,READSAVE,SECURITY,MAXIMO
ODN2,O&G_LIMITED,WORKVIEW,FULLACCESS,SETUP,MAXIMO
ODN2,O&G_LIMITED,WFADMIN,READONLY,UTIL,MAXIMO
