ENVIRONMENT,APPNAME,MODULE,SELFSERVICE,LIMITEDUSE,AUTHORIZEDUSE
N09,PLUSALOGS,ASSET,NOACCESS,READSAVE,FULLACCESS
N09,PLUSARSCFG,SETUP,NOACCESS,READONLY,FULLACCESS
N09,PLUSAPMEXTENSION,PM,NOACCESS,READONLY,FULLACCESS
N09,PLUSASLT,PLANS,NOACCESS,READSAVE,FULLACCESS
N09,PLUSASSET,ASSET,NOACCESS,READSAVE,FULLACCESS
N09,PLUSCL,PLUSOPMNGT,NOACCESS,READSAVE,FULLACCESS
N09,PLUSCLSIGN,WO,FULLACCESS,FULLACCESS,FULLACCESS
N09,PLUSCMT,WO,NOACCESS,READSAVE,FULLACCESS
N09,PLUSCOMPAN,PURCHASE,NOACCESS,READSAVE,FULLACCESS
N09,PLUSEVENT,PLUSOPMNGT,NOACCESS,READSAVE,FULLACCESS
N09,PLUSFREQ,PM,NOACCESS,READSAVE,FULLACCESS
N09,PLUSIMPACT,PLUSOPMNGT,NOACCESS,READSAVE,FULLACCESS
N09,PLUSINV,INVENTOR,NOACCESS,READSAVE,FULLACCESS
N09,PLUSITEM,INVENTOR,NOACCESS,READSAVE,FULLACCESS
N09,PLUSLOCAT,ASSET,NOACCESS,READSAVE,FULLACCESS
N09,PLUSMSITE,SETUP,NOACCESS,READONLY,FULLACCESS
N09,PLUSPM,PM,NOACCESS,READSAVE,FULLACCESS
N09,PLUSPO,PURCHASE,NOACCESS,READSAVE,FULLACCESS
N09,PLUSPR,PURCHASE,NOACCESS,READSAVE,FULLACCESS
N09,PLUSQREP,WO,NOACCESS,FULLACCESS,FULLACCESS
N09,PLUSRFQ,PURCHASE,NOACCESS,READSAVE,FULLACCESS
N09,PLUSSR,PLUSOPMNGT,NOACCESS,READSAVE,FULLACCESS
N09,PLUSTERMCD,PURCHASE,NOACCESS,READONLY,FULLACCESS
N09,PLUSTS,PLUSOPMNGT,NOACCESS,READSAVE,FULLACCESS
N09,PLUSWOTR,WO,NOACCESS,FULLACCESS,FULLACCESS
N09,PLUSCA,PLUSCA,NOACCESS,READSAVE,FULLACCESS
N09,PLUSCCD,PLUSCCM,NOACCESS,READSAVE,FULLACCESS
N09,PLUSCONDRE,SSDR,FULLACCESS,FULLACCESS,FULLACCESS
N09,PLUSEG,PLANS,NOACCESS,READSAVE,FULLACCESS
N09,PLUSPERMIT,PLUSPERMIT,NOACCESS,READSAVE,FULLACCESS
N09,PLUSQPERM,PLUSPERMIT,NOACCESS,READSAVE,FULLACCESS
N09,PLUSCHANGE,PLUSCCM,NOACCESS,READSAVE,FULLACCESS
N09,PLUSCI,CI,NOACCESS,READONLY,FULLACCESS
N09,PLUSRELEAS,PLUSCCM,NOACCESS,READSAVE,FULLACCESS
N09,PLUSSOLUT,PLUSCA,FULLACCESS,FULLACCESS,FULLACCESS
N09,PLUSLNUPPL,PLUSOPMNGT,NOACCESS,READSAVE,FULLACCESS
N09,PLUSLNUPWK,PLUSOPMNGT,NOACCESS,READSAVE,FULLACCESS
N09,PLUSCLKSK,PLUSOPMNGT,NOACCESS,READSAVE,FULLACCESS
N09,PLUSLNPKSK,PLUSOPMNGT,NOACCESS,READSAVE,FULLACCESS
N09,PLUSQASSET,ASSET,NOACCESS,READSAVE,FULLACCESS
N09,PLUSQLOCAT,ASSET,NOACCESS,READSAVE,FULLACCESS
N09,PLUSDUTY,PLUSOPMNGT,NOACCESS,READSAVE,FULLACCESS
N09,PLUSDUTYPL,PLUSOPMNGT,NOACCESS,READSAVE,FULLACCESS
N09,PLUSLCO,PLUSOPMNGT,NOACCESS,READSAVE,FULLACCESS
N09,PLUSNOTIF,PLUSOPMNGT,NOACCESS,READONLY,FULLACCESS
N09,PLUSRDFREQ,PLUSOPMNGT,NOACCESS,READSAVE,FULLACCESS
N09,PLUSJOBPLAN,PLANS,NOACCESS,READSAVE,FULLACCESS
N09,PLUSQWOTR,WO,NOACCESS,FULLACCESS,FULLACCESS
N09,PLUSCLGRP,PLUSOPMNGT,NOACCESS,READSAVE,FULLACCESS
N09,PLUSDYNATEMP,UTIL,NOACCESS,READONLY,FULLACCESS
N09,PLUSOBJCTV,UTIL,NOACCESS,READONLY,FULLACCESS
N09,CALIBRATION,PLANS,NOACCESS,READSAVE,FULLACCESS
N09,PLUSSGISAD,SETUP,NOACCESS,READONLY,FULLACCESS
N09,PLUSSASSET,ASSET,NOACCESS,READSAVE,FULLACCESS
N09,PLUSSLOC,ASSET,NOACCESS,READSAVE,FULLACCESS
N09,PLUSSORG,SETUP,NOACCESS,READONLY,FULLACCESS
N09,PLUSSSR,SD,NOACCESS,READSAVE,FULLACCESS
N09,PLUSSWOTRK,WO,NOACCESS,READSAVE,FULLACCESS
N09,PLUSSSRVAD,SETUP,NOACCESS,READONLY,FULLACCESS
N09,PLUSSMNGR,SETUP,NOACCESS,READONLY,FULLACCESS
N09,MAPS,-,NOACCESS,READONLY,FULLACCESS
N09,PLUSAMPD,PM,NOACCESS,READSAVE,FULLACCESS
N09,PLUSAOMP,PM,NOACCESS,READSAVE,FULLACCESS
N09,PLUSMRECPT,PURCHASE,NOACCESS,READONLY,FULLACCESS
N09,PLUSMSHIP,INVENTOR,NOACCESS,READSAVE,FULLACCESS
N09,PLUSMACASS,ASSET,NOACCESS,READSAVE,FULLACCESS
N09,PLUSMEO,PLUSMEO,NOACCESS,READSAVE,FULLACCESS
N09,PLUSMJBCAR,PLANS,NOACCESS,READSAVE,FULLACCESS
N09,PLUSMMROLC,ASSET,NOACCESS,READSAVE,FULLACCESS
N09,PLUSMMTCAR,PM,NOACCESS,READONLY,FULLACCESS
N09,PLUSMTCARD,PM,NOACCESS,READSAVE,FULLACCESS
N09,RELENGINEER,-,NOACCESS,NOACCESS,FULLACCESS
N09,PLUSGAP,PLANS,NOACCESS,READSAVE,FULLACCESS
N09,PLUSGCRF,SETUP,NOACCESS,READONLY,FULLACCESS
N09,PLUSGLKBOX,PLANS,NOACCESS,READSAVE,FULLACCESS
N09,PLUSGTRAIN,SETUP,NOACCESS,READSAVE,FULLACCESS
N09,PLUSGTRAMOD,SETUP,NOACCESS,READONLY,FULLACCESS
N09,GRESOURCE,SCHEDULER,NOACCESS,READONLY,FULLACCESS
N09,GWORKASSIGN,SCHEDULER,NOACCESS,READONLY,FULLACCESS
N09,PUSHNOTIFICATION,SETUP,NOACCESS,READONLY,FULLACCESS
N09,RECONTASK,SETUP,NOACCESS,READONLY,FULLACCESS
N09,REPORT,SETUP,NOACCESS,READONLY,FULLACCESS
N09,RLADMIN,SETUP,NOACCESS,READONLY,FULLACCESS
N09,SETS,SETUP,NOACCESS,READONLY,FULLACCESS
N09,SRVAD,SETUP,NOACCESS,READONLY,FULLACCESS
N09,TLOAMSWCTG,SETUP,NOACCESS,NOACCESS,NOACCESS
N09,WORKVIEW,SETUP,NOACCESS,FULLACCESS,FULLACCESS
N09,WORKZONE,SETUP,NOACCESS,READONLY,FULLACCESS
N09,SLA,SLA,NOACCESS,READSAVE,FULLACCESS
N09,SRVCOMMOD,SLA,NOACCESS,READONLY,FULLACCESS
N09,CREATEDR,SSDR,FULLACCESS,FULLACCESS,FULLACCESS
N09,CREATESR,SSDR,FULLACCESS,FULLACCESS,FULLACCESS
N09,SEARCHSOL,SSDR,FULLACCESS,FULLACCESS,FULLACCESS
N09,VIEWDR,SSDR,FULLACCESS,FULLACCESS,FULLACCESS
N09,VIEWDRFT,SSDR,FULLACCESS,FULLACCESS,FULLACCESS
N09,VIEWSR,SSDR,FULLACCESS,FULLACCESS,FULLACCESS
N09,VIEWTMPL,SSDR,FULLACCESS,FULLACCESS,FULLACCESS
N09,ACTIVITY,WO,NOACCESS,FULLACCESS,FULLACCESS
N09,ACTION,UTIL,NOACCESS,READONLY,FULLACCESS
N09,AUTOSCRIPT,UTIL,NOACCESS,READONLY,FULLACCESS
N09,COMMTMPLT,UTIL,NOACCESS,READONLY,FULLACCESS
N09,CONFIGUR,UTIL,NOACCESS,READONLY,FULLACCESS
N09,CRONTASK,UTIL,NOACCESS,READONLY,FULLACCESS
N09,DEPLCOLLS,UTIL,NOACCESS,READONLY,FULLACCESS
N09,DEPLGROUPS,UTIL,NOACCESS,READONLY,FULLACCESS
N09,DESIGNER,UTIL,NOACCESS,READONLY,FULLACCESS
N09,DM,UTIL,NOACCESS,READONLY,FULLACCESS
N09,DOMAINADM,UTIL,NOACCESS,READONLY,FULLACCESS
N09,EMAILSTNER,UTIL,NOACCESS,READONLY,FULLACCESS
N09,ESCALATION,UTIL,NOACCESS,READONLY,FULLACCESS
N09,IBMCONTENT,UTIL,NOACCESS,READONLY,FULLACCESS
N09,IMICONF,UTIL,NOACCESS,READONLY,FULLACCESS
N09,LOGGING,UTIL,NOACCESS,READONLY,FULLACCESS
N09,MFMAILCFG,UTIL,NOACCESS,READONLY,FULLACCESS
N09,PROPMAINT,UTIL,NOACCESS,READONLY,FULLACCESS
N09,ROLE,UTIL,NOACCESS,READONLY,FULLACCESS
N09,WFADMIN,UTIL,NOACCESS,READONLY,FULLACCESS
N09,WFDESIGN,UTIL,NOACCESS,READONLY,FULLACCESS
N09,LABREP,WO,NOACCESS,FULLACCESS,FULLACCESS
N09,QUICKREP,WO,NOACCESS,FULLACCESS,FULLACCESS
N09,WORKMAN,WO,NOACCESS,READONLY,FULLACCESS
N09,WOTRACK,WO,NOACCESS,FULLACCESS,FULLACCESS
N09,PLUSTASCAT,SETUP,NOACCESS,READONLY,FULLACCESS
N09,PLUSTORG,SETUP,NOACCESS,READONLY,FULLACCESS
N09,PLUSTPOS,SETUP,NOACCESS,READONLY,FULLACCESS
N09,PLUSTCOMP,SETUP,NOACCESS,READONLY,FULLACCESS
N09,PLUSTAXCFG,SETUP,NOACCESS,READONLY,FULLACCESS
N09,PLUSTASSET,ASSET,NOACCESS,READSAVE,FULLACCESS
N09,PLUSTTMPLT,ASSET,NOACCESS,READSAVE,FULLACCESS
N09,PLUSTLOC,ASSET,NOACCESS,READSAVE,FULLACCESS
N09,PLUSTLOGS,ASSET,NOACCESS,READSAVE,FULLACCESS
N09,PLUSTPOCON,CONTRACT,NOACCESS,READSAVE,FULLACCESS
N09,PLUSTIWC,PLUSTWARR,NOACCESS,READSAVE,FULLACCESS
N09,PLUSTCLAIM,PLUSTWARR,NOACCESS,READSAVE,FULLACCESS
N09,PLUSTAWC,PLUSTWARR,NOACCESS,READSAVE,FULLACCESS
N09,PLUSTCLIP,WO,NOACCESS,READONLY,FULLACCESS
N09,PLUSTQRP,WO,NOACCESS,FULLACCESS,FULLACCESS
N09,PLUSTWO,WO,NOACCESS,FULLACCESS,FULLACCESS
N09,PLUSTLRP,WO,NOACCESS,FULLACCESS,FULLACCESS
N09,PLUSTCMP,WO,NOACCESS,READONLY,FULLACCESS
N09,PLUSTWRKMN,WO,NOACCESS,READONLY,FULLACCESS
N09,PLUSTINSP,WO,NOACCESS,READONLY,FULLACCESS
N09,PLUSTPR,PURCHASE,NOACCESS,READSAVE,FULLACCESS
N09,PLUSTPO,PURCHASE,NOACCESS,READSAVE,FULLACCESS
N09,PLUSTREC,PURCHASE,NOACCESS,READSAVE,FULLACCESS
N09,PLUSTIVO,PURCHASE,NOACCESS,READSAVE,FULLACCESS
N09,PLUSTRFQ,PURCHASE,NOACCESS,READSAVE,FULLACCESS
N09,PLUSTPM,PM,NOACCESS,READSAVE,FULLACCESS
N09,PLUSTMASPM,PM,NOACCESS,READONLY,FULLACCESS
N09,PLUSTJP,PLANS,NOACCESS,READSAVE,FULLACCESS
N09,PLUSTASLT,PLANS,NOACCESS,READSAVE,FULLACCESS
N09,PLUSTRS,PLUSTMP,NOACCESS,READONLY,FULLACCESS
N09,PLUSTVS,PLUSTMP,NOACCESS,READONLY,FULLACCESS
N09,PLUSTVR,PLUSTMP,NOACCESS,READONLY,FULLACCESS
N09,PLUSTITM,INVENTOR,NOACCESS,READSAVE,FULLACCESS
N09,PLUSTINV,INVENTOR,NOACCESS,READSAVE,FULLACCESS
N09,PLUSTISS,INVENTOR,NOACCESS,READSAVE,FULLACCESS
N09,PLUSTFLISS,INVENTOR,NOACCESS,READSAVE,FULLACCESS
N09,PLUSTCOUNT,INVENTOR,NOACCESS,READSAVE,FULLACCESS
N09,PLUSTSTKRG,INVENTOR,NOACCESS,READSAVE,FULLACCESS
N09,PLUSTINVUS,INVENTOR,NOACCESS,READSAVE,FULLACCESS
N09,PLUSTDTIMP,PLUSTDTIMP,NOACCESS,READONLY,FULLACCESS
N09,PLUSTTLMCD,PLUSTDTIMP,NOACCESS,READONLY,FULLACCESS
N09,PLUSTVEND,PLUSTDTIMP,NOACCESS,READONLY,FULLACCESS
N09,PLUSTCONST,PLUSTCONST,NOACCESS,READSAVE,FULLACCESS
N09,PLUSTCNTMP,PLUSTCONST,NOACCESS,READSAVE,FULLACCESS
N09,GRPASSIGN,SCHEDULER,NOACCESS,READONLY,FULLACCESS
N09,SCHEDULER,SCHEDULER,NOACCESS,READONLY,FULLACCESS
N09,RLASSIGN,SCHEDULER,NOACCESS,READONLY,FULLACCESS
N09,RLCAPACITY,SCHEDULER,NOACCESS,READONLY,FULLACCESS
N09,PLUSDSPLAN,PLANS,NOACCESS,READONLY,FULLACCESS
N09,LICTRACK,SETUP,NOACCESS,READONLY,FULLACCESS
N09,ACTIONSCFG,-,NOACCESS,FULLACCESS,FULLACCESS
N09,CHANGEPSWD,-,FULLACCESS,FULLACCESS,FULLACCESS
N09,ECOMMADAPT,-,FULLACCESS,FULLACCESS,FULLACCESS
N09,FetchAll:,466,rows,fetched.,
N09,>,,,,
ODN1,PLUSAFLB,PLUSAFLB,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSAFLBSU,PLUSAFLB,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSAZONE,AVIATION,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSAROLCA,AVIATION,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSACA,PURCHASE,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSALOGS,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSARSCFG,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSAPMEXTENSION,PM,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSASLT,PLANS,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSASSET,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSCL,PLUSOPMNGT,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSCLSIGN,WO,FULLACCESS,FULLACCESS,FULLACCESS
ODN1,PLUSCMT,WO,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSCOMPAN,PURCHASE,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSEVENT,PLUSOPMNGT,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSFREQ,PM,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSIMPACT,PLUSOPMNGT,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSINV,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSITEM,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSLOCAT,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSMSITE,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSPM,PM,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSPO,PURCHASE,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSPR,PURCHASE,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSQREP,WO,NOACCESS,FULLACCESS,FULLACCESS
ODN1,PLUSRFQ,PURCHASE,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSSR,PLUSOPMNGT,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSTERMCD,PURCHASE,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSTS,PLUSOPMNGT,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSWOTR,WO,NOACCESS,FULLACCESS,FULLACCESS
ODN1,PLUSCA,PLUSCA,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSCCD,PLUSCCM,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSCONDRE,SSDR,FULLACCESS,FULLACCESS,FULLACCESS
ODN1,PLUSEG,PLANS,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSPERMIT,PLUSPERMIT,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSQPERM,PLUSPERMIT,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSCHANGE,PLUSCCM,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSCI,CI,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSRELEAS,PLUSCCM,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSSOLUT,PLUSCA,FULLACCESS,FULLACCESS,FULLACCESS
ODN1,PLUSLNUPPL,PLUSOPMNGT,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSLNUPWK,PLUSOPMNGT,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSCLKSK,PLUSOPMNGT,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSLNPKSK,PLUSOPMNGT,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSQASSET,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSQLOCAT,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSDUTY,PLUSOPMNGT,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSDUTYPL,PLUSOPMNGT,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSLCO,PLUSOPMNGT,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSNOTIF,PLUSOPMNGT,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSRDFREQ,PLUSOPMNGT,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSJOBPLAN,PLANS,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSQWOTR,WO,NOACCESS,FULLACCESS,FULLACCESS
ODN1,PLUSCLGRP,PLUSOPMNGT,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSDYNATEMP,UTIL,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSOBJCTV,UTIL,NOACCESS,READONLY,FULLACCESS
ODN1,CALIBRATION,PLANS,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSSGISAD,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSSASSET,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSSLOC,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSSORG,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSSSR,SD,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSSWOTRK,WO,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSSSRVAD,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSSMNGR,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,MAPS,-,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSAMPD,PM,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSAOMP,PM,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSMRECPT,PURCHASE,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSMSHIP,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSMACASS,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSMEO,PLUSMEO,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSMJBCAR,PLANS,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSMMROLC,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSMMTCAR,PM,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSMTCARD,PM,NOACCESS,READSAVE,FULLACCESS
ODN1,RELENGINEER,-,NOACCESS,NOACCESS,FULLACCESS
ODN1,PLUSGAP,PLANS,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGCRF,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,PLUSGLKBOX,PLANS,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGTRAIN,SETUP,NOACCESS,READSAVE,FULLACCESS
ODN1,PLUSGTRAMOD,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,GRESOURCE,SCHEDULER,NOACCESS,READONLY,FULLACCESS
ODN1,GWORKASSIGN,SCHEDULER,NOACCESS,READONLY,FULLACCESS
ODN1,PUSHNOTIFICATION,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,COGNOSHOME,ANALYTICS,NOACCESS,READONLY,FULLACCESS
ODN1,KPIVIEWER,ANALYTICS,NOACCESS,FULLACCESS,FULLACCESS
ODN1,RPTOUTPUT,ANALYTICS,READONLY,FULLACCESS,FULLACCESS
ODN1,ASSET,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,COND,ASSET,NOACCESS,READONLY,FULLACCESS
ODN1,DPLDASSET,ASSET,NOACCESS,NOACCESS,NOACCESS
ODN1,FAILURE,ASSET,NOACCESS,READONLY,FULLACCESS
ODN1,FEATURE,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,LOCATION,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,METER,ASSET,NOACCESS,READONLY,FULLACCESS
ODN1,METERGRP,ASSET,NOACCESS,READONLY,FULLACCESS
ODN1,NDASSET,ASSET,NOACCESS,NOACCESS,NOACCESS
ODN1,NPASSET,ASSET,NOACCESS,NOACCESS,NOACCESS
ODN1,PLUSCTMPLT,ASSET,NOACCESS,READSAVE,FULLACCESS
ODN1,RELATION,ASSET,NOACCESS,READONLY,FULLACCESS
ODN1,SFWLICVIEW,ASSET,NOACCESS,NOACCESS,NOACCESS
ODN1,ACTIVITY,WO,NOACCESS,FULLACCESS,FULLACCESS
ODN1,CHANGE,CHANGE,NOACCESS,FULLACCESS,FULLACCESS
ODN1,ACTUALCI,CI,NOACCESS,READSAVE,FULLACCESS
ODN1,CI,CI,NOACCESS,READONLY,FULLACCESS
ODN1,COLLECTION,CI,NOACCESS,READONLY,FULLACCESS
ODN1,CONTLABOR,CONTRACT,NOACCESS,READSAVE,FULLACCESS
ODN1,CONTLEASE,CONTRACT,NOACCESS,READSAVE,FULLACCESS
ODN1,CONTMASTER,CONTRACT,NOACCESS,READSAVE,FULLACCESS
ODN1,CONTPURCH,CONTRACT,NOACCESS,READSAVE,FULLACCESS
ODN1,CONTSFW,CONTRACT,NOACCESS,NOACCESS,NOACCESS
ODN1,CONTWARRTY,CONTRACT,NOACCESS,READSAVE,FULLACCESS
ODN1,CHRTACCT,FINANCIAL,NOACCESS,READONLY,FULLACCESS
ODN1,CURRENCY,FINANCIAL,NOACCESS,READONLY,FULLACCESS
ODN1,EXCHANGE,FINANCIAL,NOACCESS,READONLY,FULLACCESS
ODN1,FINCNTRL,FINANCIAL,NOACCESS,READONLY,FULLACCESS
ODN1,CREATEINT,INT,NOACCESS,READONLY,FULLACCESS
ODN1,ENDPOINT,INT,NOACCESS,READONLY,FULLACCESS
ODN1,EXTSYSTEM,INT,NOACCESS,READONLY,FULLACCESS
ODN1,IM,INT,NOACCESS,READONLY,FULLACCESS
ODN1,INTERROR,INT,NOACCESS,READONLY,FULLACCESS
ODN1,INTMSGTRK,INT,NOACCESS,READONLY,FULLACCESS
ODN1,INTOBJECT,INT,NOACCESS,READONLY,FULLACCESS
ODN1,INTSRV,INT,NOACCESS,READONLY,FULLACCESS
ODN1,INVOKE,INT,NOACCESS,READONLY,FULLACCESS
ODN1,LAUNCH,INT,NOACCESS,READONLY,FULLACCESS
ODN1,LMO,INT,NOACCESS,READONLY,FULLACCESS
ODN1,MANAGEINT,INT,NOACCESS,READONLY,FULLACCESS
ODN1,OSLCPROV,INT,NOACCESS,READONLY,FULLACCESS
ODN1,OSLCRES,INT,NOACCESS,READONLY,FULLACCESS
ODN1,PUBLISH,INT,NOACCESS,READONLY,FULLACCESS
ODN1,WSREGISTRY,INT,NOACCESS,READONLY,FULLACCESS
ODN1,CONDCODE,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN1,INVENTOR,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN1,INVISSUE,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN1,INVUSAGE,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN1,ITEM,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN1,SHIPREC,INVENTOR,NOACCESS,READONLY,FULLACCESS
ODN1,SRVITEM,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN1,STOREROOM,INVENTOR,NOACCESS,READONLY,FULLACCESS
ODN1,TOOL,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN1,TOOLINV,INVENTOR,NOACCESS,READSAVE,FULLACCESS
ODN1,HAZARDS,PLANS,NOACCESS,READONLY,FULLACCESS
ODN1,JOBPLAN,PLANS,NOACCESS,READSAVE,FULLACCESS
ODN1,PRECAUTN,PLANS,NOACCESS,READONLY,FULLACCESS
ODN1,ROUTES,PLANS,NOACCESS,READONLY,FULLACCESS
ODN1,SAFEPLAN,PLANS,NOACCESS,READONLY,FULLACCESS
ODN1,TAGLOCKS,PLANS,NOACCESS,READONLY,FULLACCESS
ODN1,MASTERPM,PM,NOACCESS,READONLY,FULLACCESS
ODN1,PM,PM,NOACCESS,READSAVE,FULLACCESS
ODN1,COMPANY,PURCHASE,NOACCESS,READONLY,FULLACCESS
ODN1,COMPMASTER,PURCHASE,NOACCESS,READONLY,FULLACCESS
ODN1,INVOICE,PURCHASE,NOACCESS,READSAVE,FULLACCESS
ODN1,PO,PURCHASE,NOACCESS,READSAVE,FULLACCESS
ODN1,PR,PURCHASE,NOACCESS,READSAVE,FULLACCESS
ODN1,RECEIPTS,PURCHASE,NOACCESS,READONLY,FULLACCESS
ODN1,RFQ,PURCHASE,NOACCESS,READSAVE,FULLACCESS
ODN1,TERMCOND,PURCHASE,NOACCESS,READONLY,FULLACCESS
ODN1,RELEASE,RELEASE,NOACCESS,FULLACCESS,FULLACCESS
ODN1,INCIDENT,SD,NOACCESS,READSAVE,FULLACCESS
ODN1,PROBLEM,SD,NOACCESS,READSAVE,FULLACCESS
ODN1,SOLUTION,SD,NOACCESS,READSAVE,FULLACCESS
ODN1,SR,SD,NOACCESS,READSAVE,FULLACCESS
ODN1,TKTEMPLATE,SD,NOACCESS,READSAVE,FULLACCESS
ODN1,SECURGROUP,SECURITY,NOACCESS,READONLY,FULLACCESS
ODN1,USER,SECURITY,NOACCESS,READSAVE,FULLACCESS
ODN1,AMCREW,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,AMCREWT,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,ASSETCAT,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,BBOARD,SETUP,FULLACCESS,FULLACCESS,FULLACCESS
ODN1,CALENDR,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,CGRPASSIGN,SCHEDULER,NOACCESS,READONLY,FULLACCESS
ODN1,CITYPE,SETUP,NOACCESS,READSAVE,FULLACCESS
ODN1,CONDEXPMGR,SETUP,NOACCESS,READSAVE,FULLACCESS
ODN1,CRAFT,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,DPAMADPT,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,DPAMMANU,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,DPAMOS,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,DPAMPROC,SETUP,NOACCESS,READONLY,FULLACCESS
ODN1,DPAMSW,SETUP,NOACCESS,READONLY,FULLACCESS
