ENV_DB,USERID,PERSONID,LOGINID,STATUS,TYPE,LICENSENUM,ISLATEST,ISUNLICUSER,ISSELFSERVICEUSER
HTQ,LEONARDORIBEIRO,,,,,-,0,1,0
HTQ,ERNESTOJUNIOR,ERNESTOJUNIOR,ernestojunior,INACTIVE,TYPE 1,-,0,1,0
HTQ,ROBERTOJUNIOR,,,,,-,0,1,0
HTQ,RODRIGORIBEIRO,,,,,-,0,1,0
HTQ,KLEITONXAVIER,KLEITONXAVIER,KLEITONXAVIER,ACTIVE,TYPE 5,-,0,1,0
HTQ,FERNANDAALMEIDA,,,,,-,0,1,0
HTQ,VINICIUSRAMOS,,,,,-,0,1,0
HTQ,LAUROFERNANDES,,,,,-,0,1,0
HTQ,RAFAELAMANHAES,,,,,-,0,1,0
HTQ,PERLAFABIANO,,,,,-,0,1,0
HTQ,RENATOVILLELA,,,,,-,0,1,0
HTQ,VICTORJESUS,,,,,-,0,1,0
HTQ,ARTHURONIAS,,,,,-,0,1,0
HTQ,JOAOBARROS,JOAOBARROS,joaobarros,INACTIVE,TYPE 1,-,0,1,0
HTQ,NATHALIAMACHADO,NATHALIAMACHADO,nathaliamachado,INACTIVE,TYPE 1,-,0,1,0
HTQ,FABIANAALVES,FABIANAALVES,fabianaalves,INACTIVE,TYPE 1,-,0,1,0
HTQ,RENATOVILLELA,,,,,-,0,1,0
HTQ,GUSTAVOCANARIO,,,,,-,0,1,0
HTQ,MARCIODARLAN,,,,,-,0,1,0
HTQ,LEOSANDOVAL,,,,,-,0,1,0
HTQ,LEANDROSANTOS,,,,,O&G_LIMITED,0,0,0
HTQ,FELIPEPINTO,,,,,O&G_LIMITED,0,0,0
HTQ,HELPDESK,HELPDESK,helpdesk,ACTIVE,TYPE 4,O&G_LIMITED,0,0,0
HTQ,JOAILTONBUENO,,,,,O&G_LIMITED,0,0,0
HTQ,RODRIGOSANTOS,RODRIGOSANTOS,rodrigosantos,INACTIVE,TYPE 1,O&G_LIMITED,0,0,0
HTQ,EDUARDOBEZERRA,,,,,O&G_LIMITED,0,0,0
HTQ,GABRIELSILVA,,,,,O&G_LIMITED,0,0,0
HTQ,VCARVALHO,,,,,O&G_AUTHORIZED,0,0,0
HTQ,RENATOCARDOSO,,,,,O&G_LIMITED,0,0,0
HTQ,UANDERSONNOGUEIRA,,,,,O&G_LIMITED,0,0,0
HTQ,UELITONJUNIOR,,,,,O&G_LIMITED,0,0,0
HTQ,WELLINGTONEMIDIO,,,,,O&G_LIMITED,0,0,0
HTQ,EDWINVILLAGARAY,EDWINVILLAGARAY,edwinvillagaray,INACTIVE,TYPE 1,O&G_LIMITED,0,0,0
HTQ,ANDRERICARDO,,,,,O&G_LIMITED,0,0,0
HTQ,RODRIGORIBEIRO,,,,,O&G_LIMITED,0,0,0
HTQ,PHILIPEOLIVEIRA,,,,,O&G_LIMITED,0,0,0
HTQ,VANESSASANTOS,,,,,O&G_AUTHORIZED,0,0,0
HTQ,UELITONJUNIOR,,,,,O&G_LIMITED,0,0,0
HTQ,FABIOFIGUEIRA,FABIOFIGUEIRA,fabiofigueira,INACTIVE,TYPE 1,-,0,1,0
HTQ,LUIZOLIVEIRA,,,,,-,0,1,0
HTQ,BRENODASILVA,,,,,O&G_LIMITED,0,0,0
HTQ,SERGIORAMALHO,,,,,O&G_LIMITED,0,0,0
HTQ,NATHALIAMACHADO,NATHALIAMACHADO,nathaliamachado,INACTIVE,TYPE 1,O&G_LIMITED,0,0,0
HTQ,JACIANOFERREIRA,,,,,O&G_LIMITED,0,0,0
HTQ,FLAVIOPEREIRA,,,,,O&G_LIMITED,0,0,0
HTQ,LUISPIRES,,,,,O&G_LIMITED,0,0,0
HTQ,CARLOSGURGEL,,,,,O&G_LIMITED,0,0,0
HTQ,ROBERTOCOELHO,,,,,O&G_LIMITED,0,0,0
HTQ,DANIELREIS,,,,,O&G_LIMITED,0,0,0
HTQ,ISMAELARAUJO,,,,,O&G_LIMITED,0,0,0
HTQ,MAICOOLIVEIRA,,,,,O&G_LIMITED,0,0,0
HTQ,SIDNEYPEREIRA,,,,,O&G_LIMITED,0,0,0
HTQ,WILLAMISSILVA,,,,,O&G_LIMITED,0,0,0
HTQ,ROBERTOJUNIOR,,,,,O&G_LIMITED,0,0,0
HTQ,EVERALDOLEAL,,,,,O&G_LIMITED,0,0,0
HTQ,FLAVIOPEREIRA,,,,,O&G_LIMITED,0,0,0
HTQ,ARIANESOUZA,ARIANESOUZA,arianesouza,ACTIVE,TYPE 1,O&G_LIMITED,0,0,0
HTQ,RICARDOINACIO,,,,,O&G_LIMITED,0,0,0
HTQ,LEANDROSANTOS,,,,,-,0,1,0
HTQ,GABRIELALINO,GABRIELALINO,gabrielalino,ACTIVE,TYPE 1,-,0,1,0
HTQ,NACIBHADDAD,NACIBHADDAD,nacibhaddad,INACTIVE,TYPE 1,-,0,1,0
HTQ,ALESSANDROBRAGATTI,,,,,-,0,1,0
HTQ,RODRIGOSANTOS,RODRIGOSANTOS,rodrigosantos,INACTIVE,TYPE 1,-,0,1,0
HTQ,TIAGOALMENDRO,,,,,-,0,1,0
HTQ,ALESSANDROLEITE,,,,,-,0,1,0
HTQ,EDUARDOBEZERRA,,,,,-,0,1,0
HTQ,ISMAELHERINGER,,,,,-,0,1,0
HTQ,ANDREROSA,,,,,-,0,1,0
HTQ,RENATOVILLELA,,,,,-,0,1,0
HTQ,ANDERSONMACEDO,,,,,-,0,1,0
HTQ,GABRIELSILVA,,,,,-,0,1,0
HTQ,JEFFERSONMORAIS,JEFFERSONMORAIS,jeffersonmorais,INACTIVE,TYPE 1,-,0,1,0
HTQ,RENATOCARDOSO,,,,,-,0,1,0
HTQ,STEVEWENTWORTH,,,,,-,0,1,0
HTQ,VITORMONTEIRO,VITORMONTEIRO,vitormonteiro,ACTIVE,TYPE 1,-,0,1,0
HTQ,RODIONSERDYUKOV,,,,,-,0,1,0
HTQ,AURELIOMARTINS,,,,,-,0,1,0
HTQ,ARLANFERREIRA,,,,,-,0,1,0
HTQ,FLAVIOLEMOS,,,,,-,0,1,0
HTQ,FABIANAALVES,FABIANAALVES,fabianaalves,INACTIVE,TYPE 1,-,0,1,0
HTQ,IGORRODRIGUES,,,,,-,0,1,0
HTQ,JACIANOFERREIRA,,,,,-,0,1,0
HTQ,FABIOOLIVIEIRA,,,,,-,0,1,0
HTQ,RENIVALDOMARQUES,,,,,-,0,1,0
HTQ,RAFAELABREU,,,,,-,0,1,0
HTQ,DIEGODIAS,,,,,-,0,1,0
HTQ,ISMAELARAUJO,,,,,-,0,1,0
HTQ,OSMAELROZARIO,,,,,-,0,1,0
HTQ,VICTORJESUS,,,,,-,0,1,0
HTQ,EDIMARFERREIRA,,,,,-,0,1,0
HTQ,MOSVENESILVA,,,,,-,0,1,0
HTQ,SIDNEYPEREIRA,,,,,-,0,1,0
HTQ,CLEYDSONSOUZA,,,,,-,0,1,0
HTQ,JURANDIRJUNIOR,,,,,-,0,1,0
HTQ,USERTESTE,USERTESTE,userteste,INACTIVE,TYPE 1,-,0,1,0
HTQ,MARCIODARLAN,,,,,-,0,1,0
HTQ,RODRIGORIBEIRO,,,,,-,0,1,0
HTQ,MAUROFONSECA,,,,,-,0,1,0
HTQ,LEONARDOVARGAS,,,,,-,0,1,0
HTQ,THOMASRAINEY,,,,,-,0,1,0
HTQ,LUIZBRITTO,,,,,O&G_LIMITED,0,0,0
HTQ,LUCIANOCAMARA,,,,,O&G_AUTHORIZED,0,0,0
HTQ,DOGONCALVES,DOGONCALVES,dogoncalves,ACTIVE,TYPE 1,O&G_LIMITED,0,0,0
HTQ,RENATAANDRADE,,,,,O&G_LIMITED,0,0,0
HTQ,PEDROVINICIUS,,,,,O&G_LIMITED,0,0,0
HTQ,GUILHERMEPEREIRA,,,,,O&G_LIMITED,0,0,0
HTQ,GEORGEMEDEIROS,GEORGEMEDEIROS,georgemedeiros,ACTIVE,TYPE 1,O&G_LIMITED,0,0,0
HTQ,NACIBHADDAD,NACIBHADDAD,nacibhaddad,INACTIVE,TYPE 1,O&G_LIMITED,0,0,0
HTQ,AARONGUERRIERI,,,,,O&G_AUTHORIZED,0,0,0
HTQ,MAZENELNAWASRA,MAZENELNAWASRA,mazenelnawasra,INACTIVE,TYPE 1,O&G_LIMITED,0,0,0
HTQ,THOMASRAINEY,,,,,O&G_LIMITED,0,0,0
HTQ,JEFFERSONMORAIS,JEFFERSONMORAIS,jeffersonmorais,INACTIVE,TYPE 1,O&G_AUTHORIZED,0,0,0
HTQ,MIGUELBRAZUNA,,,,,O&G_LIMITED,0,0,0
HTQ,RAFAELMAIA,RAFAELMAIA,rafaelmaia,ACTIVE,TYPE 1,O&G_AUTHORIZED,0,0,0
HTQ,PIETERWALT,,,,,O&G_LIMITED,0,0,0
HTQ,VINICIUSMAUES,,,,,O&G_LIMITED,0,0,0
HTQ,VITORRIBEIRO,,,,,O&G_LIMITED,0,0,0
HTQ,DIEGOESMITE,,,,,-,0,1,0
HTQ,WILLIANSFERREIRA,,,,,-,0,1,0
HTQ,UELITONJUNIOR,,,,,O&G_LIMITED,0,0,0
HTQ,THOMASRAINEY,,,,,O&G_LIMITED,0,0,0
HTQ,FERNANDOFARIAS,,,,,O&G_LIMITED,0,0,0
HTQ,RAFAELSOUZA,,,,,-,0,1,0
HTQ,JOSETIAGO,,,,,-,0,1,0
HTQ,MARCIOPORTUGAL,MARCIOPORTUGAL,marcioportugal,ACTIVE,TYPE 1,O&G_LIMITED,0,0,0
HTQ,LUISPIRES,,,,,O&G_LIMITED,0,0,0
HTQ,LARAFIGUEIRO,,,,,O&G_LIMITED,0,0,0
HTQ,RICARDOBASTOS,RICARDOBASTOS,ricardobastos,INACTIVE,TYPE 1,-,0,1,0
HTQ,SERGIORAMALHO,,,,,O&G_LIMITED,0,0,0
HTQ,VANDERRIBEIRO,,,,,O&G_LIMITED,0,0,0
HTQ,JEFFERSONGOMES,,,,,O&G_LIMITED,0,0,0
HTQ,IURICAMPOS,,,,,O&G_AUTHORIZED,0,0,0
HTQ,GABRIELSILVA,,,,,O&G_LIMITED,0,0,0
HTQ,WALDENIRFIGUEIRA,WALDENIRFIGUEIRA,waldenirfigueira,INACTIVE,TYPE 1,-,0,1,0
HTQ,AUGUSTOAMORIM,,,,,-,0,1,0
HTQ,WELLINGTONEMIDIO,,,,,-,0,1,0
HTQ,DIEGOROCHA,,,,,-,0,1,0
HTQ,BRUNOJESUS,,,,,-,0,1,0
HTQ,PEDROVIEIRA,,,,,-,0,1,0
HTQ,ANDRERICARDO,,,,,-,0,1,0
HTQ,ERICALISBOA,,,,,-,0,1,0
HTQ,EVERALDOLEAL,,,,,-,0,1,0
HTQ,JOSEHAMILTON,JOSEHAMILTON,josehamilton,INACTIVE,TYPE 1,-,0,1,0
HTQ,PHILIPEOLIVEIRA,,,,,-,0,1,0
HTQ,LEONARDOFRANCISCO,,,,,-,0,1,0
HTQ,JOAOJUNIOR,JOAOJUNIOR,joaojunior,ACTIVE,TYPE 1,-,0,1,0
HTQ,ARIANESOUZA,ARIANESOUZA,arianesouza,ACTIVE,TYPE 1,-,0,1,0
HTQ,RICARDOINACIO,,,,,-,0,1,0
HTQ,NILDACUNHA,,,,,-,0,1,0
HTQ,JOAOPINHEIRO,,,,,-,0,1,0
HTQ,ISABELAMONTEIRO,ISABELAMONTEIRO,isabelamonteiro,ACTIVE,TYPE 1,-,0,1,0
HTQ,CARLOSGURGEL,,,,,-,0,1,0
HTQ,NILDACUNHA,,,,,-,0,1,0
HTQ,JOAOBARROS,JOAOBARROS,joaobarros,INACTIVE,TYPE 1,-,0,1,0
HTQ,RICARDOINACIO,,,,,-,0,1,0
HTQ,ARIANESOUZA,ARIANESOUZA,arianesouza,ACTIVE,TYPE 1,-,0,1,0
HTQ,MARCOSMAUMESSO,MARCOSMAUMESSO,marcosmaumesso,INACTIVE,TYPE 1,-,0,1,0
HTQ,EWERSONROCHA,,,,,-,0,1,0
HTQ,RAFAELPASCOAL,,,,,-,0,1,0
HTQ,LEONARDOSIQUEIRA,,,,,-,0,1,0
HTQ,RICARDOBASTOS,RICARDOBASTOS,ricardobastos,INACTIVE,TYPE 1,-,0,1,0
HTQ,JOAOBARROS,JOAOBARROS,joaobarros,INACTIVE,TYPE 1,-,0,1,0
HTQ,RAIMUNDONONATO,,,,,O&G_LIMITED,0,0,0
HTQ,RAIMUNDOCONCEICAO,,,,,-,0,1,0
HTQ,ANGELOFREITAS,,,,,-,0,1,0
HTQ,DOUGLASVIEIRA,DOUGLASVIEIRA,douglasvieira,INACTIVE,TYPE 1,-,0,1,0
HTQ,ALEXSALDANHA,ALEXSALDANHA,alexsaldanha,ACTIVE,TYPE 1,-,1,1,0
HTQ,FERNANDABATISTA,FERNANDABATISTA,fernandabatista,INACTIVE,TYPE 1,-,0,1,0
HTQ,BRUNOJOVINO,BRUNOJOVINO,brunojovino,INACTIVE,TYPE 1,-,0,1,0
HTQ,EDERREZENDE,EDERREZENDE,ederrezende,INACTIVE,TYPE 1,-,0,1,0
HTQ,CARLOSASANTOS,CARLOSASANTOS,carlosasantos,ACTIVE,TYPE 1,-,0,1,0
HTQ,DAVIDARANTES,DAVIDARANTES,davidarantes,INACTIVE,TYPE 1,-,0,1,0
HTQ,EMMANUELJUNIOR,EMMANUELJUNIOR,emmanueljunior,INACTIVE,TYPE 1,-,0,1,0
HTQ,JHONATANSANTOS,JHONATANSANTOS,jhonatansantos,ACTIVE,TYPE 1,-,1,1,0
HTQ,ALESSANDROCORREA,ALESSANDROCORREA,alessandrocorrea,INACTIVE,TYPE 1,-,0,1,0
HTQ,BRUNOPEDROSA,BRUNOPEDROSA,brunopedrosa,INACTIVE,TYPE 1,-,0,1,0
HTQ,CLEVERSONALMEIDA,CLEVERSONALMEIDA,cleversonalmeida,INACTIVE,TYPE 1,-,0,1,0
HTQ,DARIUARRUDA,DARIUARRUDA,dariuarruda,INACTIVE,TYPE 1,-,0,1,0
HTQ,LUCIANOJUNIOR,LUCIANOJUNIOR,lucianojunior,ACTIVE,TYPE 1,-,0,1,0
HTQ,JOABROSA,JOABROSA,joabrosa,INACTIVE,TYPE 1,-,0,1,0
HTQ,PIETROMACHADO,PIETROMACHADO,pietromachado,ACTIVE,TYPE 1,-,0,1,0
HTQ,WILSIANEMORTE,WILSIANEMORTE,wilsianemorte,INACTIVE,TYPE 1,-,0,1,0
HTQ,LUCASVICENTE,LUCASVICENTE,lucasvicente,INACTIVE,TYPE 1,-,0,1,0
HTQ,YURISOUZA,YURISOUZA,yurisouza,ACTIVE,TYPE 1,-,0,1,0
HTQ,WLADMIRSILVA,WLADMIRSILVA,wladmirsilva,ACTIVE,TYPE 1,-,1,1,0
HTQ,RAFAELMAIA,RAFAELMAIA,rafaelmaia,ACTIVE,TYPE 1,-,0,1,0
HTQ,ANDRESILVA,ANDRESILVA,andresilva,INACTIVE,TYPE 1,-,0,1,0
HTQ,LARAKLEM,LARAKLEM,laraklem,INACTIVE,TYPE 1,O&G_LIMITED,0,0,0
HTQ,RICARDOCASTRO,RICARDOCASTRO,ricardocastro,ACTIVE,TYPE 1,-,1,1,0
HTQ,WLADMYRCALLADO,WLADMYRCALLADO,wladmyrcallado,ACTIVE,TYPE 1,-,1,1,0
HTQ,ERNESTOJUNIOR,ERNESTOJUNIOR,ernestojunior,INACTIVE,TYPE 1,-,0,1,0
HTQ,ALEXANDRERIBEIRO,ALEXANDRERIBEIRO,alexandreribeiro,INACTIVE,TYPE 1,-,0,1,0
HTQ,PAULOMARTINS,PAULOMARTINS,paulomartins,ACTIVE,TYPE 1,-,1,1,0
HTQ,ROBERTAROMAES,ROBERTAROMAES,robertaromaes,INACTIVE,TYPE 1,-,0,1,0
HTQ,PATRICKJOSE,PATRICKJOSE,patrickjose,INACTIVE,TYPE 1,-,0,1,0
HTQ,MARCIOPACHECO,MARCIOPACHECO,marciopacheco,ACTIVE,TYPE 1,-,1,1,0
HTQ,AARONCAMPBELL,AARONCAMPBELL,aaroncampbell,INACTIVE,TYPE 1,-,0,1,0
HTQ,NACIBHADDAD,NACIBHADDAD,nacibhaddad,INACTIVE,TYPE 1,-,0,1,0
HTQ,DARIUSZWROBLEWSKI,DARIUSZWROBLEWSKI,dariuszwroblewski,INACTIVE,TYPE 1,-,0,1,0
HTQ,JEFFERSONMORAIS,JEFFERSONMORAIS,jeffersonmorais,INACTIVE,TYPE 1,-,0,1,0
HTQ,MAZENELNAWASRA,MAZENELNAWASRA,mazenelnawasra,INACTIVE,TYPE 1,-,0,1,0
HTQ,FABIANAALVES,FABIANAALVES,fabianaalves,INACTIVE,TYPE 1,-,0,1,0
HTQ,RAFAELAUAD,RAFAELAUAD,rafaelauad,INACTIVE,TYPE 1,-,0,1,0
HTQ,DOGONCALVES,DOGONCALVES,dogoncalves,ACTIVE,TYPE 1,-,0,1,0
HTQ,BRUNOSOARES,BRUNOSOARES,brunosoares,INACTIVE,TYPE 1,-,0,1,0
HTQ,CARLOSCAMPOS,CARLOSCAMPOS,carloscampos,ACTIVE,TYPE 1,-,1,1,0
HTQ,ALEXANDREBRANDAO,ALEXANDREBRANDAO,alexandrebrandao,INACTIVE,TYPE 1,-,0,1,0
HTQ,BRUNOPLOCK,BRUNOPLOCK,brunoplock,INACTIVE,TYPE 1,-,0,1,0
HTQ,ALEXANDREFALCAO,ALEXANDREFALCAO,alexandrefalcao,INACTIVE,TYPE 1,-,0,1,0
HTQ,ALINONETO,ALINONETO,alinoneto,INACTIVE,TYPE 1,-,0,1,0
HTQ,ANDERSONARAUJO,ANDERSONARAUJO,andersonaraujo,ACTIVE,TYPE 1,-,1,1,0
HTQ,BRENOSIQUEIRA,BRENOSIQUEIRA,brenosiqueira,INACTIVE,TYPE 1,-,0,1,0
HTQ,BRUNOFLORIANO,BRUNOFLORIANO,brunofloriano,ACTIVE,TYPE 1,-,0,1,0
HTQ,CHANCHUENG,CHANCHUENG,chanchueng,INACTIVE,TYPE 1,-,0,1,0
HTQ,DANIELSALES,DANIELSALES,danielsales,INACTIVE,TYPE 1,-,0,1,0
HTQ,VITORMONTEIRO,VITORMONTEIRO,vitormonteiro,ACTIVE,TYPE 1,-,1,1,0
HTQ,ALEXSANDROSANTOS,ALEXSANDROSANTOS,alexsandrosantos,ACTIVE,TYPE 1,-,0,1,0
HTQ,CLAUDEMIRSILVA,CLAUDEMIRSILVA,claudemirsilva,INACTIVE,TYPE 1,-,0,1,0
HTQ,CHARBELGENY,CHARBELGENY,charbelgeny,INACTIVE,TYPE 1,-,0,1,0
HTQ,CHRISTIANWITKA,CHRISTIANWITKA,christianwitka,INACTIVE,TYPE 1,-,0,1,0
HTQ,CRISTIANOPINHEIRO,CRISTIANOPINHEIRO,cristianopinheiro,INACTIVE,TYPE 1,-,0,1,0
HTQ,DANIELBITTENCOURT,DANIELBITTENCOURT,danielbittencourt,INACTIVE,TYPE 1,-,0,1,0
HTQ,ERIVALDOJUNIOR,ERIVALDOJUNIOR,erivaldojunior,INACTIVE,TYPE 1,-,0,1,0
HTQ,DIEGOFERNANDES,DIEGOFERNANDES,diegofernandes,ACTIVE,TYPE 1,-,1,1,0
HTQ,DIEGOMAGALHAES,DIEGOMAGALHAES,diegomagalhaes,INACTIVE,TYPE 1,-,0,1,0
HTQ,ERIVELTONDASILVA,ERIVELTONDASILVA,eriveltondasilva,ACTIVE,TYPE 1,-,0,1,0
HTQ,EDSONWANDERLEY,EDSONWANDERLEY,edsonwanderley,INACTIVE,TYPE 1,-,0,1,0
HTQ,NENADPALAVERSA,NENADPALAVERSA,nenadpalaversa,INACTIVE,TYPE 1,-,0,1,0
HTQ,GUSTAVOCOSTA,GUSTAVOCOSTA,gustavocosta,ACTIVE,TYPE 1,-,0,1,0
HTQ,VAGNERMIOTE,VAGNERMIOTE,vagnermiote,INACTIVE,TYPE 1,-,0,1,0
HTQ,GUSTAVOBAKKER,GUSTAVOBAKKER,gustavobakker,ACTIVE,TYPE 1,-,0,1,0
HTQ,WADSONSILVA,WADSONSILVA,wadsonsilva,ACTIVE,TYPE 1,-,1,1,0
HTQ,WHADSONNASCIMENTO,WHADSONNASCIMENTO,whadsonnascimento,ACTIVE,TYPE 1,-,0,1,0
HTQ,LEANDROBAPTISTA,LEANDROBAPTISTA,leandrobaptista,ACTIVE,TYPE 1,-,1,1,0
HTQ,LUIZRODRIGUES,LUIZRODRIGUES,luizrodrigues,INACTIVE,TYPE 1,-,0,1,0
HTQ,WASHINGTONDASILVA,WASHINGTONDASILVA,washingtondasilva,INACTIVE,TYPE 1,-,0,1,0
HTQ,MUHAMMADSAIFUDIN,MUHAMMADSAIFUDIN,muhammadsaifudin,INACTIVE,TYPE 1,-,0,1,0
HTQ,FRANCISCOSILVA,FRANCISCOSILVA,franciscosilva,ACTIVE,TYPE 1,-,0,1,0
HTQ,WELTMANGARCIA,WELTMANGARCIA,weltmangarcia,ACTIVE,TYPE 1,-,1,1,0
HTQ,BRUNOMOALLEM,BRUNOMOALLEM,brunomoallem,INACTIVE,TYPE 1,-,0,1,0
HTQ,JOAOBACELAR,JOAOBACELAR,joaobacelar,ACTIVE,TYPE 1,-,0,1,0
HTQ,MATHEUSPEREIRA,MATHEUSPEREIRA,matheuspereira,ACTIVE,TYPE 1,-,0,1,0
HTQ,FERNANDOSOUZA,FERNANDOSOUZA,fernandosouza,INACTIVE,TYPE 1,-,0,1,0
HTQ,MATEUSARAUJO,MATEUSARAUJO,mateusaraujo,ACTIVE,TYPE 1,-,0,1,0
HTQ,HUDSONBARBOSA,HUDSONBARBOSA,hudsonbarbosa,INACTIVE,TYPE 1,-,0,1,0
HTQ,JOSEMARIA,JOSEMARIA,josemaria,ACTIVE,TYPE 1,-,0,1,0
HTQ,REURENASSIS,REURENASSIS,reurenassis,INACTIVE,TYPE 1,-,0,1,0
HTQ,GUSTAVOPATRICIO,GUSTAVOPATRICIO,gustavopatricio,INACTIVE,TYPE 1,-,0,1,0
HTQ,PAULOGOMES,PAULOGOMES,paulogomes,INACTIVE,TYPE 1,-,0,1,0
HTQ,RONALDORODRIGUES,RONALDORODRIGUES,ronaldorodrigues,ACTIVE,TYPE 1,-,0,1,0
HTQ,LUCASBRAGANCA,LUCASBRAGANCA,lucasbraganca,INACTIVE,TYPE 1,-,0,1,0
HTQ,RICARDOSILVA,RICARDOSILVA,ricardosilva,ACTIVE,TYPE 1,-,0,1,0
HTQ,RONALDCARDOSO,RONALDCARDOSO,ronaldcardoso,ACTIVE,TYPE 1,-,1,1,0
HTQ,MARCIOPORTUGAL,MARCIOPORTUGAL,marcioportugal,ACTIVE,TYPE 1,-,0,1,0
HTQ,MARCIODOSSANTOS,MARCIODOSSANTOS,marciodossantos,INACTIVE,TYPE 1,-,0,1,0
HTQ,RENATOALMEIDA,RENATOALMEIDA,renatoalmeida,ACTIVE,TYPE 1,-,1,1,0
HTQ,MAXREG,MAXREG,MAXREG,ACTIVE,TYPE 1,O&G_LIMITED,0,0,0
HTQ,FERNANDABATISTA,FERNANDABATISTA,fernandabatista,INACTIVE,TYPE 1,-,0,1,0
HTQ,ITEAM2,ITEAM2,iteam2,ACTIVE,TYPE 1,-,0,1,0
HTQ,CARLOSASANTOS,CARLOSASANTOS,carlosasantos,ACTIVE,TYPE 1,-,0,1,0
HTQ,RAPHAELSEIFERT,RAPHAELSEIFERT,raphaelseifert,ACTIVE,TYPE 1,-,1,1,0
HTQ,NATHALIAMACHADO,NATHALIAMACHADO,nathaliamachado,INACTIVE,TYPE 1,O&G_LIMITED,0,0,0
HTQ,GUSTAVOCOSTA,GUSTAVOCOSTA,gustavocosta,ACTIVE,TYPE 1,-,1,1,0
HTQ,ANDERSONGUIMARAES,ANDERSONGUIMARAES,andersonguimaraes,ACTIVE,TYPE 1,-,1,1,0
HTQ,ALEXANDRERIBEIRO,ALEXANDRERIBEIRO,alexandreribeiro,INACTIVE,TYPE 1,-,0,1,0
HTQ,ITEAM2,ITEAM2,iteam2,ACTIVE,TYPE 1,-,0,1,0
HTQ,ANDRESANTANA,ANDRESANTANA,andresantana,ACTIVE,TYPE 1,-,1,1,0
HTQ,LARAKLEM,LARAKLEM,laraklem,INACTIVE,TYPE 1,-,0,1,0
HTQ,PEDROJSANTOS,PEDROJSANTOS,pedrojsantos,ACTIVE,TYPE 1,-,1,1,0
HTQ,VINICIUSBARCELLOS,VINICIUSBARCELLOS,viniciusbarcellos,INACTIVE,TYPE 1,-,0,1,0
HTQ,BRUNOSILVA,BRUNOSILVA,brunosilva,ACTIVE,TYPE 1,-,0,1,0
HTQ,GIOVANEESPINDULA,GIOVANEESPINDULA,giovaneespindula,INACTIVE,TYPE 1,-,0,1,0
HTQ,VALTAIRALVES,VALTAIRALVES,valtairalves,ACTIVE,TYPE 1,-,0,1,0
HTQ,GUSTAVOMARINS,GUSTAVOMARINS,gustavomarins,ACTIVE,TYPE 1,-,1,1,0
HTQ,LARAKLEM,LARAKLEM,laraklem,INACTIVE,TYPE 1,-,0,1,0
HTQ,MARCELOSENA,MARCELOSENA,marcelosena,INACTIVE,TYPE 1,-,0,1,0
HTQ,LUCASPINHEIRO,LUCASPINHEIRO,lucaspinheiro,INACTIVE,TYPE 1,-,0,1,0
HTQ,LUCASNASCIMENTO,LUCASNASCIMENTO,lucasnascimento,ACTIVE,TYPE 1,-,1,1,0
HTQ,VALTAIRALVES,VALTAIRALVES,valtairalves,ACTIVE,TYPE 1,-,1,1,0
HTQ,DANIELSALES,DANIELSALES,danielsales,INACTIVE,TYPE 1,-,0,1,0
HTQ,PABROSILVA,PABROSILVA,pabrosilva,INACTIVE,TYPE 10,-,0,1,0
HTQ,LEANDROALVES,,,,,-,0,1,0
HTQ,PATRICKNASCIMENTO,,,,,-,0,1,0
HTQ,ITEAM,ITEAM,iteam,ACTIVE,TYPE 2,-,0,1,0
HTQ,PABLOSANTOS,,,,,-,0,1,0
HTQ,MILTONTABOSA,MILTONTABOSA,miltontabosa,INACTIVE,TYPE 1,-,0,1,0
HTQ,MATHEUSMALMEIDA,,,,,-,0,1,0
HTQ,JOSEWSILVA,,,,,-,0,1,0
HTQ,BRUNOREIS,BRUNOREIS,brunoreis,INACTIVE,TYPE 1,-,0,1,0
HTQ,PEDROGOMES,,,,,-,0,1,0
HTQ,GREGORYMATOS,GREGORYMATOS,gregorymatos,ACTIVE,TYPE 1,-,0,1,0
HTQ,NACIBHADDAD,NACIBHADDAD,nacibhaddad,INACTIVE,TYPE 1,-,0,1,0
HTQ,FELIPETEIXEIRA,,,,,-,0,1,0
HTQ,PAULOPIMENTA,,,,,-,0,1,0
HTQ,DENISONAGERO,,,,,-,0,1,0
HTQ,RICARDOVIEIRA,RICARDOVIEIRA,ricardovieira,INACTIVE,TYPE 1,-,0,1,0
HTQ,ITEAM,ITEAM,iteam,ACTIVE,TYPE 2,-,0,1,0
HTQ,EDERSILVA,EDERSILVA,edersilva,ACTIVE,TYPE 1,-,0,1,0
HTQ,ITAMARMARCHON,ITAMARMARCHON,itamarmarchon,NEWREG,TYPE 10,-,0,1,0
HTQ,JOAOVINICIUSDESOUZA,,,,,-,0,1,0
HTQ,ITEAM,ITEAM,iteam,ACTIVE,TYPE 2,-,0,1,0
HTQ,PEDROSSVALADARES,,,,,-,0,1,0
HTQ,ALANNAPOLEAO,ALANNAPOLEAO,alannapoleao,NEWREG,TYPE 10,-,0,1,0
HTQ,ITEAM,ITEAM,iteam,ACTIVE,TYPE 2,-,0,1,0
HTQ,MARCOSGSILVA,MARCOSGSILVA,marcosgsilva,INACTIVE,TYPE 1,-,0,1,0
HTQ,BRUNOWEDSON,,,,,-,0,1,0
HTQ,WESLEYVIANA,WESLEYVIANA,wesleyviana,INACTIVE,TYPE 10,-,0,1,0
