ENVIRONMENT,USERID,LICENSENUM,ISSELFSERVICEUSER,ISUNLICUSER,ISLATEST
N08,LUISAZEVEDO,-,0,1,1
N08,LUANBATISTA,-,0,1,0
N08,GJTGCASTRO,-,0,1,0
N08,JORGENOVAES,-,0,1,0
N08,EDIMILSONJUNIOR,-,0,1,0
N08,EMANUELSANTOS,-,0,1,0
N08,RODRIGOPEREIRASILVA,-,0,1,0
N08,DFRPINTO,-,0,1,0
N08,GABRIELDIAS,-,0,1,1
N08,MAXREG,-,0,1,0
N08,FSAGUIAR,-,0,1,0
N08,WPBBARCELOS,-,0,1,0
N08,DAVIDMEDINA,-,0,1,1
N08,NASANTANA,-,0,1,0
N08,ITEAM2,-,0,1,1
N08,GREGORYMATOS,-,0,1,0
N08,FVIDAL,-,0,1,0
N08,PEDROISRAEL,-,0,1,0
N08,ODINILSONALBUQUERQUE,-,0,1,0
N08,ADILTONBOTELHO,-,0,1,0
N08,RAYSASILVA,-,0,1,0
N08,GUILHERMEOLIVEIRADEBARCELOS,-,0,1,0
N08,SCHSANTO,-,0,1,0
N08,MAXREG,-,0,1,0
N08,DAMIAOFREITAS,-,0,1,0
N08,THIAGOVIANASANTOS,-,0,1,1
N08,MAXREG,-,0,1,0
N08,GERSONLIMA,-,0,1,1
N08,VMSREZENDE,-,0,1,0
N08,FSAGUIAR,-,0,1,0
N08,MARCOSTAVARES,-,0,1,0
N08,MFMUNIZ,-,0,1,0
N08,RANIERYRSJ,-,0,1,0
N08,JLPEREIRA,-,0,1,0
N08,WSSILVA,-,0,1,0
N08,FERREIRAMARTINS,-,0,1,0
N08,MROSA,-,0,1,0
N08,CAIOQUITETE,-,0,1,1
N08,GRBONIFACIO,-,0,1,0
N08,AFGOUVEIA,-,0,1,0
N08,IANBARBOSA,-,0,1,0
N08,STEPHANOKAUTSHER,-,0,1,0
N08,ACSMACIEL,-,0,1,0
N08,GALMEIDA,-,0,1,0
N08,RAFAELALMEIDA,-,0,1,0
N08,HNDIAS,-,0,1,0
N08,ANDREMARTINS,-,0,1,0
N08,BRUNOJESUS,-,0,1,1
N08,MENDESMORAES,-,0,1,1
N08,RSCALDAS,-,0,1,0
N08,WSOUZA,-,0,1,0
N08,JMATTOS,-,0,1,0
N08,FCABRAL,-,0,1,0
N08,ANDERSONVALIDO,-,0,1,0
N08,LOPESALEX,-,0,1,0
N08,MSARAUJO,-,0,1,0
N08,JPBARBOSA,-,0,1,0
N08,ENETO,-,0,1,0
N08,NAPJUNIOR,-,0,1,0
N08,RSSANTOS,-,0,1,0
N08,LMMOURA,-,0,1,1
N08,PLOGULO,-,0,1,0
N08,JADILSONSOUZA,-,0,1,0
N08,CAUALINS,-,0,1,0
N08,GEORGEMEDEIROS,-,0,1,0
N08,GREGORYMATOS,-,0,1,0
N08,RPVIEIRA,-,0,1,0
N08,VFPINTO,-,0,1,0
N08,CCTEIXEIRA,-,0,1,0
N08,EVERALDOLEAL,-,0,1,1
N08,MARCOSNEVES,-,0,1,0
N08,JMCORREA,-,0,1,0
N08,AAGPITA,-,0,1,0
N08,JULIANADORNELAS,-,0,1,0
N08,DERECKCEZARIO,-,0,1,0
N08,FRANCISCOGEOVANE,-,0,1,0
N08,EDUARDOCARVALHO,-,0,1,0
N08,LEANDROSAREIS,-,0,1,0
N08,RFMARTINS,-,0,1,0
N08,PVRPOSSATI,-,0,1,0
N08,ICARSECUNDO,-,0,1,0
N08,MAXREG,-,0,1,0
N08,DAVIDCAMPOSCARDOSO,-,0,1,0
N08,MAXREG,-,0,1,0
N08,LUCASGUEDES,-,0,1,0
N08,ASENA,-,0,1,0
N08,ARTHURNOGUEIRA,-,0,1,0
N08,ANASCIMENTO,-,0,1,0
N08,JONASANTOS,-,0,1,0
N08,ALAMIRSILVA,-,0,1,0
N08,RSBARRETO,-,0,1,0
N08,MSRSOUZA,-,0,1,0
N08,FABIORODRIGUESPONTES,-,0,1,0
N08,MARCELOSCORSATO,-,0,1,0
N08,MATHEUSCONCEICAO,-,0,1,1
N08,MFLFILHO,-,0,1,0
N08,MAXREG,-,0,1,0
N08,WELINGTONCARDOZO,-,0,1,0
N08,JBONFIM,-,0,1,0
N08,HARSILVA,-,0,1,0
N08,HSBORGES,-,0,1,0
N08,WMJUNIOR,-,0,1,0
N08,RODOLFOPIRESVIEIRA,-,0,1,0
N08,ANDREYSOUZA,-,0,1,0
N08,MAXREG,-,0,1,0
N08,FCFERREIRA,-,0,1,0
N08,MKZERBINATO,-,0,1,0
N08,DFMMELCHIADES,-,0,1,0
N08,RDAVID,-,0,1,0
N08,FCOELHO,-,0,1,0
N08,JORGEPAULO,-,0,1,0
N08,RBITTAR,-,0,1,0
N08,MAXREG,-,0,1,0
N08,ADACOSTA,-,0,1,0
N08,CEDUARDO,-,0,1,0
N08,VPMAGALHAES,-,0,1,0
N08,FCSJUNIOR,-,0,1,0
N08,WKMMORAES,-,0,1,0
N08,EGRUDGE,-,0,1,0
N08,GMBLIMA,-,0,1,0
N08,RDVIEIRA,-,0,1,0
N08,AJBSILVA,-,0,1,0
N08,WGOROBERT,-,0,1,0
N08,MARCIODINIZ,-,0,1,0
N08,ELTONMACEDO,-,0,1,0
N08,LEANDROCRAMOS,-,0,1,0
N08,ANDREISILVA,-,0,1,0
N08,RAUGUSTO,-,0,1,0
N08,PRAMOS,-,0,1,0
N08,LUIZFSILVA,-,0,1,0
N08,ITEAM,-,0,1,0
N08,MKATSUMI,-,0,1,0
N08,BFBATISTA,-,0,1,0
N08,RODNEYKIRLIAN,-,0,1,0
N08,DANIELCMACHADO,-,0,1,0
N08,GUSTAVOASSIS,-,0,1,0
N08,RSMARQUESDEASSIS,-,0,1,0
N08,HJSOARES,-,0,1,0
N08,LBCARDOSO,-,0,1,0
N08,AMANDASANTOS,-,0,1,1
N08,MBARRETO,-,0,1,0
N08,ACSASILVA,-,0,1,0
N08,ABRUBANCK,-,0,1,0
N08,ARTHURBATTISACO,-,0,1,0
N08,MAXREG,-,0,1,0
N08,LUIZCOELHO,-,0,1,0
N08,MARCOSRANGEL,-,0,1,0
N08,SILVANJUNIOR,-,0,1,0
N08,GUILHERMEDEBARCELOS,-,0,1,1
N08,MARCIOJOSE,-,0,1,0
N08,FERNANDOCESAR,-,0,1,0
N08,CELSOSANTOS,-,0,1,0
N08,EDIVALDOOP,-,0,1,0
N08,RTEIXEIRA,-,0,1,0
N08,EDIVALDOPEREIRA,-,0,1,0
N08,MKSILVA,-,0,1,0
N08,RAPVIEIRA,-,0,1,0
N08,WFMFREITAS,-,0,1,0
N08,PLEMOS,-,0,1,0
N08,MAXREG,-,0,1,0
N08,BGABDALA,-,0,1,0
N08,ESLOPES,-,0,1,0
N08,JOSEILSONAUGUSTO,-,0,1,0
N08,ALBERTOCABRAL_TER,-,0,1,1
N08,HIGORSILVA,-,0,1,0
N08,JACKSONNEO,-,0,1,0
N08,DFMMELCHIADES,-,0,1,0
N08,ADRIANOMACIEL,-,0,1,0
N08,FPESTANA,-,0,1,0
N08,AFSANTOS,-,0,1,0
N08,CICEROBARBOSA,-,0,1,0
N08,ROBERNARDO,-,0,1,0
N08,JULIABOTELHO,-,0,1,0
N08,LDANIEL,-,0,1,0
N08,EMERSONFELIX,-,0,1,0
N08,MATHEUSFRANCO,-,0,1,0
N08,MARLLONRIVALDO,-,0,1,1
N08,JCMACHADO,-,0,1,0
N08,EGAZEVEDO,-,0,1,0
N08,BRUNORACK,-,0,1,0
N08,ALVIMARFERREIRA,-,0,1,0
N08,JJSCRUZ,-,0,1,0
N08,BSSFERREIRA,-,0,1,0
N08,SILVIOANTONIO,-,0,1,0
N08,MAXREG,-,0,1,0
N08,ALEXANDREPITA,-,0,1,0
N08,FLAVIARIBEIRO,-,0,1,0
N08,ROGERIOSGOMES,-,0,1,0
N08,VITORPOFFATI,-,0,1,0
N08,LUIZGUILHERMEGOMES,-,0,1,0
N08,ROGERIOHENRIQUETAVARES,-,0,1,0
N08,RSRAMOS,-,0,1,0
N08,SPORTO,-,0,1,0
N08,CESARVIEIRA,-,0,1,0
N08,AURELIOMARTINS,-,0,1,1
N08,MSCRIBEIRO,-,0,1,0
N08,RTAVARES,-,0,1,0
N08,CAPCANO,-,0,1,0
N08,LCARMO,-,0,1,0
N08,LARACCC,-,0,1,0
N08,PERLAFERNANDES,-,0,1,1
N08,MAXREG,-,0,1,0
N08,RFARIA,-,0,1,0
N08,JCARRILHO,-,0,1,0
N08,GREGORYMATOS,-,0,1,0
N08,RAMONSS,-,0,1,0
N08,LUISFRANCISCO,-,0,1,0
N08,MAXREG,-,0,1,0
N08,JOSENATALINO,-,0,1,0
N08,ISILVA,-,0,1,0
N08,SERGIOMATOS,-,0,1,1
N08,FERNANDOARAUJO,-,0,1,0
N08,ARTHURRUBACK,-,0,1,1
N08,ALAILTOPESSANHA,-,0,1,0
N08,ALEXANDERESCALONA,-,0,1,0
N08,TIMOTEOSILVA,-,0,1,0
N08,RSPAIVA,-,0,1,0
N08,PRBVIEIRA,-,0,1,0
N08,GREGORYMATOS,-,0,1,0
N08,JOMARTINS,-,0,1,0
N08,GGCJUNIOR,-,0,1,0
N08,ECJULIAO,-,0,1,0
N08,WFMARTINS,-,0,1,0
N08,CGIVIGI,-,0,1,0
N08,GCRODRIGUES,-,0,1,0
N08,MAXREG,-,0,1,0
N08,LEANDROREISSA,-,0,1,0
N08,DOUGLASFERREIRA,-,0,1,0
N08,VITORIONETO,-,0,1,0
N08,RODRIGOROCHA,-,0,1,1
N08,JCDIAS,-,0,1,0
N08,MAXREG,-,0,1,0
N08,GLIMA,-,0,1,0
N08,MAXREG,-,0,1,0
N08,MARCELLOVASCONCELOS,-,0,1,0
N08,FPGONZAGA,-,0,1,0
N08,FREDERICOCARDOSO,-,0,1,0
N08,MAXREG,-,0,1,0
N08,ALEXANDROSILVA,-,0,1,0
N08,LALENCAR,-,0,1,0
N08,DTSALLES,-,0,1,0
N08,JLVBARBOSA,-,0,1,0
N08,RAFAELSAID,-,0,1,0
N08,LRSSERRA,-,0,1,1
N08,LUCASJOSE,-,0,1,1
N08,CARLOSEDUARDONOGUEIRAPEREIRA,-,0,1,0
N08,RMARTINS,-,0,1,0
N08,RFCOSTA,-,0,1,0
N08,WRRODRIGUES,-,0,1,0
N08,RSPAIVA,-,0,1,0
N08,PROBERTONUNES,-,0,1,0
N08,WMJUNIOR,-,0,1,0
N08,JSFERNANDES,-,0,1,0
N08,ANGELOSILVA,-,0,1,0
N08,JOELSAMPAIO,-,0,1,0
N08,CSBRAZAO,-,0,1,0
N08,IADASILVA,-,0,1,0
N08,DANIELCMACHADO,-,0,1,0
N08,ADDASILVA,-,0,1,0
N08,VICTORBORBA,-,0,1,0
N08,MASRANGEL,-,0,1,0
N08,PABLOPEREIRA,-,0,1,0
N08,MARIANASANTOS,-,0,1,0
N08,RAFAELFAIOLI,-,0,1,0
N08,LUANSANTOS,-,0,1,0
N08,SABRINADSOUZA,-,0,1,0
N08,SAVIOMENDES,-,0,1,0
N08,LEONARDODUARTE,-,0,1,0
N08,RODRIGOSARDINHA,-,0,1,0
N08,FABIANODEMELLO,-,0,1,0
N08,JEFFERSONSOARES,-,0,1,0
N08,MARIASOARES,-,0,1,0
N08,MARKJAFFREY,-,0,1,0
N08,LUIZROBERTO,-,0,1,0
N08,VALDINEYSILVA,-,0,1,0
N08,DAYANEKNIDEL,-,0,1,0
N08,GUILHERMEFONSECA,-,0,1,0
N08,RODRIGOCOSTA,-,0,1,0
N08,RMELO,-,0,1,0
N08,JOELSONSANTOS,-,0,1,0
N08,WANDERSON,-,0,1,0
N08,JVINICIUS,-,0,1,0
N08,GNOGUEIRA,-,0,1,0
N08,MATHEUSBAPTISTA,-,0,1,0
N08,LUCASFERNANDES,-,0,1,0
N08,HIAGOSILVA,-,0,1,0
N08,MATHEUSCONCEICAO,-,0,1,0
N08,ADEMIRSILVA,-,0,1,0
N08,GIOVANNIOCLIDIS,-,0,1,0
N08,JONASFRANCO,-,0,1,0
N08,GUILHERMESANTOS,-,0,1,0
N08,ANDRADEGONCALVES,-,0,1,0
N08,NERCILIANDERMARTINS,-,0,1,0
N08,MARLONMATOSMARQUES,-,0,1,0
N08,MATHEUSLEBRE,-,0,1,0
N08,TIAGOFERNANDES,-,0,1,0
N08,PAULOROBERTOSANTOS,-,0,1,0
N08,PETRONIOJUNIOR,-,0,1,0
N08,EDUARDOROSARIO,-,0,1,0
N08,OCTACILIOLEITE,-,0,1,0
N08,GIDEONSILVA,-,0,1,0
N08,BRUNOLESSA,-,0,1,0
N08,EDUARDORIBEIRO,-,0,1,0
N08,LEONARDOESTEVES,-,0,1,0
N08,ANDERSONREGO,-,0,1,0
N08,THIAGOMELLO,-,0,1,0
N08,BRUNOSANTANA,-,0,1,0
N08,DENISTEIXEIRA,-,0,1,0
N08,VITORAZEVEDO,-,0,1,0
N08,RAFAELGOMESSOUZA,-,0,1,0
N08,MARCUSSELLERI,-,0,1,0
N08,ITALOSILVA,-,0,1,0
N08,JOSEANGELO,-,0,1,0
N08,JEFFERSONNASCIMENTO,-,0,1,0
N08,SGOMES,-,0,1,0
N08,JNASCIMENTO,-,0,1,0
N08,GILBERTOCARVALHOO,-,0,1,0
N08,GENELSONNASCIMENTO,-,0,1,0
N08,LEONARDOCSILVA,-,0,1,0
N08,JEFFERSONPIRES,-,0,1,0
N08,LEANDROSCAVASSANI,-,0,1,0
N08,CAIOARNA,-,0,1,0
N08,ARTHURSILVA,-,0,1,0
N08,VINICIUSDIASSILVA,-,0,1,0
N08,ORESTESCARNEIRO,-,0,1,0
N08,JOAOROCHA,-,0,1,0
N08,JANDERSONLIMA,-,0,1,0
N08,PAULOVIANA,-,0,1,0
N08,ROGERIOTAVARES,-,0,1,0
N08,HELIOSILVA,-,0,1,0
N08,WALDENIRFIGUEIRA,-,0,1,0
N08,LUISOTAVIO,-,0,1,0
N08,RODRIGOCONTARATO,-,0,1,0
N08,VICTORQUEIROZ,-,0,1,0
N08,RODRIGOBCONTARATO,-,0,1,0
N08,MARCOCASIMIRO,-,0,1,0
N08,ALESSANDROLEITE,-,0,1,1
N08,MAYKELLARAUJO,-,0,1,0
N08,LUCIORIBEIRO,-,0,1,0
N08,ITEAM,-,0,1,0
N08,RENANOLIVEIRA,-,0,1,0
N08,KARINERANGEL,-,0,1,0
N08,MARCOSNEVES,-,0,1,0
N08,ITEAM,-,0,1,0
N08,CLEISONBAZILIO,-,0,1,0
N08,EDERLUIS,-,0,1,0
N08,FRANCISCOSANTOS,-,0,1,0
N08,FMEDEIROS,-,0,1,0
N08,FELIPERIBEIRO,-,0,1,0
N08,MARCELLOQUEIROZ,-,0,1,0
N08,LISTESIVICA,-,0,1,0
N08,PARTHUR,-,0,1,0
N08,RODRIGOSOUZA,-,0,1,0
N08,MARCOSMAUMESSO,-,0,1,0
N08,MAUROSILVA,-,0,1,0
N08,NICOLESILVEIRA,-,0,1,0
N08,FELIPEBASDONI,-,0,1,0
N08,CYANO,-,0,1,0
N08,FERNANDOSANTOS,-,0,1,1
N08,ROBERTOSILVA,-,0,1,0
N08,USERTESTE4,-,0,1,0
N08,CARLOSALVARENGA,-,0,1,0
N08,GABRIELALINO,O&G_AUTHORIZED,0,0,0
N08,LEONARDOVARGAS,O&G_LIMITED,0,0,0
N08,MICHELABIFADEL,O&G_LIMITED,0,0,0
N08,ANDREDIAS,O&G_LIMITED,0,0,0
N08,PIETERWALT,O&G_LIMITED,0,0,0
N08,WALDENIRFIGUEIRA,-,0,1,0
N08,IURICAMPOS,O&G_LIMITED,0,0,0
N08,AUGUSTOPEREIRA,O&G_LIMITED,0,0,0
N08,HELPDESK,O&G_LIMITED,0,0,0
N08,RENATOVILLELA,O&G_LIMITED,0,0,0
N08,MURILOBRAZ,-,0,1,0
N08,ELENILDOBRITTO,O&G_LIMITED,0,0,0
N08,MARCOSMAUMESSO,-,0,1,0
N08,BRUNOJESUS,O&G_LIMITED,0,0,0
N08,ARLANFERREIRA,O&G_LIMITED,0,0,0
N08,RAFAELABREU,O&G_LIMITED,0,0,0
N08,RICARDOFABRI,O&G_LIMITED,0,0,0
N08,LUISAUGUSTO,O&G_LIMITED,0,0,0
N08,EDIMARFERREIRA,O&G_LIMITED,0,0,0
N08,EVERALDOLEAL,O&G_LIMITED,0,0,0
N08,EDUARDOBEZERRA,O&G_LIMITED,0,0,0
N08,EDWINVILLAGARAY,O&G_LIMITED,0,0,0
N08,VITORMONTEIRO,O&G_LIMITED,0,0,0
N08,JURANDIRJUNIOR,O&G_LIMITED,0,0,0
N08,DAYANESOUZA,O&G_LIMITED,0,0,0
N08,NACIBHADDAD,O&G_LIMITED,0,0,0
N08,AUGUSTOAMORIM,O&G_LIMITED,0,0,0
N08,ANDERSONPAES,O&G_LIMITED,0,0,0
N08,NILDACUNHA,O&G_LIMITED,0,0,0
N08,ANDERSONARAUJO,-,0,1,0
N08,FELIPEPINTO,-,0,1,1
N08,JOAILTONBUENO,-,0,1,1
N08,MAZENELNAWASRA,-,0,1,0
N08,RODRIGOMETZ,-,0,1,1
N08,LUISAUGUSTO,-,0,1,0
N08,ERIKVANNOUHUYS,-,0,1,1
N08,WALDEIRSILVA,-,0,1,0
N08,FELIPEBASDONI,-,0,1,1
N08,BRUNOMARINS,-,0,1,1
N08,EUCIRLEICARVALHO,-,0,1,0
N08,FLAVIOPEREIRA,-,0,1,0
N08,GUSTAVOANDRADE,-,0,1,0
N08,RAFAELMAIA,-,0,1,0
N08,ALEXANDRECARVALHO,-,0,1,0
N08,WILLAMISSILVA,-,0,1,0
N08,JARBASARAUJO,-,0,1,0
N08,VINICIUSMAUES,-,0,1,1
N08,SERGIORAMALHO,-,0,1,0
N08,LEONARDOMOREIRA,-,0,1,0
N08,FELIPPEGABRIEL,-,0,1,0
N08,GEORGEMEDEIROS,-,0,1,0
N08,ANDERSONPAES,-,0,1,0
N08,REBECABRETAS,-,0,1,0
N08,HELIORUBEM,-,0,1,0
N08,DIEGOVALENTE,-,0,1,0
N08,FABBIOLEITE,-,0,1,0
N08,VINICIUSSOUZA,-,0,1,0
N08,ANDERSONGUIMARAES,-,0,1,0
N08,ANGELASAVI,-,0,1,0
N08,FELIPERAMOS,-,0,1,1
N08,RICARDOINACIO,-,0,1,0
N08,MAXREG,O&G_LIMITED,0,0,0
N08,FERNANDOMARTINS,-,0,1,0
N08,CAROLINESEGURASSE,-,0,1,0
N08,HELPDESK,O&G_LIMITED,0,0,0
N08,JOAOBARROS,-,0,1,0
N08,MATHEUSMALTA,-,0,1,0
N08,PEDROMACHADO,-,0,1,1
N08,CLAUDIONORSANTOS,-,0,1,0
N08,ANGELOFREITAS,-,0,1,0
N08,EDILSONVIANA,-,0,1,0
N08,PATRICKALKIMIM,-,0,1,0
N08,USERTESTE,-,0,1,0
N08,MARCIODARLAN,-,0,1,0
N08,RODRIGORIBEIRO,-,0,1,0
N08,MAUROFONSECA,-,0,1,0
N08,LEONARDOVARGAS,-,0,1,0
N08,THOMASRAINEY,-,0,1,0
N08,LUIZBRITTO,O&G_LIMITED,0,0,0
N08,LUCIANOCAMARA,O&G_AUTHORIZED,0,0,0
N08,DOGONCALVES,O&G_LIMITED,0,0,0
N08,RENATAANDRADE,O&G_LIMITED,0,0,0
N08,PEDROVINICIUS,O&G_LIMITED,0,0,0
N08,GUILHERMEPEREIRA,O&G_LIMITED,0,0,0
N08,GEORGEMEDEIROS,O&G_LIMITED,0,0,0
N08,NACIBHADDAD,O&G_LIMITED,0,0,0
N08,AARONGUERRIERI,O&G_AUTHORIZED,0,0,0
N08,MAZENELNAWASRA,O&G_LIMITED,0,0,0
N08,THOMASRAINEY,O&G_LIMITED,0,0,0
N08,JEFFERSONMORAIS,O&G_AUTHORIZED,0,0,0
N08,MIGUELBRAZUNA,O&G_LIMITED,0,0,0
N08,RAFAELMAIA,O&G_AUTHORIZED,0,0,0
N08,PIETERWALT,O&G_LIMITED,0,0,0
N08,VINICIUSMAUES,O&G_LIMITED,0,0,0
N08,VITORRIBEIRO,O&G_LIMITED,0,0,0
N08,DIEGOESMITE,-,0,1,0
N08,WILLIANSFERREIRA,-,0,1,0
N08,UELITONJUNIOR,O&G_LIMITED,0,0,0
N08,THOMASRAINEY,O&G_LIMITED,0,0,0
N08,FERNANDOFARIAS,O&G_LIMITED,0,0,0
N08,RAFAELSOUZA,-,0,1,0
N08,JOSETIAGO,-,0,1,0
N08,MARCIOPORTUGAL,O&G_LIMITED,0,0,0
N08,LUISPIRES,O&G_LIMITED,0,0,0
N08,LARAFIGUEIRO,O&G_LIMITED,0,0,0
N08,RICARDOBASTOS,-,0,1,0
N08,SERGIORAMALHO,O&G_LIMITED,0,0,0
N08,VANDERRIBEIRO,O&G_LIMITED,0,0,0
N08,JEFFERSONGOMES,O&G_LIMITED,0,0,0
N08,IURICAMPOS,O&G_AUTHORIZED,0,0,0
N08,GABRIELSILVA,O&G_LIMITED,0,0,0
N08,WALDENIRFIGUEIRA,-,0,1,0
N08,AUGUSTOAMORIM,-,0,1,1
N08,WELLINGTONEMIDIO,-,0,1,0
N08,DIEGOROCHA,-,0,1,0
N08,BRUNOJESUS,-,0,1,0
N08,PEDROVIEIRA,-,0,1,1
N08,ANDRERICARDO,-,0,1,1
N08,ERICALISBOA,-,0,1,0
N08,EVERALDOLEAL,-,0,1,0
N08,JOSEHAMILTON,-,0,1,1
N08,PHILIPEOLIVEIRA,-,0,1,0
N08,LEONARDOFRANCISCO,-,0,1,1
N08,JOAOJUNIOR,-,0,1,0
N08,ARIANESOUZA,-,0,1,0
N08,RICARDOINACIO,-,0,1,0
N08,NILDACUNHA,-,0,1,0
N08,JOAOPINHEIRO,-,0,1,0
N08,ISABELAMONTEIRO,-,0,1,0
N08,CARLOSGURGEL,-,0,1,0
N08,NILDACUNHA,-,0,1,0
N08,JOAOBARROS,-,0,1,0
N08,RICARDOINACIO,-,0,1,0
N08,ARIANESOUZA,-,0,1,0
N08,MARCOSMAUMESSO,-,0,1,0
N08,EWERSONROCHA,-,0,1,0
N08,RAFAELPASCOAL,-,0,1,0
N08,LEONARDOSIQUEIRA,-,0,1,0
N08,RICARDOBASTOS,-,0,1,0
N08,JOAOBARROS,-,0,1,0
N08,RAIMUNDONONATO,O&G_LIMITED,0,0,0
N08,RAIMUNDOCONCEICAO,-,0,1,0
N08,ANGELOFREITAS,-,0,1,0
N08,RAPHAELNFILHO,-,0,1,0
N08,BRUNOMOALLEM,-,0,1,0
N08,ANDERSONPSILVA,-,0,1,1
N08,ANDERSONARAUJO,-,0,1,0
N08,WESLEYALVES,-,0,1,0
N08,ELENILDOBRITTO,-,0,1,1
N08,SAMUELTEIXEIRA,-,0,1,0
N08,RAFAELRIOS,-,0,1,0
N08,ANGELOSILVA,-,0,1,0
N08,WASHINGTONDASILVA,-,0,1,1
N08,CAIOLEANDRO,-,0,1,1
N08,DIEGOVALENTE,-,0,1,0
N08,LUISPIRES,-,0,1,1
N08,ALEXDASILVA,-,0,1,0
N08,GILBARCELLOS,-,0,1,0
N08,THIAGORISETO,-,0,1,0
N08,EDRIANOMACHARETE,-,0,1,0
N08,RAFAELDIAS,-,0,1,0
N08,CARLOSSSANTOS,-,0,1,0
N08,JOAOFELIPE,-,0,1,0
N08,ALCIMARMARIANO,-,0,1,0
N08,BRENODIAS,-,0,1,0
N08,ANGELOFREITAS,-,0,1,1
N08,RSARDINHA,-,0,1,0
N08,MAICOOLIVEIRA,-,0,1,0
N08,SANDERDIEGO,-,0,1,0
N08,PAULOROBERTOJR,-,0,1,0
N08,DENILSONSANTOS,-,0,1,1
N08,SILVESTRELIMA,-,0,1,1
N08,ROMULOJUNIOR,-,0,1,0
N08,GILNEYXAVIER,-,0,1,0
N08,VINICIUSAMORIM,-,0,1,0
N08,ALEXDASILVA,-,0,1,0
N08,DIOGOBELTRAO,-,0,1,0
N08,NICOLASVIANA,-,0,1,0
N08,FERNANDAAREAS,-,0,1,0
N08,MARCONICARMO,-,0,1,0
N08,WALDENIRFIGUEIRA,-,0,1,0
N08,KAIQUESOARES,-,0,1,0
N08,TAIONESILVA,-,0,1,0
N08,BERNARDOGABRIEL,-,0,1,0
N08,JHULLYENE,-,0,1,0
N08,GISELALIEVORE,-,0,1,0
N08,WELLINGTONBASTOS,-,0,1,0
N08,JASONBRAZ,-,0,1,0
N08,THIAGOBERNARDO,-,0,1,0
N08,EVANDROFIGUEIREDO,-,0,1,0
N08,JOAODASILVA,-,0,1,0
N08,GILBERTODOSSANTOS,-,0,1,0
N08,HUGOANDRADESOUZASILVA,-,0,1,0
N08,LUISGOIS,-,0,1,0
N08,JAIROJUNIOR,-,0,1,0
N08,RAFAELALVES,-,0,1,0
N08,PAULOTORRES,-,0,1,0
N08,JOSEWILLIAMDASILVA,-,0,1,0
N08,CHARLESROSSAIT,-,0,1,0
N08,MARCOSBISPO,-,0,1,0
N08,THIAGOMARINHO,-,0,1,0
N08,GIBSONSILVA,-,0,1,0
N08,JOAOPESSANHA,-,0,1,0
N08,RAFAELCASTRO,-,0,1,0
N08,DIEGOBARBOZA,-,0,1,0
N08,GABRIELAMARAL,-,0,1,0
N08,GLAUCIOCABRAL,-,0,1,0
N08,PAULORITHES,-,0,1,0
N08,WAGNERSARAIVA,-,0,1,0
N08,WAGNERMONTEIRO,-,0,1,0
N08,MICHAELJORDAO,-,0,1,0
N08,PEDROFERREIRA,-,0,1,0
N08,LEANDRORIBEIRO,-,0,1,0
N08,JHOWENNYKARTTER,-,0,1,0
N08,ANDERSONABREU,-,0,1,0
N08,BRUNOANDRADEAZEVEDO,-,0,1,0
N08,ANDERSONDANTIER,-,0,1,0
N08,WILSONLIMA,-,0,1,0
N08,WAGNERMANHAES,-,0,1,0
N08,JULIOMARCOS,-,0,1,0
N08,MLACERDA,-,0,1,0
N08,MATHEUSCAETANO,-,0,1,0
N08,ITEAM,-,0,1,0
N08,GUSTAVONISHIMARU,-,0,1,0
N08,EVANDROFIGUEIREDO,-,0,1,0
N08,GABRIELAMARAL,-,0,1,0
N08,JOAONOBRIGA,-,0,1,0
N08,ADIVINOMONTEIRO,-,0,1,0
N08,LUCASSILVACARVALHO,-,0,1,0
N08,JEFERSONANDRE,-,0,1,0
N08,JOAOALVES,-,0,1,0
N08,PEDROPAULOBARRETO,-,0,1,0
N08,WASHINGTONMORAES,-,0,1,0
N08,ALANNAPEREIRA,-,0,1,0
N08,TIAGOBARCELOS,-,0,1,0
N08,THIAGOPEREIRASANTOS,-,0,1,0
N08,LETICIALIMA,-,0,1,0
N08,ERICLOBO,-,0,1,0
N08,LUIZGGOMES,-,0,1,0
N08,THYAGODEMARINS,-,0,1,0
N08,ITEAM,-,0,1,0
N08,DSUPLANO,-,0,1,0
N08,ISAACFEIJO,-,0,1,0
N08,JOAOSUEIRO,-,0,1,0
N08,LUCASBATISTA,-,0,1,0
N08,LEANDROSANTOS,O&G_LIMITED,0,0,0
N08,HUDSONSILVEIRA,O&G_LIMITED,0,0,0
N08,ANDERSONARAUJO,O&G_LIMITED,0,0,0
N08,RENANCARVALHO,O&G_AUTHORIZED,0,0,0
N08,WESLEYGUEDES,O&G_LIMITED,0,0,0
N08,LEONARDOVARGAS,O&G_LIMITED,0,0,0
N08,DANIELFERNANDES,O&G_AUTHORIZED,0,0,0
N08,HELPDESK,O&G_LIMITED,0,0,0
N08,MAXADMIN,-,0,1,1
N08,MXINTADM,-,0,1,0
N08,FABIOFIGUEIRA,O&G_AUTHORIZED,0,0,0
N08,BRUNOSANTOS,O&G_LIMITED,0,0,0
N08,EDILSONALMEIDA,O&G_LIMITED,0,0,0
N08,ANDERSONSCHWENCK,O&G_AUTHORIZED,0,0,0
N08,ALEXSANDROHENRIQUE,O&G_AUTHORIZED,0,0,0
